frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
37,1117504,11840,259136,0,3200,5248,229440,71936,536704,497536,619968,640,1024,224256,0,1344,3008,127808,18176,1152,0,0,20608,0,172,549,2724353048,2724353048,614720,0
38,1117120,11584,257600,0,3200,5440,229504,71168,538624,499264,617856,640,1024,224384,0,1024,3200,128384,18368,1024,0,0,20032,0,172,549,2724353048,2724353048,612416,0
39,1117376,11520,259072,0,3264,5248,228480,70592,539200,499648,617728,576,1024,223616,0,1088,3008,127936,17984,960,0,0,20736,0,172,549,2724353048,2724353048,612480,0
40,1117440,11648,258240,0,3200,5312,227968,71168,539904,500352,617088,576,1024,223040,0,1344,2816,128128,18048,960,0,0,20416,0,172,549,2724353048,2724353048,611776,0
41,1117248,11648,259328,0,3456,5376,255744,71488,510208,470784,646464,512,960,250880,0,1152,3072,154304,18304,1152,0,0,20416,0,172,549,2724353048,2724353048,641088,0
42,1117248,12032,257984,0,3392,5248,237248,70400,530944,491776,625472,704,1024,232256,0,1344,3008,135808,17664,960,0,0,20352,0,172,549,2724353048,2724353048,620224,0
43,1117376,11840,259136,0,3264,5440,227840,71360,538496,499328,618048,832,1024,222912,0,1216,3200,126528,18112,896,0,0,20544,0,172,550,2724353048,2724353048,612608,0
44,1117184,11968,257728,0,3392,5312,227328,71296,540160,501056,616128,576,1024,222080,0,1216,2880,125952,18560,896,0,0,19968,0,171,545,2724353048,2724353048,610816,0
45,1117696,11968,259520,0,3392,5248,227456,70976,539136,499584,618112,704,1152,222528,0,1152,3008,126528,18304,1024,0,0,20672,0,171,545,2724353048,2724353048,612864,0
46,1117120,11712,258432,0,3264,5376,228544,71616,538176,499328,617792,640,896,223680,0,1280,3136,127168,18112,1152,0,0,21120,0,171,545,2724353048,2724353048,612416,0
47,1677440,19520,266176,0,3264,38400,771136,134976,443968,396736,1280704,576,1024,766080,0,1216,3200,123968,26240,1024,128,54848,22592,0,200,641,810261126,810261126,1242304,0
48,1117440,19584,263040,0,136384,16000,245248,133952,303232,255936,861504,640,1024,240320,0,1344,3008,128832,23680,896,64,54464,22400,0,200,641,810261126,810261126,845504,0
