frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
382,1677248,227648,381184,0,3712,27392,413824,300416,323072,283968,1393280,12544,1280,407744,51840,1728,3072,137728,145280,1152,128,171264,46656,0,565,1358,1887025794,2311165787,1365888,0
383,1677440,214016,379008,0,3712,27200,409792,335808,307904,268224,1409216,12672,1280,404032,53632,1728,3072,137792,144384,1216,128,204992,44608,0,571,1374,3769296004,2114881548,1382016,0
384,1677184,222656,379648,0,145792,27392,358464,318464,224768,184960,1492224,12672,1280,352640,2432,1728,2816,85184,148928,1216,128,205760,31424,0,571,1375,3827543623,556475154,1464832,0
385,1677248,225088,380224,0,3712,5696,397568,196096,468864,429312,1247936,12608,1152,391808,52224,1984,3008,137344,143552,1088,64,83648,30656,0,576,1369,1679792139,1277118038,1242240,0
386,1677376,221824,382528,0,3840,5568,452736,317568,293312,254016,1423360,12288,1280,446848,30208,1728,24192,160512,152192,1152,64,204928,30848,0,575,1379,3429133406,318824906,1417792,0
387,1677632,279296,381056,0,5952,5504,491840,328512,185472,145856,1531776,12096,1216,486016,2176,1984,38144,179392,159040,1152,128,204416,41600,0,592,1407,563707940,255623014,1526272,0
388,1677184,211136,381632,0,4992,5632,497536,328192,248064,208320,1468864,9152,1216,491840,43584,1856,38656,198784,147840,1088,64,205120,40704,0,597,1416,3825897112,2774922926,1463232,0
389,1677312,211968,382016,0,3776,5760,493888,292800,287104,247360,1429952,9216,1280,488128,44224,1792,37952,195520,147008,1280,64,179072,31872,0,602,1438,1681553641,1117722588,1424192,0
390,1677504,211840,379136,0,3456,5504,529152,100544,447872,408320,1269184,9344,1152,523392,72576,1728,38272,227072,155072,1088,0,0,22528,0,603,1435,593985211,1763609050,1263680,0
391,1677696,234240,379392,0,3456,27008,753728,101312,178560,138816,1538880,9152,1152,747840,71488,1536,38080,456192,160128,1280,0,0,22208,0,603,1438,3828082992,2741629787,1511872,0
392,1677248,223104,377600,0,3520,5568,490176,100288,476992,437568,1239680,9088,1216,484480,44352,1536,38592,193216,159616,1280,0,0,22144,0,612,1451,314299968,4146449449,1234112,0
393,1677376,223936,376064,0,3392,5504,514048,111488,442944,403584,1273792,9024,1280,508032,44864,1728,37952,213120,163904,1024,0,0,31872,0,615,1472,2790701032,3579029752,1268288,0
394,1677312,212544,381824,0,5632,5888,507136,109184,455104,415872,1261440,8896,1152,501312,45440,1856,38592,199168,168320,1216,0,0,29888,0,608,1458,3376080377,1671121770,1255552,0
395,1677248,246016,379584,0,3456,5568,715584,115904,211136,171648,1505600,8960,1152,710016,76736,1728,38208,405056,169920,1280,0,0,21504,0,610,1456,3800254430,2436917684,1500032,0
396,1677568,233600,382016,0,3520,5568,772672,117184,163008,123072,1554496,8896,1216,766848,94656,1728,38016,474624,165632,1280,0,0,20928,0,613,1476,1772897868,526162103,1548928,0
397,1677120,225216,383936,0,5824,5568,489728,116096,450752,411904,1265216,9024,1152,484288,36800,1792,38208,189312,167104,1216,0,0,21376,0,607,1450,3341210757,2575162483,1259648,0
398,2239040,291136,381696,0,6528,24000,749760,213760,572160,531200,1707840,9088,1216,744000,37184,1920,17088,210560,426496,1216,128,66624,36480,0,640,1527,3208226560,2172810031,1683840,0
399,1677696,176704,378816,0,121728,24256,446336,195328,334528,292928,1384768,9408,1152,440640,37632,2176,3072,177024,152256,1152,128,66624,34944,0,632,1514,2082965684,1240060173,1360512,0
400,1677248,190912,378688,0,3392,23936,441920,193152,445248,404096,1273152,9152,1152,436032,37504,1728,3136,171392,153600,1088,128,67200,32000,0,629,1511,1923947990,3199077078,1249216,0
401,1677504,191488,379456,0,3328,45504,469056,183040,405632,364480,1313024,9536,1216,463360,83328,1792,3264,199936,153664,1088,128,66624,23680,0,627,1511,1128015963,2213807987,1267520,0
402,1677184,209664,378752,0,3456,24320,645120,183104,232768,191424,1485760,9536,1152,639552,82496,1920,3136,375616,154816,1152,192,66944,23104,0,629,1507,3083662496,1109544998,1461440,0
403,1677568,174592,381056,0,3328,24192,476672,194368,423360,382016,1295552,9216,1152,470784,83328,1792,3392,210496,152064,1216,128,66880,33024,0,630,1520,1647710816,4257459993,1271360,0
404,1677248,174656,375168,0,3456,24448,483712,120192,495616,453952,1223296,9280,1152,478080,102144,1792,3008,215936,151168,1216,0,0,30528,0,613,1459,278640310,935643410,1198848,0
405,1677312,190016,382912,0,3392,23872,654272,121024,301824,260864,1416448,9216,1216,648448,121472,1792,2944,393216,156800,1344,0,0,30528,0,617,1461,2277550257,1664849291,1392576,0
406,1677568,176000,379008,0,3392,24320,510656,111680,472512,431232,1246336,9664,1152,505024,119872,1792,3008,252544,154752,1280,0,0,22400,0,614,1451,556069784,1875055006,1222016,0
407,1676928,174912,382592,0,5440,45952,513024,115136,439872,398976,1277952,9088,1216,507136,122112,1792,2944,257856,153792,1088,0,0,22400,0,615,1456,4046544770,2565589627,1232000,0
408,1677440,174016,377024,0,5824,24000,523904,112000,460672,419584,1257856,9024,1216,518080,123584,1856,2880,265024,155328,1280,0,0,22208,0,614,1449,4154707997,1001605860,1233856,0
409,2237696,401536,379072,0,3520,24704,849792,135104,443968,403072,1834624,9088,1152,844032,104448,1920,3072,582848,162432,1408,0,0,44096,0,603,1450,3236600367,2226944311,1809920,0
410,1677760,175552,378624,0,3520,24256,518784,132992,444032,402496,1275264,9280,1152,512960,122176,1856,3200,263808,148736,1152,0,0,42880,0,603,1446,3138007078,21820907,1251008,0
