frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
36,1117056,11840,319808,0,3328,5504,234560,71552,470464,431680,685376,704,1088,228992,0,1152,3392,132224,18496,960,0,0,21184,0,172,549,2724353048,2724353048,679872,0
37,1117312,12096,317824,0,3392,5760,236160,72704,469376,429952,687360,704,1088,230912,0,1280,3264,134592,17920,1088,0,0,21696,0,172,549,2724353048,2724353048,681600,0
38,1117440,11840,317888,0,3520,5760,237888,71296,469248,429504,687936,704,1024,232512,0,1280,3200,135104,18752,1024,0,0,20480,0,172,549,2724353048,2724353048,682176,0
39,1117056,12096,320000,0,3392,5504,236928,72768,466368,427264,689792,640,1152,231488,0,1216,3200,134400,18176,1024,0,0,22080,0,172,549,2724353048,2724353048,684288,0
40,1117376,11712,320256,0,3456,5312,233984,71040,471616,432448,684928,640,1088,228544,0,1344,3072,132224,17920,896,0,0,20672,0,172,549,2724353048,2724353048,679616,0
41,1117056,12288,316096,0,3328,5504,261376,72448,446016,406976,710080,704,1088,256128,0,1344,3072,158912,18432,1024,0,0,21632,0,172,549,2724353048,2724353048,704576,0
42,1117504,11776,315520,0,3456,5184,244096,71872,465600,425984,691520,512,1024,238592,0,1280,3200,142208,18112,1024,0,0,21120,0,172,549,2724353048,2724353048,686336,0
43,1117248,11648,316096,0,3328,5568,234048,72128,474432,434880,682368,704,1088,228672,0,1280,3328,131008,19072,960,0,0,20928,0,172,550,2724353048,2724353048,676800,0
44,1117184,11776,317504,0,3520,5376,235904,72448,470656,431552,685632,576,1088,230592,0,1344,3136,132544,18880,1024,0,0,21504,0,171,545,2724353048,2724353048,680256,0
45,1117312,11648,317376,0,3520,5312,235008,72320,472128,433152,684160,640,1088,229760,0,1280,3072,132992,18176,1088,0,0,21440,0,171,545,2724353048,2724353048,678848,0
46,1117184,11840,316096,0,3392,5376,236544,71616,472320,433536,683648,640,1024,231296,0,1152,3328,133504,18240,1216,0,0,20864,0,171,545,2724353048,2724353048,678272,0
47,1677504,19264,324480,0,3392,37504,780416,136320,376128,327744,1349760,640,1280,775040,0,1280,3264,127744,26496,896,64,56448,23040,0,200,641,810261126,810261126,1312256,0
48,1117184,19264,319744,0,136768,16576,252288,136768,235776,186944,930240,512,1280,246592,0,1152,3200,133376,24192,960,64,56320,23488,0,200,641,810261126,810261126,913664,0
49,1117248,18816,320064,0,3520,16704,253440,136704,368000,320576,796672,640,1280,248000,0,1152,3136,134784,24000,1088,128,56064,23680,0,202,648,810261126,810261126,779968,0
50,1117184,19200,318592,0,3392,16384,253888,137408,368320,320384,796800,640,1280,248384,0,1024,2880,136320,23552,960,128,56448,23552,0,202,648,810261126,810261126,780416,0
51,1117568,19392,318912,0,3392,16448,256704,136960,365760,318272,799296,768,1280,251136,0,1344,3072,137088,24064,896,128,56128,24000,0,202,648,810261126,810261126,782848,0
52,1117120,18944,320832,0,3328,16448,254336,136640,366592,319936,797184,576,1344,248640,0,1088,3456,134848,23808,832,64,56384,23424,0,202,644,810261126,810261126,780736,0
53,1117504,19200,318400,0,3520,16576,253632,136064,370112,323840,793664,704,1280,248000,0,1152,3264,134848,23744,1024,128,56256,22976,0,202,644,810261126,810261126,777088,0
54,1116928,19264,320320,0,3584,16512,255488,135872,365888,319040,797888,640,1216,249920,0,1280,3200,135296,24640,1024,64,55936,23424,0,202,643,810261126,810261126,781376,0
55,1117440,19008,319936,0,3456,16512,255488,136832,366208,320192,797248,640,1344,249920,0,1280,3264,136384,24000,960,128,56000,23488,0,202,642,810261126,810261126,780736,0
56,1117056,19392,320384,0,3328,16448,256064,136000,365440,319488,797568,576,1280,250368,0,1216,3328,136576,24384,1024,128,56000,23744,0,202,642,810261126,810261126,781120,0
57,1117760,19072,318528,0,3520,16320,255040,137088,368192,321984,795776,640,1472,249344,0,1408,3392,136128,23936,896,128,56512,23872,0,202,642,810261126,810261126,779456,0
58,1116672,18752,319104,0,3520,16448,254784,135936,368128,322368,794304,576,1408,249024,0,1216,3136,136320,24000,896,128,55872,23168,0,202,642,810261126,810261126,777856,0
59,1117504,19200,319168,0,3456,16256,257408,136448,365568,319744,797760,640,1344,251904,0,1152,3136,137536,24576,960,128,56576,23680,0,202,641,810261126,810261126,781504,0
60,1117184,19072,319872,0,3520,16128,258240,135808,364544,318656,798528,704,1280,252608,0,1152,3200,139328,24128,896,64,56384,23296,0,202,641,810261126,810261126,782400,0
61,1117248,19136,317888,0,3520,16512,260224,136128,363840,317952,799296,576,1280,254656,0,1088,3200,141888,23936,960,64,55872,23296,0,202,640,810261126,810261126,782784,0
62,1117440,19264,372096,0,3328,37888,252096,136128,296640,250624,866816,704,1216,246720,0,1216,3392,139584,24000,896,128,55936,23360,0,182,582,810261126,810261126,828928,0
63,1117120,19200,370560,0,3520,16512,247104,136768,323456,277568,839552,640,1344,241664,0,1344,3328,141248,24640,1088,64,55552,24000,0,166,530,810261126,810261126,823040,0
64,1117248,18880,370944,0,3392,16064,243840,136832,327296,281344,835904,640,1280,238336,0,1216,3392,137792,23616,832,128,56064,23296,0,152,494,810261126,810261126,819840,0
65,1117120,19456,368192,0,3456,16704,244992,137600,326720,281408,835712,768,1344,239424,0,1280,3200,139840,23936,1024,128,55872,23872,0,130,425,810261126,810261126,819008,0
66,1117504,18560,371136,0,3520,16256,243200,137024,327808,282112,835392,640,1280,237632,0,1216,3200,137728,24896,1024,64,56448,23424,0,111,368,810261126,810261126,819136,0
67,1117120,18688,371456,0,3648,16768,244032,138176,324352,278080,839040,640,1280,238528,0,1152,3200,137984,24384,960,128,56640,24000,0,108,362,810261126,810261126,822272,0
68,1117248,18624,370560,0,3456,16704,241856,137280,328768,282560,834688,768,1280,236416,0,1088,3328,136256,24192,1024,64,55744,24000,0,98,323,810261126,810261126,817984,0
69,1117184,18624,369280,0,3392,16576,239488,140672,329152,283840,833344,704,1280,233920,0,1216,3328,133760,23424,960,128,56128,23360,0,87,287,810261126,810261126,816768,0
70,1117248,18688,372672,0,79296,16384,245696,137216,247296,201472,915776,640,1344,240128,0,1216,3648,139264,24256,960,128,56448,23936,0,80,265,810261126,810261126,899392,0
71,1117184,18304,372096,0,3456,17024,246144,137408,322752,277696,839488,640,1344,240576,0,1280,3456,140608,23872,768,64,56128,23936,0,80,264,810261126,810261126,822464,0
72,1117504,18880,373248,0,3520,16576,242816,137152,325312,279680,837824,640,1408,237184,0,1152,3392,136704,23936,960,64,56384,23488,0,80,264,810261126,810261126,821248,0
