frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
119,1117184,68032,366080,0,3584,16128,322368,257536,83456,38272,1078912,4288,1408,316928,0,1536,3328,168512,58176,1088,256,172800,22208,0,187,464,3960349426,3147627867,1062784,0
120,1117312,67840,362240,0,3520,16576,321344,255488,90304,45120,1072192,4608,1408,315968,0,1536,3392,166592,58368,1088,256,170624,22336,0,187,462,1948273314,1784528458,1055616,0
121,1117248,67904,365824,0,3392,15936,338752,256448,68992,22528,1094720,4928,1408,333120,0,1792,3136,182336,58880,1024,256,170688,23040,0,185,462,4114480406,1298800722,1078784,0
122,1677120,67328,376960,0,3520,16192,369472,256000,587648,541376,1135744,4544,1280,363968,0,1600,3392,164544,59072,1088,256,170816,22336,0,180,451,3288221435,90140828,1119552,0
123,1117376,68032,370176,0,5696,16128,331840,257152,68352,22976,1094400,4736,1216,326656,0,1600,3328,165568,58368,1088,256,171776,22720,0,179,448,4250875569,571856082,1078272,0
124,1677312,67776,372480,0,3520,16640,515200,256192,445504,399488,1277824,4736,1344,509568,0,1728,3328,344640,59392,1152,256,170752,22912,0,171,422,1754075392,2906786841,1261184,0
125,1117248,66880,365568,0,3520,16384,334528,257664,72704,27456,1089792,4608,1408,329024,0,1664,3392,167424,58496,832,256,172544,22528,0,142,385,2908200016,2685035170,1073408,0
126,1117120,21376,372032,0,3520,16256,332736,255872,115328,69888,1047232,4544,1344,327296,0,1600,3520,166144,58624,1152,256,171968,23040,0,72,241,83098094,3109561365,1030976,0
127,2237952,911296,371072,0,3520,16128,339008,257792,339136,260736,1977216,4736,1344,333568,0,1728,3392,173056,58432,1024,256,171712,22720,0,102,326,2947901360,3893840501,1961088,0
128,2237184,889344,368768,0,3520,16192,332672,260608,366080,320704,1916480,4544,1344,327296,0,1536,3584,169280,58624,1088,256,172992,22592,0,152,383,2216277466,402572349,1900288,0
129,1677248,75840,362624,0,136256,16320,323200,257152,505856,460416,1216832,4672,1344,317504,0,1664,3136,168064,58240,960,256,170944,23040,0,170,428,250787230,1577841458,1200512,0
130,1117504,75776,365120,0,3648,37760,323200,256256,55744,10304,1107200,4864,1472,317440,0,1600,3456,168192,58176,1024,320,169408,22976,0,170,424,1525502774,2086585639,1069440,0
131,1117248,76288,368704,0,3776,16000,325952,257024,69504,23936,1093312,4608,1344,320640,0,1664,3264,171648,58496,1088,384,171008,23232,0,174,430,752538016,3841241950,1077312,0
132,1117312,75392,369536,0,3584,16256,347008,255872,49664,4224,1113088,4608,1408,341632,0,1856,3584,169472,58304,896,192,169856,22592,0,170,415,3494881030,1762050540,1096832,0
133,1116928,74944,371968,0,3584,16384,333376,258816,57856,12864,1104064,4736,1280,327872,0,1664,3328,167232,59008,896,128,171968,23488,0,168,406,3613267680,443260879,1087680,0
134,1117248,74944,368256,0,3520,16320,335552,256512,62144,16896,1100352,4800,1344,330112,0,1856,3328,168256,58176,1152,256,171264,22720,0,170,413,1371212856,2224402538,1084032,0
135,1117120,75072,369728,0,3328,16256,337984,258432,56320,11264,1105856,4672,1216,332736,0,1472,3200,170304,58304,960,192,171968,23168,0,167,405,1621835980,1593767708,1089600,0
136,1117248,75264,368896,0,3584,16320,336512,258560,58112,12800,1104448,4544,1216,331072,0,1728,3264,168832,58816,960,256,171840,22976,0,179,447,1053709172,2671258594,1088128,0
137,1677376,75264,368832,0,3776,16256,408640,256448,548160,501504,1175872,4800,1280,403072,0,1408,3392,168256,58816,960,256,171008,22720,0,187,472,1713579313,2382122513,1159616,0
138,1677376,74944,368768,0,5696,16320,607616,175488,428544,383168,1294208,6272,1344,602176,0,1920,3456,405248,87424,960,128,90688,22848,0,183,457,2578086057,1693896319,1277888,0
139,1117504,75008,363904,0,4992,16256,348736,175296,133312,87296,1030208,6592,1216,343296,0,1664,3264,166336,85120,960,192,91136,22464,0,182,453,1272972764,690453735,1013952,0
140,1677376,79168,362496,0,3904,16640,858432,175168,181568,136576,1540800,6528,1408,852928,0,1728,3264,167872,88064,1216,192,91136,22336,0,179,442,2746356360,4130769844,1524160,0
