frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
36,1117312,11776,308544,0,3072,5248,230208,71872,486592,447040,670272,640,1024,225344,0,1280,2944,128512,18240,1216,0,0,20480,0,172,549,2724353048,2724353048,665024,0
37,1116800,11648,308160,0,3072,5504,230400,72000,486016,447296,669504,640,1152,225344,0,1152,2880,128768,18304,1088,0,0,21120,0,172,549,2724353048,2724353048,664000,0
38,1117312,12288,305024,0,3072,5440,232576,72192,486720,447744,669568,576,1088,227712,0,1280,2816,130048,18368,1280,0,0,20928,0,172,549,2724353048,2724353048,664128,0
39,1117184,12160,305792,0,3200,5184,231104,72256,487488,448704,668480,704,1152,225984,0,1280,2880,129088,18368,1024,0,0,20928,0,172,549,2724353048,2724353048,663296,0
40,1117248,11968,306688,0,3200,5184,230272,72512,487424,448320,668928,704,1152,225216,0,1344,2816,128640,18432,1088,0,0,21120,0,172,549,2724353048,2724353048,663744,0
41,1117248,11968,307136,0,3328,5056,256640,72768,460352,421312,695936,704,1088,251520,0,1344,3072,155584,17856,1024,0,0,20864,0,172,549,2724353048,2724353048,690880,0
42,1117120,11904,305280,0,3136,5248,238720,71936,480896,441344,675776,640,1216,233600,0,1152,2944,137536,18048,960,0,0,20672,0,172,549,2724353048,2724353048,670528,0
43,1117056,11648,309248,0,3136,5376,229952,73216,484480,445184,671872,768,1152,225024,0,1152,3008,128064,18752,960,0,0,21312,0,172,550,2724353048,2724353048,666496,0
44,1117184,12096,305152,0,3136,5248,229376,72704,489472,449984,667200,704,1152,224320,0,1216,2752,128000,18112,1024,0,0,20736,0,171,545,2724353048,2724353048,661952,0
45,1116928,11904,308224,0,3072,5248,230720,72832,484928,446272,670656,704,1216,225984,0,1216,2880,129792,17536,1024,0,0,20864,0,171,545,2724353048,2724353048,665408,0
46,1117376,11520,306688,0,3264,5248,232896,72256,485504,446528,670848,640,1088,227840,0,1408,3008,130688,18368,960,0,0,20672,0,171,545,2724353048,2724353048,665600,0
47,1677376,19968,315072,0,3200,38080,776384,137024,387648,339968,1337408,704,1152,771328,0,1280,2944,124864,25856,1024,64,56128,22592,0,200,641,810261126,810261126,1299328,0
48,1117248,19712,310400,0,136064,16640,248448,134720,251264,203392,913856,640,1216,243328,0,1216,3200,129984,24320,1088,128,55360,22336,0,200,641,810261126,810261126,897216,0
49,1117184,19456,308864,0,3072,16896,249664,136256,382976,335808,781376,704,1152,244480,0,1216,2816,131584,24000,960,64,55680,22400,0,202,648,810261126,810261126,764480,0
50,1117184,19456,312128,0,3200,16640,247360,135424,382976,335680,781504,576,1088,242368,0,1344,2944,129664,24128,960,128,55424,22400,0,202,648,810261126,810261126,764864,0
51,1117120,19776,311232,0,3200,16640,251136,136192,378944,331904,785216,768,1152,246144,0,1280,3072,133312,23808,896,128,55872,22656,0,202,648,810261126,810261126,768576,0
52,1117376,19904,310016,0,3200,16512,248576,136704,382464,335744,781632,576,1152,243392,0,1216,3008,130816,24000,1088,128,56192,22528,0,202,644,810261126,810261126,765120,0
53,1116992,20288,311232,0,3136,16384,247552,135872,382528,336256,780736,576,1152,242624,0,1152,2816,131008,24192,1024,64,55808,22336,0,202,644,810261126,810261126,764352,0
54,1117248,19712,310144,0,3328,16768,249600,135808,381888,335680,781568,704,1152,244352,0,1408,3072,131008,24384,960,64,55168,22592,0,202,643,810261126,810261126,764800,0
55,1116992,19584,310912,0,3136,16320,248640,136128,382272,336384,780608,640,1088,243712,0,1216,2880,130560,24832,1024,128,55616,22848,0,202,642,810261126,810261126,764288,0
56,1117312,19520,307136,0,3328,16640,252288,135680,382720,336384,780928,640,1088,247424,0,1216,3264,132928,24896,1088,128,55680,22400,0,202,642,810261126,810261126,764288,0
57,1117184,20032,309440,0,3264,16192,251072,135872,381312,334720,782464,640,1088,246016,0,1280,2880,132800,24256,832,128,55936,22208,0,202,642,810261126,810261126,766272,0
58,1116864,19840,310336,0,3328,16704,249600,136384,380672,334720,782144,576,1024,244672,0,1280,3008,132672,23936,960,64,56128,22720,0,202,642,810261126,810261126,765440,0
59,1117056,19840,311040,0,3200,16640,251776,135424,379136,333376,783680,704,1216,246720,0,1024,2944,134016,24128,1088,64,55424,22208,0,202,641,810261126,810261126,767040,0
60,1117248,19584,311104,0,3200,16704,252096,136128,378432,332736,784512,704,1152,247232,0,1216,2816,134784,24064,1152,128,55936,22336,0,202,641,810261126,810261126,767808,0
61,1117312,20096,309888,0,3072,16640,256320,136256,375040,329472,787840,640,1088,251328,0,1280,2816,138368,24256,1024,128,55936,22656,0,202,640,810261126,810261126,771200,0
62,1117056,19840,309952,0,3136,37440,248128,136384,362176,316480,800576,576,1024,243136,0,1280,3136,136192,24320,960,128,55104,23040,0,182,582,810261126,810261126,763136,0
63,1117056,19456,309760,0,3200,16448,241216,136384,390592,344640,772416,576,1216,236288,0,1280,3072,136256,24832,960,128,55488,23104,0,166,530,810261126,810261126,755968,0
64,1117312,19520,309120,0,3136,16448,237952,136576,394560,349120,768192,640,1088,233024,0,1216,3264,133120,24128,960,128,55680,22976,0,152,494,810261126,810261126,751744,0
65,1117184,19200,308800,0,3136,16768,240576,136000,392704,347520,769664,576,1088,235648,0,1152,2944,137088,24064,1024,128,55872,22848,0,130,425,810261126,810261126,752896,0
66,1117376,19200,309952,0,3136,16704,238080,135488,394816,349312,768064,640,1152,233088,0,1280,3072,133760,24384,896,64,55296,22784,0,111,368,810261126,810261126,751360,0
67,1117120,18880,312512,0,3200,16704,238848,136448,390528,345088,772032,704,1088,233856,0,1088,3072,134144,24832,1088,128,55552,22848,0,108,362,810261126,810261126,755328,0
68,1117056,18816,311616,0,3200,16256,237056,136192,393920,348928,768128,832,1088,232064,0,1344,3072,132544,24320,1024,128,55104,22720,0,98,323,810261126,810261126,751872,0
69,1117248,19136,310528,0,3328,16512,235072,139456,393216,348032,769216,768,1088,229952,0,1152,2944,130496,24512,1024,128,55424,26176,0,87,287,810261126,810261126,752704,0
70,1117056,19072,311744,0,79232,16704,239360,135872,315072,269760,847296,832,1152,234240,0,1088,3072,134080,24704,1152,128,55488,22720,0,80,265,810261126,810261126,830592,0
71,1117248,18944,310208,0,3264,16576,239872,136000,392384,346816,770432,640,1152,234944,0,1088,3072,135616,24768,960,128,55552,22720,0,80,264,810261126,810261126,753856,0
72,1117056,18880,308928,0,3136,16320,237440,136576,395776,350400,766656,576,1152,232384,0,1216,3072,132416,24704,1152,64,55744,22784,0,80,264,810261126,810261126,750336,0
73,1117056,18944,306816,0,3200,16448,238016,137280,396352,350912,766144,704,1152,233088,0,1088,3136,134784,24192,960,64,55552,22848,0,79,261,810261126,810261126,749696,0
74,1117504,19072,306624,0,3200,16704,237376,135744,398784,353536,763968,640,1216,232192,0,1152,3136,132416,24192,960,128,55552,22656,0,79,261,810261126,810261126,747264,0
75,1117056,19264,311744,0,3520,16640,455232,149568,161088,115072,1001984,640,1152,450240,0,1216,3136,326976,33088,1024,128,54976,36672,0,83,279,810261126,209429905,985344,0
76,1117056,19520,309632,0,3520,16384,246528,148352,373120,328192,788864,704,1024,241600,0,1280,3008,139392,24192,960,64,55232,34688,0,80,270,209429905,209429905,772480,0
