frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
32,1117504,12096,301376,0,3264,26240,225280,71488,477760,438016,679488,640,1088,220352,0,1344,3136,123840,17600,1024,0,0,20480,0,173,554,2724353048,2724353048,653248,0
33,1116864,12416,300992,0,3392,5376,228224,72832,493632,454784,662080,640,1024,223296,0,1152,3008,126528,17856,960,0,0,20608,0,173,552,2724353048,2724353048,656704,0
34,1117248,11904,299200,0,3392,5312,227712,72704,497024,458112,659136,576,1088,222720,0,1152,2944,126080,17984,960,0,0,20608,0,173,552,2724353048,2724353048,653824,0
35,1117056,12224,301248,0,3392,5184,228096,72512,494400,455616,661440,640,896,223168,0,1024,3008,126528,18112,832,0,0,20864,0,173,551,2724353048,2724353048,656256,0
36,1117248,12032,302464,0,3136,5312,228672,73344,492288,453376,663872,640,960,223680,0,1152,3072,126784,18112,960,0,0,20864,0,172,549,2724353048,2724353048,658560,0
37,1117120,12032,300480,0,3264,5504,229312,72192,494336,455296,661824,640,960,224256,0,1280,3200,127296,18048,960,0,0,20800,0,172,549,2724353048,2724353048,656320,0
38,1117440,11968,299200,0,3264,5248,229632,71808,496320,457152,660288,704,1024,224640,0,1216,3136,127232,18176,1024,0,0,20544,0,172,549,2724353048,2724353048,655040,0
39,1116992,12224,298816,0,3264,5440,229056,72064,496128,456768,660224,704,960,224000,0,1280,3136,127296,18240,1024,0,0,20416,0,172,549,2724353048,2724353048,654784,0
40,1117120,12096,299072,0,3264,5184,229952,72512,495040,456384,660736,640,1088,224960,0,1472,3200,127808,17856,960,0,0,20480,0,172,549,2724353048,2724353048,655552,0
41,1117376,12352,301184,0,3200,5184,253184,71296,470976,432000,685376,704,1024,248256,0,1152,2880,150720,18304,960,0,0,20224,0,172,549,2724353048,2724353048,680192,0
42,1117248,12352,301248,0,3328,5184,237376,71808,485952,446848,670400,704,1088,232320,0,1344,2880,134720,18240,960,0,0,20288,0,172,549,2724353048,2724353048,665216,0
43,1117184,12160,300032,0,3328,5504,227776,72256,496128,457536,659648,704,1024,222720,0,1344,2944,125376,18304,1152,0,0,20736,0,172,550,2724353048,2724353048,654144,0
44,1117440,12160,303488,0,3328,5440,229824,72128,491072,451968,665472,704,960,224832,0,1216,3264,126592,18944,960,0,0,20608,0,171,545,2724353048,2724353048,660032,0
45,1116800,12032,299776,0,3392,5248,226624,72640,497088,458368,658432,640,896,221632,0,1152,2752,125696,17984,832,0,0,20480,0,171,545,2724353048,2724353048,653184,0
46,1117312,11968,298688,0,3200,5440,228992,72064,496960,457856,659456,640,1024,223936,0,1280,2944,126848,18432,1024,0,0,20160,0,171,545,2724353048,2724353048,654016,0
47,1677568,19584,303552,0,3264,38272,797440,139712,375744,328448,1349120,768,1024,792448,0,1344,3008,122880,25600,896,64,54144,23232,0,200,641,810261126,810261126,1310848,0
48,1117120,19584,303488,0,135808,16576,246656,134912,260096,212736,904384,640,1024,241536,0,1152,2944,128448,24256,960,64,54464,22912,0,200,641,810261126,810261126,887808,0
49,1117312,19392,304960,0,3328,16832,248832,135744,388224,341568,775744,576,1024,243712,0,1088,3456,129856,24064,896,64,55168,23104,0,202,648,810261126,810261126,758912,0
50,1117120,19520,301440,0,3328,16768,245888,135296,394880,348736,768384,576,960,241088,0,1216,2944,129152,23488,1024,64,54208,22784,0,202,648,810261126,810261126,751616,0
51,1117312,19456,301312,0,3328,16384,249856,134720,392256,345536,771776,640,1088,244736,0,1152,2944,132160,24064,896,64,53760,22720,0,202,648,810261126,810261126,755392,0
52,1117568,19328,302592,0,3264,16256,247424,134656,394048,347456,770112,640,1088,242368,0,1152,3136,129024,24576,832,64,54720,22528,0,202,644,810261126,810261126,753856,0
53,1116928,19520,302592,0,3328,16448,245760,135552,393728,347968,768960,576,1024,240960,0,1088,2944,128896,23616,896,64,54144,22592,0,202,644,810261126,810261126,752512,0
54,1117376,19136,301952,0,3264,16768,248960,135488,391808,346112,771264,640,960,244224,0,1280,3200,129984,24576,960,64,54656,22464,0,202,643,810261126,810261126,754496,0
55,1117184,19392,303872,0,3328,16448,246208,135232,392704,346624,770560,640,960,241216,0,1280,3136,129536,23488,1024,128,53760,23424,0,202,642,810261126,810261126,754112,0
56,1117248,19648,302656,0,3264,16640,249408,135232,390400,345280,771968,704,1152,244352,0,1280,3136,130752,24576,960,64,54208,22848,0,202,642,810261126,810261126,755328,0
57,1117824,19584,303296,0,3264,16512,248128,134656,392384,346560,771264,576,960,243072,0,1216,2944,130496,23744,896,64,54208,22656,0,202,642,810261126,810261126,754752,0
58,1116480,19456,302080,0,3264,16576,247936,134080,393088,346752,769728,640,960,243008,0,1152,2944,130304,24128,960,64,54144,22528,0,202,642,810261126,810261126,753152,0
59,1117248,19328,303040,0,3328,16768,248896,135232,390656,344320,772928,768,960,244032,0,1216,3072,131520,23552,896,64,54400,22912,0,202,641,810261126,810261126,756160,0
60,1117248,19328,302272,0,3328,16512,249728,135616,390464,345344,771904,640,1024,244736,0,1152,3008,132416,23680,960,64,54656,22912,0,202,641,810261126,810261126,755392,0
61,1117184,19584,303104,0,3264,16512,253568,135168,385984,340864,776320,704,960,248640,0,1216,3136,135808,24000,960,64,54528,22784,0,202,640,810261126,810261126,759808,0
62,1117184,19840,305152,0,3200,37696,246528,134656,370112,324992,792192,704,1088,241408,0,1152,2880,134976,24128,832,64,54336,22336,0,182,582,810261126,810261126,754496,0
63,1117056,19072,303552,0,3328,16192,240128,134464,400320,355712,761344,640,1024,234816,0,1344,3264,134720,24768,1088,64,53824,22656,0,166,530,810261126,810261126,745152,0
64,1117376,19264,302976,0,3264,16640,237440,134720,403072,357184,760192,576,960,232512,0,1152,3008,132544,24384,1024,64,54720,22592,0,152,494,810261126,810261126,743552,0
65,1117120,19584,303744,0,3136,16256,239104,134464,400832,356032,761088,704,1024,234112,0,1152,3008,134720,24320,960,64,54400,22336,0,130,425,810261126,810261126,744832,0
66,1116992,18880,303488,0,3136,16640,236352,134784,403712,359040,757952,768,960,231232,0,1088,3200,132224,24640,1280,64,55104,22336,0,111,368,810261126,810261126,741312,0
67,1117312,19008,302912,0,3264,16512,238016,135424,402176,357568,759744,640,1088,232768,0,1152,3136,132288,24512,960,64,54720,22528,0,108,362,810261126,810261126,743232,0
68,1117248,18624,303936,0,3200,16512,236416,134784,403776,358848,758400,576,960,231552,0,1280,3200,132352,24192,832,64,54144,22464,0,98,323,810261126,810261126,741888,0
69,1117248,18880,308608,0,3264,16640,231872,135872,402112,357248,760000,640,960,226816,0,1024,3264,129152,23296,1088,64,54720,22912,0,87,287,810261126,810261126,743360,0
70,1116992,19072,305024,0,78208,16448,237248,135488,325504,280768,836224,640,1024,232192,0,1280,3264,132928,23936,960,64,54336,22400,0,80,265,810261126,810261126,819776,0
71,1117248,19136,304384,0,3136,16832,238592,134400,400768,356480,760768,640,1088,233472,0,1344,3264,133824,24192,960,64,54720,22528,0,80,264,810261126,810261126,743936,0
72,1116864,19008,303488,0,3264,16448,235776,135552,403328,359424,757440,640,1024,230656,0,1088,3072,131392,24320,896,64,54912,22528,0,80,264,810261126,810261126,740992,0
73,1117440,19136,305408,0,3264,16512,235648,135744,401728,357312,760128,576,1088,230464,0,1024,3008,131264,24320,1024,64,54464,22592,0,79,261,810261126,810261126,743616,0
74,1117248,19264,304384,0,3200,16128,234368,135424,404480,359552,757696,640,1024,229440,0,1344,3328,130304,23872,896,64,54784,22592,0,79,261,810261126,810261126,741568,0
75,1117120,19008,304960,0,3456,16448,428160,149312,195776,150208,966912,640,1024,423232,0,1088,3072,300288,31936,1024,128,54208,36928,0,83,279,810261126,209429905,950464,0
76,1117184,18816,302848,0,3328,16576,243840,147136,384640,339712,777472,640,960,238848,0,1152,3200,136512,24128,1088,64,54336,34688,0,80,270,209429905,209429905,760896,0
77,1677440,617344,304896,0,3456,37632,241024,104320,368768,312448,1364992,704,1024,235968,0,1152,3200,136960,24128,960,128,8192,34496,0,163,462,209429905,209429905,1327360,0
78,2797568,594368,304768,0,3456,16320,1140608,190784,547264,502336,2295232,576,1152,1135552,0,1088,3328,352384,29632,1024,128,92032,35968,0,163,460,3951199918,3487435620,2278912,0
79,1117248,70848,305792,0,3520,16640,258624,188416,273408,228992,888256,576,1024,253632,0,1344,3136,137088,27200,1024,128,87680,38592,0,163,465,3487435620,3409777762,871616,0
80,1117248,71040,303616,0,3584,16192,248448,185536,288832,244416,872832,640,1024,243584,0,1152,3264,137728,26496,1088,192,87616,36032,0,164,496,3409777762,3409777762,856640,0
81,1117312,70208,306816,0,3520,16448,286400,189568,244352,199936,917376,640,1088,281408,0,1152,3200,162944,27392,1024,128,88384,39104,0,160,488,3409777762,1584434568,900928,0
82,1117312,70848,306112,0,3520,16768,263744,191168,265152,220608,896704,576,1024,258624,0,1216,2944,134656,26752,1024,192,87488,42112,0,159,493,1584434568,3641617726,879936,0
83,1116864,70336,306496,0,3712,16448,248064,190592,281216,235456,881408,704,1024,243136,0,1152,3328,135744,26816,960,128,87872,40384,0,127,411,3641617726,3641617726,864960,0
84,1117248,70208,304960,0,3520,16064,246080,188288,288128,243904,873344,576,1024,241088,0,1088,3264,134912,27008,960,64,88192,38080,0,109,366,3641617726,3641617726,857280,0
85,1117312,70528,306176,0,3584,16384,246720,188160,285760,241408,875904,576,1024,241664,0,1152,3008,136192,27392,1088,128,87552,38592,0,110,373,3641617726,3641617726,859520,0
86,1117376,70080,304384,0,3520,16192,248192,183296,291712,246272,871104,704,1024,243136,0,1344,3200,138048,27328,1088,128,87744,32832,0,106,355,3641617726,3641617726,854912,0
87,1116992,70144,305728,0,3520,16512,247808,180224,293056,248640,868352,704,1024,242752,0,1216,3328,138624,26944,1024,192,87552,29632,0,99,335,3641617726,3641617726,851840,0
88,1117440,70208,302912,0,3456,16448,248384,172992,303040,257664,859776,768,1024,243456,0,1152,3264,140864,27136,832,128,88128,22400,0,91,308,3641617726,3641617726,843328,0
89,1117120,69888,306176,0,3584,16704,246656,172032,302080,256384,860736,576,1024,241728,0,1216,3136,140480,27072,1088,128,88000,22656,0,84,282,3641617726,3641617726,844032,0
90,1117184,69824,303936,0,137216,16640,246016,172352,171200,125120,992064,640,1024,240960,0,1280,3328,138752,27200,960,128,87616,22272,0,75,254,3641617726,3641617726,975424,0
91,1117184,70400,304000,0,3520,37888,248640,173376,279360,234496,882688,704,1152,243648,0,1216,3200,141312,27328,960,192,89024,22784,0,84,284,3641617726,3641617726,844800,0
92,1117184,70208,303424,0,3648,16320,249664,171840,302080,256640,860544,768,1024,244416,0,1152,3008,142272,27328,1088,192,87744,22656,0,86,288,3641617726,3641617726,844224,0
93,1116864,71424,305920,0,3520,16640,249152,172032,298176,253312,863552,640,1024,244224,0,1280,3392,141504,27392,960,192,87872,22656,0,119,383,3641617726,3641617726,846912,0
94,1117376,72128,303168,0,3712,16064,243776,170688,307840,263488,853888,640,1024,238784,0,1344,3328,137472,26368,1152,128,87616,22400,0,162,484,3641617726,3641617726,837824,0
95,1677760,635520,304576,0,3584,16640,248896,173312,295232,238720,1439040,576,960,243776,0,1344,3200,140544,28352,1088,192,88384,22528,0,225,654,3641617726,3641617726,1422400,0
96,1677184,614976,303104,0,3456,16512,248128,174208,316800,271808,1405376,704,1088,243072,0,1088,3136,140608,27072,960,128,88768,22336,0,200,546,3641617726,3641617726,1388864,0
97,1116992,65792,306112,0,3584,16576,250944,171456,302528,257984,859008,640,1024,245952,0,1088,3328,144576,27072,1024,128,87936,23168,0,173,450,3641617726,3641617726,842432,0
98,1117120,65728,304640,0,3584,16192,253824,170112,303040,258560,858560,576,1024,248768,0,1280,3456,146432,27072,896,64,87616,22272,0,178,451,3641617726,3641617726,842368,0
99,1117312,65408,304192,0,5440,16640,250048,171776,303808,258048,859264,576,1088,244992,0,1344,3328,142784,26688,1152,128,88384,22784,0,178,443,3641617726,3641617726,842624,0
100,1117248,64960,304384,0,6400,16640,251072,171008,302784,257600,859648,704,960,246208,0,1344,3200,144320,26944,1024,128,88256,22656,0,181,454,3641617726,3641617726,843008,0
101,1117312,66112,305088,0,5504,16448,256640,171968,295552,251008,866304,640,1152,251584,0,1280,3392,149056,26944,896,192,87552,22784,0,179,447,3641617726,3641617726,849856,0
102,1117184,65216,302784,0,4544,16320,254656,171328,302336,257792,859392,704,960,249664,0,1408,3136,147392,27008,832,128,88000,22592,0,181,456,3641617726,3641617726,843072,0
103,1117184,65024,304128,0,3328,16704,255424,170304,302272,257728,859456,768,1088,250304,0,1216,3200,147904,26688,960,64,87360,22272,0,177,439,3641617726,3641617726,842752,0
104,1116992,65344,303808,0,3328,16448,249216,171328,307520,263104,853888,704,1088,244032,0,1152,3328,141888,27136,1152,64,88512,22912,0,179,445,3641617726,3641617726,837440,0
105,1117248,65088,306304,0,3392,37376,249920,173376,281792,237248,880000,704,1088,244736,0,1216,3200,143232,27072,1024,128,88512,22656,0,187,450,3641617726,3641617726,842624,0
106,1116864,65664,304384,0,3136,16448,249792,172224,305216,261184,855680,640,1024,244928,0,1344,3264,142656,26752,1024,192,88064,22528,0,184,448,3641617726,3641617726,839232,0
107,1677632,64704,304832,0,3392,16640,704256,163200,420608,374272,1303360,4480,1024,698944,0,1728,3264,405120,61504,1152,64,80320,22912,0,189,460,3855480542,3855480542,1286720,0
108,1117056,64896,302976,0,3328,16384,279168,163840,286464,241664,875392,4480,1088,274048,0,1792,3200,142016,54208,960,64,81280,22528,0,189,462,3855480542,3855480542,859008,0
109,2237632,68480,303872,0,3520,16512,1077632,251200,516416,467136,1770496,4352,1088,1072512,0,1536,3136,144064,59712,1216,192,165248,22656,0,186,459,1959563836,719741239,1753984,0
110,1677440,69504,308032,0,135872,16448,315648,250688,581248,536512,1140928,4672,1088,310272,0,1664,3200,162432,57280,1216,256,164928,22592,0,186,458,2904517659,746161473,1124480,0
111,1117376,68736,304256,0,3520,16832,315968,251904,156160,111424,1005952,4480,1024,310912,0,1664,3328,161344,57664,960,192,165568,22592,0,185,457,4134867387,2901609146,989120,0
112,1117376,68544,304640,0,3520,16512,311360,251776,161024,115264,1002112,4608,960,306496,0,1664,3072,159104,57280,1216,256,166400,21952,0,182,452,28148850,1483458804,985600,0
113,1117120,68736,305152,0,3392,16640,314432,254336,154432,109760,1007360,4544,1024,309248,0,1472,3072,162560,56576,960,256,167744,22464,0,182,452,3645807202,1297622665,990720,0
