frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
439,1117184,294784,175552,4224,1472,1088,320192,96576,223296,203776,913408,4224,1024,314688,75008,1280,2176,174848,56000,576,912320
440,1117504,294912,175040,4160,1472,1024,275008,95744,270144,250624,866880,4224,960,269696,28160,1216,2112,127936,56832,576,865856
441,1117888,297920,172928,4224,1408,1024,274368,95168,270848,251200,866688,4480,1024,268608,28800,1344,2048,127296,57216,704,865664
442,1678208,297600,175552,4224,1472,408704,275840,95168,419648,399424,1278784,4416,1024,270336,28224,1280,1984,129280,56512,640,870080
443,1117120,295296,174208,4160,1536,1088,277184,96384,267264,248000,869120,4416,832,272064,28928,1408,2112,130240,56832,512,868032
444,1117632,294080,173632,4160,1472,1024,275456,95040,272768,253056,864576,4352,1024,269824,28544,1408,2112,127424,57984,512,863552
445,1677568,293696,174272,4224,2880,960,541952,118528,541056,521408,1156160,168768,960,536576,30720,1600,2240,174592,100032,512,1155200
446,1117888,294784,174592,4288,2752,1088,451200,107904,81280,61184,1056704,170048,960,446016,26176,1536,2368,125824,56384,576,1055616
447,1678016,293952,178240,4160,2688,1024,595008,227136,375808,355520,1322496,89536,1024,589504,49856,1408,2432,338688,66048,512,1321472
448,1677568,295424,178624,4160,2624,1024,506048,193984,495680,475904,1201664,172992,960,500608,10048,1536,2304,171904,58048,640,1200640
449,1677696,299520,174144,4224,2688,1024,443520,185792,566784,547136,1130560,179840,1024,438144,832,1536,2432,89792,57280,576,1129536
450,1678080,291136,175552,4224,127616,1088,510400,321152,246912,227072,1451008,96640,960,504832,1024,1728,134912,96768,57088,576,1449920
451,1677760,292864,175616,4224,2752,1024,443584,320000,437696,418176,1259584,163520,960,438208,896,1408,2176,105216,57280,576,1258560
452,1678144,291200,176576,4288,2624,1088,443008,322048,437312,417280,1260864,163968,960,437696,1024,1472,2304,106368,57728,448,1259776
453,2238016,291584,174720,4160,4800,422272,499456,321024,520000,499840,1738176,164288,896,493888,1024,1536,2240,153664,57728,512,1315904
454,1677376,290304,176128,4160,3136,1024,433280,265664,503680,484096,1193280,163648,960,427904,1024,1472,2240,95680,57664,576,1192256
455,1677824,291200,175168,4160,1472,1088,450304,265664,488768,468992,1208832,164416,960,444864,1088,1408,2240,113664,58048,640,1207744
456,2238528,302784,174976,4160,2688,71808,997312,194816,489984,469824,1768704,43392,960,991936,960,1408,544128,71872,55872,512,1696896
457,1117056,298304,176128,4160,2880,1088,289856,198464,146176,126720,990336,4608,960,284416,1472,1472,1984,133120,55040,640,989248
458,1118080,299200,174912,4288,2752,1024,241280,198144,196480,176768,941312,4288,960,235712,8832,1344,2176,74176,55040,640,940288
459,1117056,300416,176512,4352,2752,1024,225536,199360,207104,187584,929472,4480,960,220160,1408,1344,2048,71872,54400,512,928448
460,1118080,296128,174976,4224,2816,1024,304320,206272,128320,108032,1010048,4352,1024,298880,49728,1600,2240,146688,55232,576,1009024
461,1116800,294912,174720,4096,2880,1088,265472,205504,168128,148864,967936,4352,896,260224,960,1472,2176,106496,59136,448,966848
462,1117952,296320,174720,4352,2688,1024,281600,210688,146560,126528,991424,4224,1024,276288,1024,1600,2240,121664,58112,512,990400
463,1117760,296192,172416,4352,2880,1088,261312,133696,245824,225728,892032,4288,1024,255936,1024,1472,2176,101632,57984,576,890944
