frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
49,1117568,28288,382400,0,3264,17088,271616,147840,267072,232000,885568,704,1152,266624,0,1344,3264,135552,33856,896,868480,0
50,1117632,28224,382080,0,3328,16960,271936,147776,267328,232128,885504,768,1088,266560,0,1280,3072,136384,33600,832,868544,0
51,1117760,28352,381312,0,3264,16960,275712,148608,263552,227392,890368,768,1088,270528,0,1408,3392,138880,33728,1024,873408,0
52,1117440,28416,378880,0,3328,16960,271680,147072,271104,236800,880640,640,960,266496,0,1216,3200,136128,33600,1024,863680,0
53,1117696,28352,380800,0,3456,16704,270336,146112,271936,238016,879680,768,1088,265472,0,1152,3328,136128,33472,896,862976,0
54,1117568,28096,381120,0,3328,16512,274240,147008,267264,233280,884288,768,1088,268992,0,1344,3136,137024,34240,960,867776,0
55,1117632,28224,382464,0,3392,16896,272320,147328,267008,232960,884672,832,1088,267264,0,1152,3200,136384,33984,896,867776,0
56,1117760,27968,379328,0,3328,16832,273920,147776,268608,234688,883072,896,1088,268736,0,1152,3200,137920,33856,896,866240,0
57,1117952,28096,382528,0,3392,16768,272832,146688,267648,233600,884352,704,1024,267712,0,1216,3200,136704,33472,960,867584,0
58,1117312,28096,380864,0,3392,16832,272960,146816,268352,234752,882560,832,1024,267840,0,1152,3072,137408,33600,896,865728,0
59,1117568,27904,378944,0,3456,17088,274496,147712,267968,234304,883264,640,1152,269440,0,1216,3200,138304,33920,1024,866176,0
60,1117632,27712,381952,0,3520,16896,274880,148800,263872,230016,887616,704,1088,269760,0,1280,3072,140224,33280,896,870720,0
61,1117760,28288,380608,0,3200,16832,278976,147072,262784,229056,888704,640,1152,273728,0,1216,3200,143488,33920,1088,871872,0
62,1677632,28160,435264,0,3392,308352,265280,147648,489536,456000,1221632,768,1088,260032,0,1408,3264,142144,33216,1024,913280,0
63,1117632,28736,432704,0,3456,17216,264192,148032,223296,189888,927744,704,1024,258944,0,1152,3392,141504,34048,960,910528,0
64,1117632,28224,431168,0,3392,16256,261504,149760,227328,193984,923648,640,1024,256256,0,1344,3328,138816,33792,1024,907392,0
65,1117696,28480,434240,0,3328,16768,263808,147520,223552,190848,926848,768,1088,258688,0,1344,3328,142144,33600,960,910080,0
66,1117696,27328,432768,0,3328,16448,261760,147200,228864,195776,921920,768,1024,256768,0,1280,3200,138880,34432,1024,905472,0
