pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0205efd2,68,68,0,0,68,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0
0x0205efd6,68,68,68,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0205efd8,68,68,0,68,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x0205efda,68,68,68,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0205efe0,68,68,0,68,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
0x020879fa,68,68,68,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0
0x0209f02c,8,16,0,16,0,0,0,0,0,0,4,8,0,8,0,0,0,0,0,0
0x02092c34,3,6,0,6,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0
0x020653c0,1600,1601,0,1601,0,0,0,0,0,0,138,139,0,139,0,0,0,0,0,0
0x020ae886,9,13,9,0,0,0,0,0,4,0,6,8,6,0,0,0,0,0,2,0
0x020ae88a,9,13,13,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0
0x02067642,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02067646,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0206764a,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02067650,36,36,0,36,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x02067652,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02067654,36,36,0,36,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x02067656,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02067658,36,36,0,36,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0206765a,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x0206768c,36,36,0,36,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0
0x0206768e,36,36,36,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0
0x02093126,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209312a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209312e,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093132,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093136,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093146,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209314a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093150,97,97,0,97,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0
0x02093152,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093158,97,97,0,97,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0
0x0209315a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209315e,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x02093164,97,97,-4,4,97,0,0,0,0,0,16,16,-1,1,16,0,0,0,0,0
0x02093166,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209316a,97,97,97,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0
0x0209316c,97,97,0,0,97,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0
