pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x0201b8dc,9216,18437,0,9221,0,0,0,0,9216,0,1024,2049,0,1025,0,0,0,0,1024,0
0x0201b900,9216,18437,0,9221,0,0,0,0,9216,0,1024,2049,0,1025,0,0,0,0,1024,0
0x020beda8,23957,172286,5900,157650,0,8736,0,0,0,0,3559,25339,1284,22397,0,1658,0,0,0,0
0x02012fc4,5875,17781,0,17781,0,0,0,0,0,0,656,1991,0,1991,0,0,0,0,0,0
0x020bf098,23959,231022,38512,67614,100491,40,0,0,24365,0,3559,31649,4597,8769,14676,12,0,0,3595,0
0x0201b938,9472,16398,87,16311,0,0,0,0,0,0,1024,1041,0,1041,0,0,0,0,0,0
0x01ff82e0,2603203,4255429,4255429,0,0,0,0,0,0,0,176251,279965,279965,0,0,0,0,0,0,0
0x020b68ec,110298,331674,0,331674,0,0,0,0,0,0,28196,84924,0,84924,0,0,0,0,0,0
0x01fff5a6,717996,1271406,1271406,0,0,0,0,0,0,0,40313,73978,73978,0,0,0,0,0,0,0
0x0204892e,12396,12706,-50,0,12756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff53a,191745,191745,191745,0,0,0,0,0,0,0,7584,7584,7584,0,0,0,0,0,0,0
0x01fff53c,191746,191748,191748,0,0,0,0,0,0,0,7584,7584,7584,0,0,0,0,0,0,0
0x01fff53e,191745,191745,191745,0,0,0,0,0,0,0,7584,7584,7584,0,0,0,0,0,0,0
0x01fff542,191745,191745,191745,0,0,0,0,0,0,0,7584,7584,7584,0,0,0,0,0,0,0
0x01fff548,189193,189193,189193,0,0,0,0,0,0,0,7375,7375,7375,0,0,0,0,0,0,0
0x01fff54a,189194,189196,189196,0,0,0,0,0,0,0,7375,7375,7375,0,0,0,0,0,0,0
0x01fff55e,191747,191751,191751,0,0,0,0,0,0,0,7584,7584,7584,0,0,0,0,0,0,0
0x01fff566,189399,189399,189399,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff568,189399,189399,189399,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff56a,189400,189402,189402,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff56c,189400,189402,189402,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff56e,189399,189399,189399,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff570,189399,189399,189399,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff572,189399,189399,189399,0,0,0,0,0,0,0,7361,7361,7361,0,0,0,0,0,0,0
0x01fff574,189399,191951,191951,0,0,0,0,0,0,0,7361,7570,7570,0,0,0,0,0,0,0
0x01fff576,186847,186847,186847,0,0,0,0,0,0,0,7152,7152,7152,0,0,0,0,0,0,0
0x01fff578,186847,186847,186847,0,0,0,0,0,0,0,7152,7152,7152,0,0,0,0,0,0,0
0x01fff57a,186847,186847,186847,0,0,0,0,0,0,0,7152,7152,7152,0,0,0,0,0,0,0
0x02012fb8,9216,16120,87,16033,0,0,0,0,0,0,1024,1808,29,1779,0,0,0,0,0,0
0x01fff5c6,91932,132589,132589,0,0,0,0,0,0,0,3645,5549,5549,0,0,0,0,0,0,0
0x01fff5c0,91933,91935,91935,0,0,0,0,0,0,0,3645,3645,3645,0,0,0,0,0,0,0
0x01fff5c2,91932,91932,91932,0,0,0,0,0,0,0,3645,3645,3645,0,0,0,0,0,0,0
0x01fff5c4,91932,91932,91932,0,0,0,0,0,0,0,3645,3645,3645,0,0,0,0,0,0,0
0x02048916,12396,12435,3,0,12432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204890e,12396,12423,-5,0,12428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff5c8,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5ca,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5cc,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5ce,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5d0,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5d2,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5d4,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5d6,51276,51278,51278,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x01fff5d8,51275,51275,51275,0,0,0,0,0,0,0,1741,1741,1741,0,0,0,0,0,0,0
0x020bf29c,52497,225291,-317,149266,0,0,0,0,76342,0,9569,38203,-58,24927,0,0,0,0,13334,0
0x0204891c,12396,12420,-206,230,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048918,12396,12401,0,12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048920,12396,12398,0,12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048924,12396,12398,0,12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048928,12396,12398,0,12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204891a,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204891e,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048922,12396,12396,0,0,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048926,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204892a,12396,12396,12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02012d04,3549,16173,-59,9085,3593,0,0,0,3554,0,368,1516,-6,786,368,0,0,0,368,0
0x01fffc5c,64640,387840,387840,0,0,0,0,0,0,0,17920,107520,107520,0,0,0,0,0,0,0
0x01ff8304,1109303,2218607,2218607,0,0,0,0,0,0,0,89966,179932,179932,0,0,0,0,0,0,0
0x020b6c50,106276,345406,0,345406,0,0,0,0,0,0,27886,90928,0,90928,0,0,0,0,0,0
0x0208b884,117174,3438528,-613914,116684,3612964,322794,0,0,0,0,11142,299704,-56245,10145,318593,27211,0,0,0,0
0x020b994c,106090,334537,0,334537,0,0,0,0,0,0,27841,88032,0,88032,0,0,0,0,0,0
0x020b6c78,106276,339787,7018,332769,0,0,0,0,0,0,27886,88933,1856,87077,0,0,0,0,0,0
0x01fff300,2653245,5111975,5111975,0,0,0,0,0,0,0,162542,306758,306758,0,0,0,0,0,0,0
0x020b6ba8,106276,329432,0,329432,0,0,0,0,0,0,27886,86454,0,86454,0,0,0,0,0,0
0x020b9954,106090,323674,0,323674,0,0,0,0,0,0,27841,85126,0,85126,0,0,0,0,0,0
0x020b6b94,106276,319728,1955,317751,0,22,0,0,0,0,27886,83901,493,83400,0,8,0,0,0,0
0x020b6c74,106276,318835,0,106283,0,0,0,0,212552,0,27886,83661,0,27889,0,0,0,0,55772,0
0x020bf298,52497,230005,-29915,32502,208988,18430,0,0,0,0,9569,40705,-4774,6893,36230,2356,0,0,0,0
0x01fff364,1408466,3398176,3398176,0,0,0,0,0,0,0,89228,206800,206800,0,0,0,0,0,0,0
0x020cc000,6570,117792,-22527,4833,128122,7364,0,0,0,0,940,19144,-3439,801,20630,1152,0,0,0,0
0x020390e4,170775,7307868,-1015923,727500,6997118,329720,0,0,269453,0,8829,382391,-52100,37522,364248,18792,0,0,13929,0
0x020c1c5e,10665,70864,-7558,0,53782,3280,0,0,21360,0,2190,15627,-1755,0,11994,1008,0,0,4380,0
0x020c46f0,5053,25102,-48,15044,5053,0,0,0,5053,0,580,4354,-7,3201,580,0,0,0,580,0
0x01fff3a4,1216002,2972045,1216002,1756043,0,0,0,0,0,0,77252,189512,77252,112260,0,0,0,0,0,0
0x020487d2,10165,10517,-8,0,10525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204880c,10165,10487,0,10487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487e2,10165,10438,-35,0,10473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487f4,10165,10395,-170,400,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204881c,10354,10370,-195,211,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204890a,10355,10357,10357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048814,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204890c,10354,10356,0,10356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204880e,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048812,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048816,10354,10354,0,0,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204881a,10354,10354,10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048950,10165,10335,-197,169,10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487e8,10165,10277,-217,169,10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048952,10165,10195,10195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487dc,10165,10182,0,10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204893c,10165,10181,0,10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204893e,10166,10168,10168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487e0,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048940,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048944,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048948,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204894c,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048954,10165,10167,0,10167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487da,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487de,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487e6,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487f0,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487f2,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487f6,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487f8,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487fa,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487fc,10165,10165,-10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020487fe,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048800,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048802,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048804,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048806,10165,10165,0,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048808,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204880a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048936,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048938,10165,10165,0,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204893a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048942,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048946,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204894a,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0204894e,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02048956,10165,10165,10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x01fff37c,1022412,2732506,2732506,0,0,0,0,0,0,0,65646,174170,174170,0,0,0,0,0,0,0
0x020b9120,5053,84875,-1740,17603,62745,284,0,0,5983,0,580,12443,-260,3025,8886,68,0,0,724,0
0x01fff4f8,757753,757771,757771,0,0,0,0,0,0,0,32796,32798,32798,0,0,0,0,0,0,0
0x01fff4fa,757744,757744,757744,0,0,0,0,0,0,0,32795,32795,32795,0,0,0,0,0,0,0
0x01fff354,1408466,2816933,2816933,0,0,0,0,0,0,0,89229,178459,178459,0,0,0,0,0,0,0
0x01fff35c,1408466,2816933,2816933,0,0,0,0,0,0,0,89228,178456,178456,0,0,0,0,0,0,0
