pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020565ae,15559,91674,15561,0,0,0,0,0,76113,0,834,4783,834,0,0,0,0,0,3949,0
0x02090014,31,1568,-186,641,1089,24,0,0,0,0,3,172,-18,65,125,0,0,0,0,0
0x02022ba4,6,240,-36,24,240,12,0,0,0,0,4,168,-24,16,164,12,0,0,0,0
0x020534ee,41,1761,-200,0,1865,96,0,0,0,0,23,969,-110,0,1031,48,0,0,0,0
0x020b0f7c,3,246,-18,103,150,8,0,0,3,0,3,246,-18,103,150,8,0,0,3,0
0x0208516c,94,1577,-222,37,1722,40,0,0,0,0,10,88,-12,2,98,0,0,0,0,0
0x020a8962,196,933,-63,0,783,12,0,0,201,0,89,623,-48,0,565,12,0,0,94,0
0x02092286,28,840,28,812,0,0,0,0,0,0,1,30,1,29,0,0,0,0,0,0
0x0200231e,197,8577,-985,0,9406,156,0,0,0,0,2,88,-10,0,98,0,0,0,0,0
0x02083ce6,1216,26316,1216,25100,0,0,0,0,0,0,36,792,36,756,0,0,0,0,0,0
0x020a9742,104,3435,-435,0,3802,68,0,0,0,0,22,842,-110,0,944,8,0,0,0,0
0x020b02e4,15,940,-90,259,650,36,0,0,85,0,13,804,-78,225,548,36,0,0,73,0
0x020016e2,3200,90870,90870,0,0,0,0,0,0,0,160,4640,4640,0,0,0,0,0,0,0
0x020b10e4,15,717,-72,380,393,16,0,0,0,0,13,618,-66,327,341,16,0,0,0,0
0x02026868,30,998,-12,902,108,0,0,0,0,0,8,305,-6,241,70,0,0,0,0,0
0x02080228,342,10063,-1890,315,11378,260,0,0,0,0,29,796,-150,25,893,28,0,0,0,0
0x0205667e,1577,91071,45007,46064,0,0,0,0,0,0,80,4613,2292,2321,0,0,0,0,0,0
0x02090e98,2918,13617,0,13617,0,0,0,0,0,0,130,607,0,607,0,0,0,0,0,0
0x02087624,782,17078,0,17078,0,0,0,0,0,0,40,880,0,880,0,0,0,0,0,0
0x0207ebfc,937,2768,0,2768,0,0,0,0,0,0,484,1444,0,1444,0,0,0,0,0,0
0x02091ba4,452,13500,-2652,442,14578,1132,0,0,0,0,12,330,-72,12,366,24,0,0,0,0
0x020bd1a8,595,9537,5,9532,0,0,0,0,0,0,75,776,2,774,0,0,0,0,0,0
0x0206bffc,3072,94010,0,93977,0,33,0,0,0,0,158,4685,0,4685,0,0,0,0,0,0
0x020016c4,3200,29451,0,29451,0,0,0,0,0,0,160,1723,0,1723,0,0,0,0,0,0
0x0209154e,240,4048,40,0,3992,16,0,0,0,0,10,175,0,0,175,0,0,0,0,0
0x02093e96,452,17530,452,17078,0,0,0,0,0,0,12,474,12,462,0,0,0,0,0,0
0x02001658,88035,94067,0,94067,0,0,0,0,0,0,4585,4903,0,4903,0,0,0,0,0,0
0x0209156c,558,1823,-193,38,1950,28,0,0,0,0,26,66,-7,2,71,0,0,0,0,0
0x020191a8,486,10896,-306,9978,0,1224,0,0,0,0,17,448,-16,404,0,60,0,0,0,0
0x020191f0,555,6774,-389,5577,0,1586,0,0,0,0,29,412,-27,331,0,108,0,0,0,0
0x0201bc40,6,207,0,207,0,0,0,0,0,0,6,207,0,207,0,0,0,0,0,0
0x02043f3a,26039,43353,26039,0,0,17314,0,0,0,0,1308,2353,1308,0,0,1045,0,0,0,0
0x0206ad6c,95734,98523,0,98523,0,0,0,0,0,0,4965,5156,0,5156,0,0,0,0,0,0
0x020191e0,555,6024,-411,4795,0,1640,0,0,0,0,29,396,-28,312,0,112,0,0,0,0
0x01ff92e4,1926,2850,2835,0,0,15,0,0,0,0,180,228,226,0,0,2,0,0,0,0
