frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
50,1117888,28480,387264,0,3200,16512,272320,147776,262336,227456,890432,576,1152,267264,0,1024,3072,137856,32768,896,873920,0
51,1117376,27648,384896,0,3136,16320,276032,148992,260352,225856,891520,640,1152,270912,0,1152,2880,141184,33024,960,875200,0
52,1117696,28096,383232,0,2880,16640,274624,147712,264512,229312,888384,640,1216,269440,0,1152,3136,138944,33280,1088,871744,0
53,1117440,27776,384256,0,3136,16512,272576,148800,264384,230720,886720,640,1152,267584,0,1152,3200,138048,32896,960,870208,0
54,1117696,28096,386560,0,3200,16512,275392,147328,260608,226944,890752,768,1088,270400,0,896,3008,139904,33280,896,874240,0
55,1117888,29120,384832,0,3200,17088,272640,148224,262784,227904,889984,576,1152,267520,0,1280,3136,137664,33344,896,872896,0
56,1117248,28352,384384,0,3072,16384,276480,148672,259904,225152,892096,576,1024,271360,0,1216,3072,140480,33600,896,875712,0
57,1117952,28096,387200,0,3328,17344,273280,149184,259520,224768,893184,640,1088,268288,0,1152,3264,139136,32512,896,875840,0
58,1117184,28352,385344,0,3200,16512,275264,148288,260224,225600,891584,704,1280,270016,0,1152,3200,140416,33344,896,875072,0
59,1117568,28032,386048,0,3072,16512,278528,147776,257600,223424,894144,704,1152,273536,0,1152,3136,142016,33280,960,877632,0
60,1117696,28416,385728,0,3136,16448,276160,148352,259456,224704,892992,576,1088,271104,0,1152,3072,141632,33024,960,876544,0
61,1117696,27968,384512,0,3264,16448,281472,147776,256256,221504,896192,768,1088,276288,0,1088,2880,146496,32960,1088,879744,0
62,1677440,27904,436416,0,3072,314880,267840,149184,478144,443840,1233600,512,1216,262720,0,1472,3264,145216,32768,960,918720,0
63,1117696,27904,438464,0,3136,16640,265920,150848,214784,180352,937344,768,1088,260992,0,1280,3072,144256,33664,896,920704,0
64,1117440,28416,437504,0,3136,16832,263488,149760,218304,184000,933440,640,1152,258368,0,1408,3008,142016,32960,832,916608,0
65,1117696,28032,437312,0,3072,16704,265920,149376,217280,183424,934272,512,1088,260736,0,1408,3264,144256,33280,896,917568,0
66,1117760,27392,438720,0,3136,16768,262080,148480,221184,187264,930496,640,1152,257024,0,1344,3136,141248,32768,1088,913728,0
67,1117760,28544,437248,0,3264,16320,263808,149888,218688,184576,933184,704,960,258752,0,1280,3392,141952,33600,960,916864,0
68,1117632,27456,435584,0,3136,16640,261632,153472,219712,185600,932032,576,1152,256448,0,1408,3264,141184,32960,960,915392,0
69,1117504,27712,435968,0,79616,16704,258752,149440,149312,115200,1002304,704,1152,253632,0,1216,3328,137600,33024,960,985600,0
70,1117568,27456,436224,0,3136,16512,264192,148608,221440,187776,929792,512,1152,259008,0,1344,3264,142720,33152,896,913280,0
71,1117248,28096,435264,0,3072,16960,264000,150976,218880,184896,932352,640,1088,258944,0,1344,3200,143488,32896,960,915392,0
72,1117632,27712,437632,0,3264,16512,262400,149888,220224,186240,931392,704,960,257344,0,1408,3200,140160,33216,1024,914880,0
73,1117760,27264,437184,0,3008,16512,262784,149120,221888,187776,929984,576,1088,257600,0,1216,3136,141632,33920,1024,913472,0
74,1117568,28224,439040,0,3200,16832,262784,149760,217728,184384,933184,576,960,257856,0,1408,3328,141312,32960,960,916352,0
75,1677632,27456,436928,0,3264,17024,479616,168512,544832,510784,1166848,576,1088,474560,0,1408,3328,335040,41280,960,1149824,0
76,1677504,27968,437696,0,3264,338560,270720,166784,432512,398144,1279360,704,1152,265792,0,1472,3392,146688,32576,960,940800,0
77,7279744,4588352,440960,0,3392,16576,1498624,200640,531200,497344,6782400,640,1088,1493504,0,1472,3328,353856,37760,960,6765824,0
78,1677568,144192,438080,0,3392,17088,286720,208448,579648,546112,1131456,704,1088,281792,0,1472,3392,147136,36608,1088,1114368,0
79,1677952,144896,437184,0,3520,16832,285568,209728,580224,546496,1131456,704,1024,280704,0,1408,3264,146624,36288,896,1114624,0
80,1677888,144064,439232,0,3456,16768,273600,207040,593728,559872,1118016,768,1088,268544,0,1344,3392,146240,36032,960,1101248,0
81,1677568,144128,436736,0,3520,17408,315840,209088,550848,517120,1160448,576,1088,310720,0,1344,3136,174656,36992,896,1143040,0
82,1677760,143872,442624,0,3328,16768,289152,216512,565504,532096,1145664,704,1088,284160,0,1344,3264,142016,36416,1024,1128896,0
83,1677824,144640,438144,0,137024,350656,275008,213184,119168,85824,1592000,640,1216,269760,0,1152,3264,146176,36352,1088,1241344,0
84,1677824,144000,441664,0,3456,16512,272384,208896,590912,556672,1121152,704,1088,267456,0,1216,3200,144000,36416,960,1104640,0
85,1677696,144640,440640,0,3520,17152,272512,207936,591296,557568,1120128,640,1088,267392,0,1216,3264,145792,36032,896,1102976,0
86,1117760,145472,436608,0,3520,16256,275264,200576,40064,6336,1111424,576,1024,270272,0,1408,3136,147328,36800,960,1095168,0
87,1117568,144832,439616,0,3456,16768,277696,195776,39424,5632,1111936,640,1152,272832,0,1408,3328,150784,36992,896,1095168,0
88,1117568,144320,437888,0,3456,17344,273856,184704,56000,22464,1095104,704,1024,268608,0,1408,3392,148672,36608,960,1077760,0
89,1117696,145728,435776,0,3328,16960,271552,184576,59776,27072,1090624,640,1088,266432,0,1408,3200,148032,36544,960,1073664,0
90,1117568,144320,435840,0,3392,16704,272448,184832,60032,27200,1090368,704,1088,267584,0,1408,3328,148416,36672,1024,1073664,0
91,1117504,144896,437632,0,5568,16704,277888,185536,49280,15872,1101632,640,1024,272832,0,1472,3392,152320,37504,896,1084928,0
92,1117504,145280,437888,0,6080,16256,276928,186560,48512,14912,1102592,640,1152,272000,0,1280,3200,152448,37248,960,1086336,0
93,4478720,3248128,441856,0,6336,16896,271296,187968,306240,273856,4204864,512,1024,266496,0,1536,3264,146688,36864,1024,4187968,0
94,1677760,226560,442304,0,4672,364160,271744,185344,182976,150272,1527488,640,1152,266624,0,1472,3328,147968,36608,896,1163328,0
95,1677632,226560,435648,0,3200,16384,276352,184768,534720,502144,1175488,640,1024,271296,0,1280,3520,150400,37568,896,1159104,0
96,1117376,111040,436608,0,3072,16640,273920,183360,92736,59072,1058304,704,1088,268864,0,1344,3328,149952,36480,896,1041664,0
97,1118016,110656,438208,0,3136,16320,280768,183680,85248,52608,1065408,640,1088,275648,0,1344,3456,156608,36416,960,1049088,0
98,1117184,115264,436480,0,3200,16768,274752,184192,86528,53184,1064000,704,1024,269888,0,1280,3136,151232,36288,960,1047232,0
99,1677824,111104,439168,0,79104,16704,279296,183168,569280,536896,1140928,640,1088,274176,0,1280,3264,154752,36864,832,1124224,0
100,1117568,109952,438976,0,3072,16960,280000,183680,84928,51392,1066176,768,1152,274944,0,1280,3264,155968,36416,832,1049216,0
101,1117760,108992,437376,0,3200,16832,282368,183616,85376,51392,1066368,768,1024,277312,0,1344,3072,157888,36864,960,1049536,0
102,1117376,110784,435776,0,3136,16960,280768,183552,86400,52736,1064640,704,1152,275520,0,1408,3200,156544,36160,896,1047680,0
103,1117632,109184,437888,0,3008,16704,279424,183424,88000,54464,1063168,576,1088,274304,0,1216,3264,155456,36480,960,1046464,0
104,1117440,110016,436480,0,3136,16768,275776,183744,91520,58560,1058880,576,1088,270720,0,1344,3264,151168,37184,960,1042112,0
105,1117952,110592,438720,0,3200,16320,277056,182912,89152,56704,1061248,768,1088,272128,0,1344,3264,153216,36864,832,1044928,0
106,1117568,108800,436736,0,3136,16384,277376,183744,91392,58048,1059520,576,960,272320,0,1344,3328,152960,36736,960,1043136,0
107,3358080,115712,436864,0,3392,388352,1989312,268416,156032,122624,3235456,5056,1152,1984320,0,1728,3264,431616,65664,960,2847104,0
108,1677952,115328,438720,0,3392,16832,329024,266816,507840,473664,1204288,4992,1088,323968,0,1856,3136,167296,57216,1024,1187456,0
109,1677888,115520,438016,0,3328,16960,330880,264448,508736,475776,1202112,4992,1152,325824,0,1728,3072,168320,57408,1024,1185152,0
110,1677568,115200,438336,0,3328,16896,332928,267328,503552,471104,1206464,5056,1088,327936,0,1664,3264,170432,58048,1024,1189568,0
111,1677760,116096,437184,0,3456,17216,331392,267328,505088,471424,1206336,5120,1152,326464,0,1728,3264,168832,57472,960,1189120,0
112,1677888,115840,438656,0,3328,16960,328512,265408,509184,475520,1202368,4928,1152,323328,0,1792,3200,167936,57472,960,1185408,0
113,1677632,116224,435904,0,3328,16832,334208,266880,504256,471040,1206592,4992,1152,329088,0,1856,3264,170944,57472,960,1189760,0
114,1678016,115968,436288,0,3328,17216,334592,266432,504192,471360,1206656,4864,1088,329472,0,1664,3136,173888,57408,1024,1189440,0
115,1677376,116480,438208,0,137600,17088,334720,266304,366976,333632,1343744,4992,960,329792,0,1600,3392,171648,58112,960,1326656,0
116,1677952,116160,437184,0,3200,16896,334784,265664,504064,470080,1207872,4992,1024,329664,0,1600,3392,173504,57216,896,1190976,0
117,1677952,115328,440704,0,3392,405120,334912,269440,109056,75904,1602048,4992,1024,329792,0,1664,3264,173504,57984,896,1196928,0
118,1677184,114880,438336,0,3456,16896,336128,266688,500800,467392,1209792,4992,1152,331072,0,1536,3200,174208,57728,1088,1192896,0
119,1677760,116224,437952,0,5504,16960,333696,267776,499648,466560,1211200,4864,1088,328512,0,1728,3392,171712,57280,1088,1194240,0
120,1677888,115968,436608,0,4544,17216,333504,267136,502912,469312,1208576,4864,1088,328576,0,1664,3200,172224,56960,896,1191360,0
121,1677888,116160,435968,0,3136,16576,346688,266112,493248,459392,1218496,4864,1024,341568,0,1728,3264,185856,57280,960,1201920,0
122,1677632,117120,438912,0,3328,16960,606656,265664,228992,195264,1482368,5120,1152,601344,0,1728,3072,345600,58368,1088,1465408,0
123,1677824,115456,435712,0,3328,16896,347520,266944,491968,458112,1219712,4992,1152,342400,0,1792,3328,173888,57088,896,1202816,0
124,6159168,4562240,439616,0,3328,16512,345216,268416,523840,491648,5667520,4928,1152,340032,0,1792,3328,171328,57024,896,5651008,0
125,1678016,131520,438720,0,3328,416320,344064,267264,76800,44096,1633920,5056,1024,339072,0,1728,3328,170240,57024,1024,1217600,0
126,1677824,129216,436160,0,3392,16704,348480,268160,475712,441984,1235840,4928,1088,343360,0,1600,3264,174208,57408,960,1219136,0
127,1677696,128896,440320,0,137280,16832,353152,268288,332928,299136,1378560,4928,1152,348032,0,1600,3328,178496,57088,960,1361728,0
128,1677568,128512,436352,0,3392,17024,340736,268992,482560,449280,1228288,4864,1024,335744,0,1664,3264,171008,56832,896,1211264,0
129,1677824,128768,438848,0,3456,17344,334592,268736,486080,452928,1224896,4736,1152,329344,0,1664,3328,173248,57664,896,1207552,0
130,1677696,127872,437248,0,3328,16896,334144,267840,490368,458304,1219392,4928,1152,329024,0,1728,3264,173184,57024,960,1202496,0
131,1677760,127936,436032,0,5504,16832,337920,269760,483776,451712,1226048,5120,1088,332672,0,1600,3328,175744,57024,1024,1209216,0
132,1678016,127744,437184,0,4544,17088,362880,269696,458880,425280,1252736,5120,1088,357696,0,1600,3136,175488,57088,960,1235648,0
133,1677440,128320,440512,0,3136,17152,343936,267584,476800,443392,1234048,4800,1024,338816,0,1664,3264,171200,57344,1088,1216896,0
134,1677888,128960,438464,0,3136,16960,347712,267456,475200,441472,1236416,4992,1088,342656,0,1728,3328,173824,57152,960,1219456,0
135,1678016,127872,437504,0,3200,429184,348096,267392,64768,32000,1646016,4928,1152,342912,0,1472,3328,173696,56832,896,1216832,0
136,1677632,128704,437568,0,3200,17216,349248,268032,473664,439872,1237760,5184,1088,344000,0,1856,3392,173824,57024,1024,1220544,0
137,2798016,131648,437760,0,3328,17536,1601600,192064,414080,380800,2417216,6848,1152,1596288,0,1728,3264,432192,75840,1152,2399680,0
138,1677760,131968,438208,0,3328,16832,373696,193984,519744,486976,1190784,6720,1088,368512,0,1856,3264,183424,71744,896,1173952,0
139,1677824,132160,437760,0,3264,17152,362944,192448,532096,498240,1179584,6912,1024,357824,0,1728,3392,184320,72512,1088,1162432,0
140,1677568,131264,438976,0,3456,17152,360000,191744,534976,501696,1175872,6912,1216,354816,0,1792,3328,182784,72960,1088,1158720,0
141,1677440,131904,439488,0,137600,17024,366272,195392,389760,357440,1320000,6848,960,361024,0,1728,3200,182784,77568,1024,1302976,0
142,1678144,130944,437440,0,3328,17088,361280,193344,534720,501504,1176640,6784,1088,356224,0,1664,3328,187072,70592,960,1159552,0
143,1677696,131776,438400,0,3328,16960,358464,194368,534400,501056,1176640,6720,1152,353344,0,1920,3264,182848,72448,1024,1159680,0
144,1677696,131200,437312,0,3392,17280,358656,192064,537792,504256,1173440,6656,1088,353664,0,1920,3264,183040,72320,1088,1156160,0
145,1677888,130624,437888,0,3264,431808,359424,193344,121536,87744,1590144,6784,1152,354240,0,1728,3200,182400,72256,1088,1158336,0
146,1677760,131584,436480,0,3392,17088,361472,193216,534528,501312,1176448,6848,1216,356416,0,1856,3520,185280,71424,960,1159360,0
147,1677440,131072,440448,0,3328,17216,365184,194112,526080,493120,1184320,7040,1152,359936,0,1728,3200,187584,72320,896,1167104,0
148,1678016,133120,436480,0,3264,17088,361984,195648,530432,496960,1181056,6592,1152,356928,0,1728,3136,185536,72640,1088,1163968,0
149,1677568,131840,438464,0,5632,17280,361664,193088,529600,496448,1181120,6784,1152,356480,0,1792,3200,185600,73280,960,1163840,0
150,2238016,694464,441664,0,4672,17152,498752,190144,391168,357760,1880256,6848,1088,493632,0,1600,3264,321664,73088,1088,1863104,0
151,1678016,151680,439744,0,3328,16768,362112,193152,511232,477568,1200448,6976,1024,356992,0,1984,3392,185664,72704,1024,1183680,0
152,1677632,150528,437824,0,3520,16832,484288,190592,394048,360768,1316864,7040,1024,479296,0,1664,3264,291520,72768,1024,1300032,0
153,1677632,246784,438400,0,3584,17280,375360,193408,402816,370432,1307200,6848,1152,370176,0,1664,3136,185408,72320,1024,1289920,0
154,1677696,362048,439680,0,3520,17088,376128,200128,279104,246016,1431680,6592,1152,370944,0,1536,3392,186048,71616,960,1414592,0
155,2238144,351488,436992,0,3520,432192,373824,200576,439552,407040,1831104,6912,1216,368704,0,1472,3200,184256,72512,1024,1398912,0
156,1677696,349504,436608,0,135872,16960,375232,198208,165312,132288,1545408,6528,1152,369856,0,1472,3328,187392,71424,1024,1528448,0
157,1677568,151872,437696,0,5696,16960,363840,192192,509312,476288,1201280,6720,1088,358784,0,1664,3456,187264,72576,1152,1184320,0
158,1677952,480448,442112,0,4864,17280,360256,189568,183424,150272,1527680,6784,1088,355200,0,1856,3200,184960,71552,1024,1510400,0
159,1677632,226624,439040,0,3392,16960,361152,192064,438400,405184,1272448,6528,1088,355968,0,1856,3264,187200,71872,1088,1255488,0
160,1677696,103040,438080,0,5504,17088,355456,189312,569216,535936,1141760,7040,1088,350336,0,1792,3200,182016,71680,1152,1124672,0
161,1677888,103616,437376,0,6272,16832,360064,188416,565312,532224,1145664,6976,1152,354880,0,1728,3264,185792,72448,1088,1128832,0
162,1677632,103104,437440,0,5504,17024,361152,190336,563072,529792,1147840,6976,1152,356096,0,1792,3200,186432,72832,1088,1130816,0
163,1677888,102656,440832,0,1792,16832,356416,190848,568512,536704,1141184,6656,1152,351232,0,1920,3200,182848,72320,960,1124352,0
164,1677824,103232,441280,0,1856,17152,356928,198848,558528,525376,1152448,7040,1152,351680,0,1664,3264,180928,74240,768,1135296,0
165,1677632,101952,437760,0,1792,437888,362368,191680,144192,110720,1566912,6720,1088,357056,0,1728,3392,186048,74432,896,1129024,0
166,1117632,31168,436928,0,1920,17024,362752,190336,77504,45248,1072384,6720,1216,357696,0,1664,3264,186880,74496,960,1055360,0
167,1677696,31040,439872,0,3392,16896,886400,107968,192128,158336,1519360,8448,1216,881216,0,1792,3328,548352,96576,1024,1502464,0
168,1117632,31232,436992,0,3392,16896,349376,106176,173568,139712,977920,8448,1216,344256,0,1792,3392,167232,86208,960,961024,0
169,1117504,102464,436544,0,3392,17088,348160,107776,102080,68736,1048768,8832,1088,342976,0,1728,3264,165952,85824,1088,1031680,0
170,1117824,102784,437504,0,3328,16704,362560,111168,83776,50176,1067648,8512,1088,357376,0,1728,3200,169344,86528,1280,1050944,0
171,1117248,106112,436928,0,3328,16832,360896,114432,78720,45760,1071488,8384,1216,355648,0,1600,3200,167040,85184,1024,1054656,0
172,1677824,102592,437440,0,135488,17216,349440,111488,524160,490944,1186880,7872,1152,344320,0,1664,3136,166848,86080,960,1169664,0
173,1117760,103040,438080,0,3520,17152,359104,114944,81920,48704,1069056,8256,1152,353920,0,1728,3136,164544,86912,960,1051904,0
174,1117568,101440,435776,0,3328,16704,366912,121536,71872,38272,1079296,8384,1088,361856,0,1600,3328,165952,85952,1024,1062592,0
175,1117440,103424,438528,0,3456,17280,349440,119040,86272,53312,1064128,8576,1152,344320,0,1792,3456,167296,84224,1152,1046848,0
176,1117696,102848,437056,0,5312,16832,349440,114688,91520,58304,1059392,8384,1152,344320,0,1664,3328,167360,85312,1152,1042560,0
177,1117952,103104,436608,0,5760,16960,357568,115008,82944,48960,1068992,8384,1024,352576,0,1664,3136,175808,85696,1024,1052032,0
178,1117248,102528,437056,0,3200,16832,380352,105088,72192,38464,1078784,8576,1024,375232,0,1600,3264,177792,84864,832,1061952,0
179,1677504,102656,437952,0,3008,438016,355264,99904,240704,208128,1469376,8512,1152,349952,0,1664,3072,163776,85376,1024,1031360,0
180,1117568,102656,436032,0,3200,17024,357504,90432,110720,77504,1040064,8000,1152,352256,0,1728,3264,166400,85760,1088,1023040,0
181,1117568,103040,437120,0,5248,17216,357120,89088,108736,75520,1042048,8640,1088,352000,0,1792,3328,166208,85568,960,1024832,0
182,1117760,103040,436864,0,5248,17344,374144,90240,90880,58496,1059264,8448,1280,368768,0,1728,3392,169600,84736,1152,1041920,0
183,1677696,351296,436672,0,3776,17216,367424,96640,404672,371200,1306496,8768,1088,362304,0,1600,3072,165696,85696,1024,1289280,0
184,1677696,336256,439040,0,1728,17024,368384,96384,418880,386880,1290816,8832,1088,363008,0,1728,3008,164928,85056,1088,1273792,0
185,2237888,746304,439104,0,1792,17280,359488,95296,578624,545600,1692288,8704,1088,354432,0,1728,3072,169536,86272,1216,1675008,0
186,1677760,420544,437312,0,1792,17344,357056,97216,346496,314816,1362944,8512,1152,351744,0,1536,3200,167872,85248,1088,1345600,0
