pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x01ffe4c0,75798,276715,276715,0,0,0,0,0,0,0,3884,14184,14184,0,0,0,0,0,0,0
0x02042f4c,27398,112279,0,112279,0,0,0,0,0,0,1179,5829,0,5829,0,0,0,0,0,0
0x020b228a,1290,16980,1290,15690,0,0,0,0,0,0,386,4471,386,4085,0,0,0,0,0,0
0x020b2202,6524,35354,4644,0,30530,180,0,0,0,0,438,4314,251,0,3951,112,0,0,0,0
0x020625d0,3200,208660,0,207657,0,1003,0,0,0,0,160,10542,0,10491,0,51,0,0,0,0
0x0206bebe,49316,154576,105260,0,49316,0,0,0,0,0,2532,7662,5130,0,2532,0,0,0,0,0
0x020609de,1129,20759,16809,3950,0,0,0,0,0,0,40,804,684,120,0,0,0,0,0,0
0x020135b8,206,10786,5800,4986,0,0,0,0,0,0,20,1008,551,457,0,0,0,0,0,0
0x020478be,207,6305,-50,0,5811,544,0,0,0,0,20,652,20,0,612,20,0,0,0,0
0x020c3a3c,7644,18724,0,18724,0,0,0,0,0,0,324,822,0,822,0,0,0,0,0,0
0x0200f97c,420,8292,-68,4388,3312,207,0,0,453,0,7,105,-2,51,49,0,0,0,7,0
0x020291fc,696,12594,-1842,1582,12522,332,0,0,0,0,6,110,-18,12,112,4,0,0,0,0
0x020194e8,486,17871,-956,239,14032,4556,0,0,0,0,14,628,-36,9,551,104,0,0,0,0
0x02034b1e,6128,106200,100124,6076,0,0,0,0,0,0,254,4367,4118,249,0,0,0,0,0,0
0x020b6018,299,12037,-1770,3987,9424,396,0,0,0,0,80,3241,-474,895,2732,88,0,0,0,0
0x020b5464,6010,239288,-36030,9013,256883,3412,0,0,6010,0,307,12247,-1830,464,13138,168,0,0,307,0
0x020c65c4,155,4829,0,4829,0,0,0,0,0,0,102,2971,0,2971,0,0,0,0,0,0
0x0206023c,4285,30587,0,30587,0,0,0,0,0,0,194,1120,0,1120,0,0,0,0,0,0
0x02061b18,6443,206630,0,206630,0,0,0,0,0,0,321,10367,0,10367,0,0,0,0,0,0
0x0208c958,3312,4312,0,4312,0,0,0,0,0,0,2161,2755,0,2755,0,0,0,0,0,0
0x02034080,9585,226179,52,226127,0,0,0,0,0,0,489,11754,1,11753,0,0,0,0,0,0
0x02058076,46163,276175,276175,0,0,0,0,0,0,0,2372,14217,14217,0,0,0,0,0,0,0
0x02012458,51512,154536,0,154536,0,0,0,0,0,0,2847,8541,0,8541,0,0,0,0,0,0
0x02043528,17621,111537,0,111521,0,16,0,0,0,0,797,5432,0,5432,0,0,0,0,0,0
0x020bfbb8,2069,52891,-8993,1508,57440,2936,0,0,0,0,189,4039,-686,116,4405,204,0,0,0,0
0x020c0102,1667,36087,36087,0,0,0,0,0,0,0,149,2823,2823,0,0,0,0,0,0,0
0x020b238e,76,407,-60,0,431,36,0,0,0,0,66,234,-35,0,245,24,0,0,0,0
0x02017310,4800,101622,0,101622,0,0,0,0,0,0,240,5366,0,5366,0,0,0,0,0,0
0x020a7876,5,551,-15,0,168,398,0,0,0,0,2,184,-5,0,59,130,0,0,0,0
0x02001780,6232,63033,-8982,7725,62226,2064,0,0,0,0,320,4088,-609,422,4179,96,0,0,0,0
0x020c43e4,174,3029,0,3029,0,0,0,0,0,0,76,1913,0,1913,0,0,0,0,0,0
0x0205fda4,52176,71700,0,71700,0,0,0,0,0,0,2648,3665,0,3665,0,0,0,0,0,0
0x02026554,1440,4816,-561,1371,3790,216,0,0,0,0,240,775,-92,227,620,20,0,0,0,0
0x020cd156,946,8349,6120,0,2078,151,0,0,0,0,224,1716,1174,0,499,43,0,0,0,0
0x020023f2,6232,145535,59373,48770,31160,0,0,0,6232,0,320,8183,3383,2880,1600,0,0,0,320,0
0x0203e6da,22904,49436,16091,0,32757,588,0,0,0,0,1334,2871,463,0,2364,44,0,0,0,0
0x01ffe740,75797,217314,75797,0,0,0,0,0,141517,0,3884,11118,3884,0,0,0,0,0,7234,0
0x02019efc,176,5894,-402,4088,2096,112,0,0,0,0,15,501,-36,304,225,8,0,0,0,0
0x02067f5a,807,879,-15,0,885,9,0,0,0,0,191,263,-15,0,269,9,0,0,0,0
0x0206b310,14,1298,0,592,0,706,0,0,0,0,9,761,0,358,0,403,0,0,0,0
0x0203f160,108,5650,0,5650,0,0,0,0,0,0,6,312,0,312,0,0,0,0,0,0
0x01ffba04,177,8777,-845,0,9278,344,0,0,0,0,15,951,-75,0,1002,24,0,0,0,0
0x020289f8,116,21228,0,5336,0,15892,0,0,0,0,1,183,0,46,0,137,0,0,0,0
0x02028cf8,116,20139,-116,5320,116,14819,0,0,0,0,1,71,-1,46,1,25,0,0,0,0
0x020289b8,116,15940,0,4824,0,11116,0,0,0,0,1,30,0,30,0,0,0,0,0,0
0x020482fe,232,17568,3060,14497,0,11,0,0,0,0,2,130,2,128,0,0,0,0,0,0
0x0200fd4c,1474,17549,0,17549,0,0,0,0,0,0,79,301,0,301,0,0,0,0,0,0
0x0203b704,342,677,-21,118,515,65,0,0,0,0,342,677,-21,118,515,65,0,0,0,0
0x020c43bc,174,6333,0,4269,0,2064,0,0,0,0,76,2158,0,1590,0,568,0,0,0,0
0x020c9400,144,8309,0,8309,0,0,0,0,0,0,54,2915,0,2915,0,0,0,0,0,0
0x020c9b8e,8229,16843,8229,0,0,0,0,0,8614,0,2175,4455,2175,0,0,0,0,0,2280,0
0x020caf5c,178,11703,-966,2718,9363,588,0,0,0,0,62,3952,-330,913,3157,212,0,0,0,0
0x0209295c,1698,42510,0,42510,0,0,0,0,0,0,84,2236,0,2236,0,0,0,0,0,0
0x020b6e7c,1885,7870,0,7870,0,0,0,0,0,0,853,3814,0,3814,0,0,0,0,0,0
0x020478c0,207,3864,-342,1467,2460,279,0,0,0,0,20,464,-36,154,314,32,0,0,0,0
0x0202906c,348,9549,0,9102,0,447,0,0,0,0,3,71,0,71,0,0,0,0,0,0
0x0203a660,137,8287,-810,375,8606,116,0,0,0,0,47,2761,-270,125,2832,74,0,0,0,0
0x0205abe0,2392,8483,0,8483,0,0,0,0,0,0,835,2939,0,2939,0,0,0,0,0,0
0x02057e1e,86118,196620,181531,0,0,15089,0,0,0,0,4446,10064,9274,0,0,790,0,0,0,0
0x0200f1d8,49316,168327,-14990,168347,0,14970,0,0,0,0,2532,8838,-779,8854,0,763,0,0,0,0
0x020a77f2,16,2384,16,730,0,1638,0,0,0,0,5,726,5,217,0,504,0,0,0,0
0x0205e6c4,6450,155191,0,155191,0,0,0,0,0,0,320,7911,0,7911,0,0,0,0,0,0
0x020902f6,1938,61789,-6910,0,67015,1684,0,0,0,0,83,2871,-320,0,3119,72,0,0,0,0
0x0206025c,3582,26360,0,26360,0,0,0,0,0,0,218,1724,0,1724,0,0,0,0,0,0
0x02001ac6,6232,241682,117812,123870,0,0,0,0,0,0,320,12684,6140,6544,0,0,0,0,0,0
0x0204119a,6468,45601,6468,39133,0,0,0,0,0,0,498,2990,498,2492,0,0,0,0,0,0
0x02013fbc,3072,163290,1629,3471,149534,4540,0,0,4116,0,158,8659,70,177,7945,240,0,0,227,0
0x0208c8d8,2388,4224,0,4224,0,0,0,0,0,0,1560,2824,0,2824,0,0,0,0,0,0
0x0200d370,159,5248,-498,2408,3294,44,0,0,0,0,24,1132,-108,378,850,12,0,0,0,0
0x0206c08e,49316,96990,11505,0,83957,1528,0,0,0,0,2532,4969,629,0,4240,100,0,0,0,0
0x020ad2c4,2468,63117,-58,47860,12769,36,0,0,2510,0,111,3101,-12,2327,658,8,0,0,120,0
0x020c00ec,6095,58963,-4031,4937,57245,812,0,0,0,0,564,5052,-341,473,4872,48,0,0,0,0
0x020c9b5e,8846,14990,74,0,14836,80,0,0,0,0,2341,3333,69,0,3252,12,0,0,0,0
0x020902fc,1938,50113,0,50113,0,0,0,0,0,0,83,2159,0,2159,0,0,0,0,0,0
0x02062618,3200,176282,-19056,79334,111384,4620,0,0,0,0,160,8892,-960,4030,5554,268,0,0,0,0
0x02039adc,598,11662,-308,11372,598,0,0,0,0,0,160,3080,-82,3002,160,0,0,0,0,0
0x0203a2dc,2341,9625,3190,6435,0,0,0,0,0,0,964,3631,1102,2529,0,0,0,0,0,0
0x02056354,109774,114756,0,114756,0,0,0,0,0,0,7921,8372,0,8372,0,0,0,0,0,0
0x02069dc0,110558,125402,0,125402,0,0,0,0,0,0,7196,8200,0,8200,0,0,0,0,0,0
0x02041084,6792,46586,0,46586,0,0,0,0,0,0,488,2926,0,2926,0,0,0,0,0,0
0x020a0c9c,6232,63410,-3493,55921,10814,168,0,0,0,0,320,5722,-349,3078,2877,116,0,0,0,0
0x02042918,30,649,29,620,0,0,0,0,0,0,9,155,0,155,0,0,0,0,0,0
0x020ad378,4794,38385,0,38385,0,0,0,0,0,0,405,2942,0,2942,0,0,0,0,0,0
0x020b52ba,6232,147496,6232,141264,0,0,0,0,0,0,320,7710,320,7390,0,0,0,0,0,0
0x02064348,6635,143647,-19167,13379,141579,7856,0,0,0,0,354,8031,-1076,727,7952,428,0,0,0,0
0x02083bbc,44,4004,1276,2728,0,0,0,0,0,0,4,364,116,248,0,0,0,0,0,0
0x02066364,198,6745,-222,3018,3558,28,0,0,363,0,74,2483,-80,1101,1316,12,0,0,134,0
0x0200ed78,38418,124965,0,124265,0,700,0,0,0,0,1932,6403,0,6403,0,0,0,0,0,0
0x0205ebe8,422,20722,-1528,1007,20563,680,0,0,0,0,32,1810,-112,76,1762,84,0,0,0,0
0x01ffd1cc,274740,274742,274742,0,0,0,0,0,0,0,14136,14136,14136,0,0,0,0,0,0,0
0x02043f2e,65159,232768,232768,0,0,0,0,0,0,0,2782,9747,9747,0,0,0,0,0,0,0
0x0207e602,3115,19807,-3868,0,21963,1712,0,0,0,0,653,3541,-1075,0,4304,312,0,0,0,0
0x02060366,48183,67403,67403,0,0,0,0,0,0,0,2407,3252,3252,0,0,0,0,0,0,0
0x020b4fba,5714,138091,-20055,0,149418,8728,0,0,0,0,300,8353,-1210,0,9011,552,0,0,0,0
0x020bbab8,760,5023,0,4789,0,234,0,0,0,0,345,2115,0,2041,0,74,0,0,0,0
0x0208979e,671,41562,4697,0,31571,1268,0,0,4026,0,16,904,112,0,664,32,0,0,96,0
0x020a3598,121,5956,-2,5595,242,0,0,0,121,0,18,1011,0,957,36,0,0,0,18,0
0x02094796,2904,68238,-7910,0,73136,3012,0,0,0,0,114,2371,-270,0,2513,128,0,0,0,0
0x02001c72,1765,54852,-8345,0,57968,3464,0,0,1765,0,129,4152,-615,0,4350,288,0,0,129,0
0x020c0da4,452,10066,0,10066,0,0,0,0,0,0,33,726,0,726,0,0,0,0,0,0
0x020a0c96,6232,185733,-31160,0,214541,2352,0,0,0,0,320,9656,-1600,0,11108,148,0,0,0,0
0x02001fd0,1808,73612,0,73612,0,0,0,0,0,0,54,2275,0,2275,0,0,0,0,0,0
0x020879b2,165,9331,1750,0,7301,280,0,0,0,0,5,325,100,0,217,8,0,0,0,0
0x02067b6c,1093,2081,-13,2094,0,0,0,0,0,0,247,437,-5,442,0,0,0,0,0,0
0x0206ac00,36,1451,-72,17,1075,431,0,0,0,0,26,1053,-44,11,689,397,0,0,0,0
0x02047c1c,207,9255,-202,8008,207,0,0,0,1242,0,20,855,-19,734,20,0,0,0,120,0
0x0206b45e,15812,134910,103286,31624,0,0,0,0,0,0,809,6795,5177,1618,0,0,0,0,0,0
0x02047ebe,202,9760,-980,0,9988,752,0,0,0,0,15,676,-75,0,699,52,0,0,0,0
0x02028b18,116,21112,0,5336,0,15776,0,0,0,0,1,182,0,46,0,136,0,0,0,0
0x020aef3c,6400,101933,0,101933,0,0,0,0,0,0,320,5023,0,5023,0,0,0,0,0,0
0x02016ffc,86400,234139,0,95594,0,0,0,0,138545,0,4320,11654,0,4774,0,0,0,0,6880,0
0x020c2bb0,1099,26104,0,26104,0,0,0,0,0,0,58,1464,0,1464,0,0,0,0,0,0
0x01ffe8ec,75798,240214,75800,0,0,0,0,0,164414,0,3884,12322,3884,0,0,0,0,0,8438,0
0x020cb58e,480,10004,4464,5540,0,0,0,0,0,0,119,2210,995,1215,0,0,0,0,0,0
0x02054ade,464,2639,1276,1363,0,0,0,0,0,0,80,455,220,235,0,0,0,0,0,0
0x02085bfc,17,1308,337,725,191,32,0,0,23,0,1,83,23,54,5,0,0,0,1,0
0x020cb0f4,1563,17315,0,17315,0,0,0,0,0,0,377,4285,0,4285,0,0,0,0,0,0
0x01ffd1b8,274740,274742,274742,0,0,0,0,0,0,0,14136,14136,14136,0,0,0,0,0,0,0
0x020a00a2,3155,174549,27948,0,140721,5880,0,0,0,0,158,8742,1349,0,7081,312,0,0,0,0
0x020b2966,6232,102456,-13266,0,109742,5980,0,0,0,0,320,5937,-754,0,6307,384,0,0,0,0
0x0200b39c,144,8546,3441,4430,506,19,0,0,150,0,54,2953,1191,1447,236,19,0,0,60,0
0x020c9440,144,6092,-157,341,5864,44,0,0,0,0,54,2182,-58,119,2101,20,0,0,0,0
0x020c42b6,6171,38325,12099,26207,0,19,0,0,0,0,397,2800,705,2076,0,19,0,0,0,0
0x020cd130,2365,11438,0,11438,0,0,0,0,0,0,560,2872,0,2872,0,0,0,0,0,0
0x020ad95c,3116,137135,0,137135,0,0,0,0,0,0,160,7246,0,7246,0,0,0,0,0,0
0x02087d92,8,1066,-24,538,400,120,0,0,32,0,2,204,-6,72,96,34,0,0,8,0
0x02067360,1600,69078,-9600,4796,68104,5778,0,0,0,0,80,3440,-480,240,3444,236,0,0,0,0
0x020ae86a,99784,286552,99784,186768,0,0,0,0,0,0,4976,14288,4976,9312,0,0,0,0,0,0
0x0205603c,5280,9896,0,9896,0,0,0,0,0,0,1089,2065,0,2065,0,0,0,0,0,0
0x01ffea74,19763,88767,34805,0,51542,2420,0,0,0,0,1022,4440,1805,0,2531,104,0,0,0,0
0x0205b37c,137,7662,986,6676,0,0,0,0,0,0,47,2687,551,2136,0,0,0,0,0,0
0x02094a36,1009,43040,2189,40851,0,0,0,0,0,0,55,2355,99,2256,0,0,0,0,0,0
0x020013c2,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013c6,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013c8,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013d2,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013d4,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013d6,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013e2,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013e6,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013ec,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013ee,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013f0,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013f2,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013f4,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013f6,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020013f8,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020013fa,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001412,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001414,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x0200144c,110465,110499,0,110499,0,0,0,0,0,0,8012,8028,0,8028,0,0,0,0,0,0
0x02001452,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001454,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x02001456,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001462,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001466,110465,110800,110800,0,0,0,0,0,0,0,8012,8027,8027,0,0,0,0,0,0,0
0x0200146a,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x0200146e,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001472,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001476,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x0200147a,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x0200147e,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x02001482,110465,110465,110339,0,0,126,0,0,0,0,8012,8012,7975,0,0,37,0,0,0,0
0x020015c6,110465,112035,111920,0,0,115,0,0,0,0,8012,8122,8090,0,0,32,0,0,0,0
0x020015ca,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020015d0,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020015d2,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020015d6,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020015d8,110465,110465,0,110465,0,0,0,0,0,0,8012,8012,0,8012,0,0,0,0,0,0
0x020015da,110465,110465,110465,0,0,0,0,0,0,0,8012,8012,8012,0,0,0,0,0,0,0
0x020015de,110465,110465,110350,0,0,115,0,0,0,0,8012,8012,7980,0,0,32,0,0,0,0
0x0208e5ca,3887,33037,33037,0,0,0,0,0,0,0,811,5441,5441,0,0,0,0,0,0,0
0x020b236a,54,235,54,67,0,0,0,0,114,0,48,189,48,58,0,0,0,0,83,0
0x02069356,10135,10135,10135,0,0,0,0,0,0,0,446,446,446,0,0,0,0,0,0,0
0x02069358,10135,10135,0,10135,0,0,0,0,0,0,446,446,0,446,0,0,0,0,0,0
