pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020240e8,3688,5557,0,1869,3688,0,0,0,0,0,382,523,0,141,382,0,0,0,0,0
0x020240ec,3688,5557,0,5557,0,0,0,0,0,0,382,523,0,523,0,0,0,0,0,0
0x0200d49a,42,190,-20,0,202,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0x020a03aa,5,176,-25,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02053a58,301,5982,0,5982,0,0,0,0,0,0,12,240,0,240,0,0,0,0,0,0
0x02056332,6155,6264,-40,0,6300,4,0,0,0,0,378,409,-10,0,419,0,0,0,0,0
0x0208a090,2,41,-6,1,42,4,0,0,0,0,2,41,-6,1,42,4,0,0,0,0
0x020949b4,2904,14110,0,14110,0,0,0,0,0,0,106,506,0,506,0,0,0,0,0,0
0x02002280,6010,15862,-7,9859,6010,0,0,0,0,0,307,819,0,512,307,0,0,0,0,0
0x02034be0,6128,11620,0,11620,0,0,0,0,0,0,239,451,0,451,0,0,0,0,0,0
0x020665c8,173,1408,0,1408,0,0,0,0,0,0,22,134,0,134,0,0,0,0,0,0
0x0208999a,3,100,-15,0,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200c482,76,2211,-380,0,2211,304,0,0,76,0,4,140,-20,0,128,28,0,0,4,0
0x02067a04,84,192,-15,51,156,0,0,0,0,0,12,58,-6,24,40,0,0,0,0,0
0x0208df46,1736,1766,1756,10,0,0,0,0,0,0,196,196,196,0,0,0,0,0,0,0
0x0205919c,24,420,0,420,0,0,0,0,0,0,11,203,0,203,0,0,0,0,0,0
0x0203b740,246,260,0,260,0,0,0,0,0,0,246,260,0,260,0,0,0,0,0,0
0x0203b780,246,260,0,260,0,0,0,0,0,0,246,260,0,260,0,0,0,0,0,0
0x0203b784,246,260,-3,262,0,1,0,0,0,0,246,260,-3,262,0,1,0,0,0,0
0x020c4636,7,128,7,121,0,0,0,0,0,0,7,128,7,121,0,0,0,0,0,0
0x0200d4f4,434,2123,-8,1697,434,0,0,0,0,0,33,123,-2,92,33,0,0,0,0,0
0x020360b2,39,780,-195,0,955,20,0,0,0,0,10,200,-50,0,250,0,0,0,0,0
0x0206a5a0,7071,8969,0,8969,0,0,0,0,0,0,361,501,0,501,0,0,0,0,0,0
0x020b2dbc,15,520,0,520,0,0,0,0,0,0,13,452,0,452,0,0,0,0,0,0
0x020accb4,218,774,0,218,0,0,0,0,556,0,11,38,0,11,0,0,0,0,27,0
0x0205fb20,7946,19514,-89,3711,7946,0,0,0,7946,0,433,1060,-3,197,433,0,0,0,433,0
0x0208d970,2,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200dd18,1178,1178,0,1178,0,0,0,0,0,0,665,665,0,665,0,0,0,0,0,0
0x0200dd1a,1178,1178,1178,0,0,0,0,0,0,0,665,665,665,0,0,0,0,0,0,0
0x0200dea8,159,1187,0,161,0,0,0,0,1026,0,88,669,0,88,0,0,0,0,581,0
0x0200dff8,158,1175,0,1175,0,0,0,0,0,0,88,685,0,685,0,0,0,0,0,0
0x02054bd0,19,616,-114,19,703,8,0,0,0,0,17,552,-102,17,629,8,0,0,0,0
0x020a9faa,1,40,-5,0,41,4,0,0,0,0,1,40,-5,0,41,4,0,0,0,0
0x020ab1f8,159,1971,-159,1971,0,159,0,0,0,0,53,617,-53,617,0,53,0,0,0,0
0x020b042c,1,40,-6,11,31,4,0,0,0,0,1,40,-6,11,31,4,0,0,0,0
0x020b0432,1,40,-5,0,45,0,0,0,0,0,1,40,-5,0,45,0,0,0,0,0
0x020b64b0,582,1691,0,724,0,0,0,0,967,0,241,741,0,315,0,0,0,0,426,0
0x020b7144,472,1165,0,1165,0,0,0,0,0,0,226,550,0,550,0,0,0,0,0,0
0x020b7148,472,1165,0,1165,0,0,0,0,0,0,226,550,0,550,0,0,0,0,0,0
0x020be224,159,1279,-1,1275,0,5,0,0,0,0,89,719,-1,715,0,5,0,0,0,0
0x020c1e04,723,1734,0,1734,0,0,0,0,0,0,348,753,0,753,0,0,0,0,0,0
0x020c1e0c,723,1734,0,1734,0,0,0,0,0,0,348,753,0,753,0,0,0,0,0,0
0x020c2bc8,479,1289,0,1289,0,0,0,0,0,0,233,575,0,575,0,0,0,0,0,0
0x020c2bcc,479,1289,0,1289,0,0,0,0,0,0,233,575,0,575,0,0,0,0,0,0
0x02023c7c,3688,6445,0,6445,0,0,0,0,0,0,382,601,0,601,0,0,0,0,0,0
0x02023c80,3688,6445,0,6445,0,0,0,0,0,0,382,601,0,601,0,0,0,0,0,0
0x02023c84,3688,6445,0,6445,0,0,0,0,0,0,382,601,0,601,0,0,0,0,0,0
0x020c03c6,76,601,-190,0,719,72,0,0,0,0,10,86,-25,0,95,16,0,0,0,0
0x020af0e4,3688,8158,-55,837,3688,0,0,0,3688,0,382,828,-8,72,382,0,0,0,382,0
0x020249a4,3345,5085,0,5085,0,0,0,0,0,0,327,385,0,385,0,0,0,0,0,0
0x020016c4,3200,6436,0,6436,0,0,0,0,0,0,160,320,0,320,0,0,0,0,0,0
0x020189a0,566,2564,-1,2565,0,0,0,0,0,0,30,149,0,149,0,0,0,0,0,0
0x02023e70,3688,8208,0,4520,0,0,0,0,3688,0,382,830,0,448,0,0,0,0,382,0
0x020aee50,322,1537,0,1537,0,0,0,0,0,0,27,103,0,103,0,0,0,0,0,0
0x020542e4,21,420,0,420,0,0,0,0,0,0,1,20,0,20,0,0,0,0,0,0
0x02034b64,6128,17401,0,17401,0,0,0,0,0,0,239,765,0,765,0,0,0,0,0,0
