frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
1714,1117440,302912,182016,4160,2944,1088,415680,111488,97152,77632,1039808,9664,896,410240,50688,1408,2176,172480,122752,768,1038720
1715,1117760,303104,182656,4096,2816,1088,418176,111360,94464,75264,1042496,9600,1024,412672,50752,1408,2048,172224,123776,512,1041408
1716,1118208,302080,181248,4224,4864,1024,419392,97856,107520,87488,1030720,10112,1024,413888,51392,1536,2048,173376,122624,640,1029696
1717,1678208,302592,182016,4160,4992,412032,417536,98048,256832,236224,1441984,10112,896,412288,53440,1472,2048,173376,124608,640,1029952
1718,1677568,303552,182016,4224,3712,960,514560,98944,569600,549632,1127936,8896,896,509120,53696,1280,2176,290112,103936,704,1126976
1719,1117632,308608,176064,4096,2688,1088,363328,98176,163584,143936,973696,7808,960,358016,71360,1408,2048,178496,81344,640,972608
1720,1117760,306112,174144,4096,2816,1088,361408,99008,169088,149440,968320,7040,1024,355904,70400,1536,2048,178304,79936,704,967232
1721,1117760,304320,177280,4160,132928,960,365504,97728,34880,15296,1102464,7040,1088,359872,70656,1408,1920,176576,84928,704,1101504
1722,1118144,308672,175808,4224,2752,1024,354560,85696,185408,165312,952832,4160,960,349056,70144,1344,1984,179328,81536,640,951808
1723,1117440,307072,174400,4224,2752,1024,352960,83904,191104,171584,945856,4672,960,347584,69376,1344,1984,183488,80448,768,944832
1724,1118080,308544,175360,4288,2816,1024,355072,84544,186432,166464,951616,4544,896,349568,68544,1344,1856,185216,81344,576,950592
1725,1117440,305600,172864,4288,2688,1088,347136,83904,199872,180096,937344,4608,1088,341504,67712,1408,1984,177024,80128,704,936256
1726,1678208,305856,174080,4288,2752,1024,681536,84800,423872,403584,1274624,4416,896,676032,68032,1536,1984,512960,79424,704,1273600
1727,1678144,302144,174528,4224,2816,71936,458496,87872,576128,556096,1122048,4608,1088,453056,71424,1408,1984,289536,79872,704,1050112
1728,1117632,306240,173376,4224,2880,960,323712,84992,221248,201088,916544,4224,1088,318400,67840,1280,1984,156544,78848,704,915584
1729,1117888,304320,175232,4224,2944,960,347136,85184,197888,178048,939840,4544,1088,341632,68288,1408,1984,179072,79552,640,938880
1730,1117696,303808,174144,4352,2816,1024,324352,83584,223616,203712,913984,4352,1088,318848,67904,1344,2048,156736,79104,576,912960
1731,1678208,304640,174912,4288,2944,412416,328320,84288,366400,346176,1332032,4352,1024,322816,67520,1536,2048,160832,78848,512,919616
1732,1117312,304320,172736,4160,3008,1088,350016,84992,196992,177664,939648,4736,960,344512,67904,1536,1984,182848,78592,704,938560
1733,1117888,302848,173120,4160,4864,960,328256,83520,220160,200256,917632,4224,1024,322752,67648,1344,1984,160960,79168,640,916672
1734,1677952,306752,175168,4160,2944,1024,612032,84224,491648,471680,1206272,4544,1088,606528,67392,1408,1856,163584,359680,640,1205248
1735,1117632,302976,172736,4288,2880,1024,347392,84928,201408,181632,936000,4672,1088,341824,67456,1344,1920,178688,79040,640,934976
1736,1118016,304256,174848,4288,2880,960,324928,84096,221760,202048,915968,4416,1024,319232,67392,1472,1920,156992,79168,640,915008
1737,1117952,176576,174976,4096,2816,1024,327744,84800,345920,325440,792512,4352,1024,322432,67584,1408,2048,160384,79168,640,791488
1738,1677504,176000,173696,4160,4864,1024,982720,273600,61440,41728,1635776,3136,960,977344,55680,1216,2176,168512,694656,768,1634752
1739,1117952,174848,173952,4224,5696,1088,288448,273152,196544,176384,941568,3136,1024,283072,41664,1344,2368,131520,34176,704,940480
1740,1117632,175232,175104,4032,4800,1024,305408,295168,156864,136960,980672,3136,1088,299840,42304,1408,2176,131584,34752,576,979648
1741,1117888,176064,175232,4224,133760,960,307264,290432,29952,10240,1107648,3264,896,301568,42176,1280,2176,155200,35456,576,1106688
1742,1117888,174720,174912,4288,5632,1088,301248,298176,157824,137664,980224,3264,1024,295680,41216,1280,2176,132096,34688,640,979136
1743,1117504,176256,173696,4160,4928,1024,313088,316480,127872,108096,1009408,3392,960,307392,41408,1344,2048,133760,34688,704,1008384
1744,1117632,174912,172288,4224,3264,1024,321024,318400,122496,102592,1015040,3456,1088,315584,42496,1344,2240,155712,34176,640,1014016
1745,1678400,173632,176000,4160,3264,411264,300416,324544,285120,264576,1413824,3392,1024,294720,41536,1280,2368,133504,34752,640,1002560
1746,1117888,176384,175232,4288,3200,1088,308672,332416,116608,96384,1021504,3392,1024,303040,41664,1216,2240,135936,34560,704,1020416
1747,1117632,173440,174400,4224,5248,1024,316096,334784,108416,88448,1029184,3520,1024,310400,42176,1344,2240,157568,34880,640,1028160
1748,1117760,174848,177024,4160,5376,1088,313408,332864,108992,88832,1028928,3456,1024,307776,42048,1280,2240,131840,34240,704,1027840
1749,1117760,174912,175744,4224,3136,1088,347008,329216,82432,62720,1055040,3328,1024,341440,35072,1280,2240,178368,35584,704,1053952
1750,1117696,174464,173632,4224,3136,1088,308672,326656,125824,105984,1011712,3264,960,303104,34880,1280,2048,142912,35584,704,1010624
1751,1117632,173568,174400,4224,3008,1024,311936,320896,128576,108672,1008960,3392,1024,306368,34688,1280,2112,119424,35072,640,1007936
1752,1117632,175808,175296,4096,3136,1024,290496,322112,145664,125952,991680,3264,960,285056,34816,1088,2240,122560,35200,576,990656
1753,1117504,176192,172544,4096,3136,1024,310592,314240,135680,115840,1001664,3392,960,305024,35264,1344,2048,145024,35328,576,1000640
1754,1117760,174464,173376,4032,5248,1024,280512,317952,161152,141312,976448,3200,1088,275072,34816,1280,1920,120640,35136,640,975424
1755,1117760,177216,174208,4160,5312,1024,283008,283456,189376,169536,948224,3456,1024,277568,34560,1408,2112,123264,34944,704,947200
1756,1117696,175808,174080,4096,4288,1088,289280,127872,341184,321664,796032,3328,1024,283904,34752,1472,2048,146048,35072,640,794944
1757,1118080,175552,175040,4224,3008,71936,268032,128768,291520,271744,846336,3072,1024,262336,34432,1344,2048,125184,35136,640,774400
1758,1117376,176128,173760,4160,3136,1088,259200,119232,380672,361280,756096,3200,896,253888,34432,1280,2048,126272,35328,768,755008
1759,1117760,175488,173248,4160,3072,1088,289280,119296,352128,332416,785344,3136,1024,283840,34816,1280,1984,147264,35008,640,784256
1760,1678464,177920,175232,4288,3136,473792,390208,191680,262208,241792,1436672,3264,960,384640,35008,1216,2048,257472,36032,576,962880
1761,1117376,178304,174848,4352,3008,1024,246080,191680,318080,298176,819200,3136,960,240448,35328,1216,2240,104512,35904,704,818176
1762,1118016,178624,175808,4224,151808,1024,226496,188224,191808,171456,946560,3264,1024,220928,19776,1216,2112,92224,40192,640,945536
1763,1117696,176064,174912,4160,3008,1024,316416,187584,254528,234624,883072,3264,1088,310976,25152,1344,2176,175680,36352,640,882048
1764,1117568,178112,174528,4160,3200,1088,225984,184000,346496,326784,790784,3328,1024,220352,27392,1152,2112,97088,35392,704,789696
1765,1117952,178048,187264,4224,3072,1088,290688,184000,269568,249856,868096,3200,960,285440,26944,1344,2176,104896,36864,512,867008
1766,1118016,178816,185600,4160,5120,1088,245056,180928,317248,297536,820480,3264,896,239680,26880,1152,2304,105664,35584,512,819392
1767,1117952,177792,185216,4160,5184,1088,247680,180288,316544,296576,821376,3392,960,242240,27072,1344,2112,107776,35328,640,820288
1768,1117824,177792,187392,4160,4160,1088,245888,179392,317952,298112,819712,3328,960,240576,26944,1280,2176,106752,35328,640,818624
1769,1117376,176384,185856,4160,2880,1152,365056,181248,200640,180992,936384,3328,960,359616,27264,1216,2112,225088,36480,704,935232
1770,1118208,176448,186496,4224,2944,1024,230592,179520,336960,316800,801408,3072,896,225408,26944,1344,2048,91264,35584,704,800384
1771,1117888,176704,187456,4224,2944,1024,235648,179776,330112,309888,808000,3264,960,230208,28160,1408,2112,95552,35712,704,806976
1772,1117312,176960,187136,4160,2944,1024,249856,180864,314368,294656,822656,3200,960,244096,42304,1280,2048,110208,35712,640,821632
1773,1118144,178624,186112,4160,2944,1088,237632,177280,330304,310400,807744,3392,1088,232064,26944,1216,1984,97536,36160,704,806656
1774,1117504,177088,185728,4160,2816,1024,237824,177152,331712,312064,805440,3200,1024,232320,27072,1152,2112,99072,36352,576,804416
1775,1678400,177024,185152,4224,2944,413120,237568,177984,480384,460032,1218368,3200,960,232128,27264,1408,2048,98432,36096,704,805248
1776,1117824,176768,186304,4160,2880,1024,233344,165568,347776,327488,790336,3200,960,228032,27072,1344,2112,96064,35968,576,789312
