frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
439,1117376,296128,217216,4224,1344,1024,321984,96768,178688,159040,958336,4032,1024,316928,77440,1216,1792,176512,56256,640,957312
440,1117696,297536,218560,4352,1408,1024,275520,95616,223680,204352,913344,4416,960,270272,28544,1408,1920,128320,57280,640,912320
441,1117760,296640,217664,4288,1408,1088,274624,96256,225792,206208,911552,4416,1024,269184,28672,1152,1728,127296,56960,640,910464
442,1118144,296832,216896,4288,1344,1088,274432,96128,227136,207296,910848,4032,896,269120,28224,1216,1728,128512,56704,704,909760
443,1117248,296448,217280,4352,1408,1024,275840,96896,224000,204352,912896,4160,960,270464,29184,1152,1664,129792,56192,640,911872
444,1678464,296768,216256,4288,1408,418240,274816,97728,368960,348992,1329472,4416,896,269440,29056,1216,1728,127744,56960,640,911232
445,1677760,294656,216448,4288,128576,1088,544896,120448,367360,347840,1329920,174400,896,539584,29760,1152,2048,172928,99136,512,1328832
446,1117952,293312,216256,4352,2624,1024,453440,107520,39424,19520,1098432,172864,896,448064,26368,1152,1984,125440,55424,768,1097408
447,1677632,294016,220160,4416,2560,1088,605568,231232,318592,299264,1378368,92032,896,600192,51136,1216,1920,345664,66816,704,1377280
448,1677696,294016,221248,4288,2432,1088,510656,199744,444224,424704,1252992,178304,960,505408,10048,1216,1984,172288,57408,704,1251904
449,1678080,296256,217024,4288,2368,1152,447168,189504,520320,500928,1177152,184512,832,441920,896,1344,2048,88448,56192,640,1176000
450,1678208,291584,219072,4288,2432,1024,537792,327680,294336,274368,1403840,99008,960,532416,1024,1344,161152,95680,56960,576,1402816
451,1677632,292800,217088,4224,2560,1024,447104,327104,385728,366208,1311424,167872,960,441600,960,1280,1856,104384,56896,704,1310400
452,1678080,294016,219456,4480,2432,1024,447488,328704,380480,360768,1317312,167616,1024,442112,704,1024,1920,106688,57792,704,1316288
