pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020a751a,1,18,-5,0,23,0,0,0,0,0,1,18,-5,0,23,0,0,0,0,0
0x020a8c98,1,18,0,18,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x020a8c9c,1,18,0,17,0,0,0,0,1,0,1,18,0,17,0,0,0,0,1,0
0x020a8cb4,1,18,-6,6,18,0,0,0,0,0,1,18,-6,6,18,0,0,0,0,0
0x020aa728,196,381,0,381,0,0,0,0,0,0,84,174,0,174,0,0,0,0,0,0
0x020ab42e,484,1497,484,0,0,0,0,0,1013,0,88,269,88,0,0,0,0,0,181,0
0x020ab434,484,1452,0,1452,0,0,0,0,0,0,88,264,0,264,0,0,0,0,0,0
0x020af17c,1,18,0,18,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x020af1dc,1,18,0,18,0,0,0,0,0,0,1,18,0,18,0,0,0,0,0,0
0x020bcd40,938,1354,0,1354,0,0,0,0,0,0,248,334,0,334,0,0,0,0,0,0
0x020c77e4,469,1315,0,1315,0,0,0,0,0,0,124,342,0,342,0,0,0,0,0,0
0x020c77e8,469,1315,-1,847,469,0,0,0,0,0,124,342,-1,219,124,0,0,0,0,0
0x020c77ec,469,1315,0,1315,0,0,0,0,0,0,124,342,0,342,0,0,0,0,0,0
0x020c77f0,469,1315,-1,1316,0,0,0,0,0,0,124,342,0,342,0,0,0,0,0,0
0x020c7800,469,1351,0,1351,0,0,0,0,0,0,124,352,0,352,0,0,0,0,0,0
0x020c7820,469,1227,0,1227,0,0,0,0,0,0,124,310,0,310,0,0,0,0,0,0
0x020c7824,469,1227,0,1227,0,0,0,0,0,0,124,310,0,310,0,0,0,0,0,0
0x020c7900,469,1370,0,901,0,0,0,0,469,0,124,363,0,239,0,0,0,0,124,0
0x020c7fa4,938,1745,-14,821,938,0,0,0,0,0,248,395,-3,150,248,0,0,0,0,0
0x020c8f2c,1547,1547,0,1547,0,0,0,0,0,0,409,409,0,409,0,0,0,0,0,0
0x020c8f2e,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f30,1547,1547,-220,1551,0,216,0,0,0,0,409,409,-54,410,0,53,0,0,0,0
0x020c8f32,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f34,1547,1547,0,1547,0,0,0,0,0,0,409,409,0,409,0,0,0,0,0,0
0x020c8f36,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f38,1547,1547,-40,1550,0,37,0,0,0,0,409,409,-12,409,0,12,0,0,0,0
0x020c8f3a,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f3e,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f42,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
0x020c8f46,1547,1547,1547,0,0,0,0,0,0,0,409,409,409,0,0,0,0,0,0,0
