region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
276,777848,3361960,4.322,0,1094873,532008,839172,590027,114608,76615,16470,0,96305,1096755,0,0
850,1068358,3361956,3.147,0,693029,629423,1084070,644881,115005,76035,16470,0,103049,693023,0,0
197,1103191,3361944,3.047,0,598953,662777,1130069,652025,119103,77716,16470,0,104837,598947,0,0
1140,1189205,3361942,2.827,0,253697,690852,1290868,754095,145229,85005,16470,0,124056,255367,0,0
1498,748461,3361926,4.492,0,992095,490829,871153,606369,114751,77710,17870,0,97039,1086205,0,0
249,796743,3361918,4.220,0,656265,525627,899300,632838,115176,76595,16470,0,103910,992002,0,0
1282,1099650,3361912,3.057,0,606225,648567,1134492,657397,115759,76953,16470,0,106055,606219,0,0
381,1097018,3361900,3.065,0,663655,636856,1104783,640816,119127,76196,17866,0,102607,663649,0,0
967,1022517,3361898,3.288,0,694225,599225,1091085,641637,136746,78787,19602,0,100597,694219,0,0
1040,1038232,3361896,3.238,0,777419,601815,1058166,616774,114500,76261,16470,0,100497,777413,0,0
1125,1004876,3361890,3.346,0,879431,604572,1000464,579729,112020,77878,16502,0,91300,879425,0,0
150,1249438,3361874,2.691,0,427845,970647,909917,640852,114325,86038,16470,0,101886,521739,0,0
566,1066682,3361874,3.152,0,717169,619980,1077058,635682,116197,77853,16470,0,101471,717163,0,0
645,1210878,3361868,2.776,0,121019,883268,1044652,740590,122383,82464,16470,0,118646,353395,0,0
1373,736183,3361862,4.567,0,1055237,446972,874325,663713,118344,73628,16630,0,113019,1055231,0,0
1449,1139954,3361858,2.949,0,543367,677705,1146531,670413,122012,78052,17794,0,105990,543361,0,0
1408,701434,3361854,4.793,0,1082601,461728,833425,591730,110576,75524,17218,0,94382,1177271,0,0
1528,746892,3361850,4.501,0,1057035,502577,849613,603817,111985,75608,16782,0,96358,1105110,0,0
1254,1220780,3361846,2.754,0,310905,718460,1244182,744356,127820,76890,16470,0,122769,310899,0,0
1368,626893,3361844,5.363,0,1087621,396431,778052,596667,132212,75950,19602,0,89573,1273357,0,0
256,1094924,3361816,3.070,0,637939,644510,1114981,646146,120627,78042,16470,0,103107,637933,0,0
718,947572,3361816,3.548,0,836691,701419,891553,622533,108638,82876,16470,0,101642,836685,0,0
340,1075231,3361808,3.127,0,659719,624698,1116164,645002,118696,76702,17550,0,103283,659713,0,0
805,1103519,3361802,3.046,0,490607,612806,1139601,692296,132815,77507,16470,0,108475,581832,0,0
1340,942109,3361786,3.568,0,960591,544880,1008365,565131,116708,60018,19602,0,86497,960585,0,0
625,1269075,3361784,2.649,0,183711,734479,1283530,792222,137083,76868,16470,0,137427,183705,0,0
1122,991530,3361772,3.390,0,53885,618151,1068430,789643,142588,80497,16470,0,121865,524128,0,0
551,1055246,3361770,3.186,0,731195,595705,1073897,646920,116937,75877,16470,0,104775,731189,0,0
11,1242012,3361766,2.707,0,98459,751975,1257839,761069,138302,79949,16470,0,116946,239216,0,0
70,1156256,3361760,2.907,0,376961,690594,1158192,704836,132530,77083,16470,0,112840,469215,0,0
478,1150620,3361752,2.922,0,485155,668018,1202159,678888,119241,78377,16470,0,113450,485149,0,0
1026,1035840,3361746,3.245,0,729711,598481,1082542,637670,117468,76865,16470,0,102545,729705,0,0
581,1025764,3361744,3.277,0,763639,602304,1063142,624741,114189,76872,16502,0,100361,763633,0,0
18,842681,3361740,3.989,0,895049,513089,950240,674373,121434,75277,16470,0,113686,897171,0,0
227,1412832,3361732,2.379,0,59777,908259,1234403,719121,130184,83297,16470,0,115379,154619,0,0
536,1213013,3361716,2.771,0,262815,699468,1248214,787818,141712,77864,16470,0,127361,262809,0,0
55,1113403,3361714,3.019,0,607535,651616,1125050,657091,116417,76818,16470,0,110723,607529,0,0
763,1113624,3361714,3.019,0,637633,649909,1103029,654584,113722,76305,16470,0,110068,637627,0,0
418,769917,3361712,4.366,0,1030501,514002,867191,629073,124620,77419,17790,0,101122,1030495,0,0
835,1163743,3361710,2.889,0,213797,691749,1215696,748415,141293,77178,16470,0,116485,354424,0,0
561,881915,3361686,3.812,0,141771,565422,1011964,768640,151247,78461,16470,0,114432,655050,0,0
404,791998,3361684,4.245,0,736925,558250,827390,635343,123020,78202,17866,0,94247,1027366,0,0
195,774960,3361680,4.338,0,816947,513747,893235,678421,120295,75224,16470,0,106529,957759,0,0
455,770072,3361678,4.365,0,729885,457566,947935,704335,165572,87071,16470,0,113675,869054,0,0
596,1067310,3361668,3.150,0,642789,621710,1105710,665437,125865,75948,16470,0,107745,642783,0,0
798,961747,3361668,3.495,0,250993,685614,964154,742797,138576,80955,16470,0,111392,621710,0,0
1055,1057934,3361666,3.178,0,664711,619764,1111998,650602,115513,77658,16470,0,104956,664705,0,0
1296,1085206,3361664,3.098,0,658909,636875,1104521,646462,116218,76033,16470,0,106182,658903,0,0
450,1011470,3361658,3.324,0,800597,596199,1044803,592393,131968,82940,16470,0,96294,800591,0,0
640,1080696,3361656,3.111,0,617597,619174,1122299,674859,124039,76226,16470,0,110998,617591,0,0
768,936620,3361656,3.589,0,1022071,702758,768066,575980,99319,78620,16470,0,96684,1023759,0,0
311,1119645,3361654,3.002,0,535097,664852,1171989,665448,122004,77769,16906,0,107595,535091,0,0
1412,1117311,3361632,3.009,0,566961,654562,1151405,666448,119982,76890,17286,0,108104,566955,0,0
1310,1163804,3361624,2.888,0,434847,685238,1219140,694650,125968,72548,16470,0,112769,434841,0,0
446,977521,3361620,3.439,0,63363,584024,1170489,855120,166004,83735,17260,0,139473,345515,0,0
1110,1064073,3361618,3.159,0,469079,618319,1066087,641341,116744,78126,16470,0,102755,721776,0,0
1239,1063324,3361618,3.161,0,691601,619773,1099858,637791,116886,76580,16470,0,102665,691595,0,0
1592,880203,3361616,3.819,0,1076411,490199,883611,529097,119314,74401,16470,0,79750,1168774,0,0
1521,1008216,3361614,3.334,0,871597,609783,1052513,569117,94344,58493,16762,0,89011,871591,0,0
1197,992024,3361610,3.389,0,829023,560362,1012699,605643,115271,76823,16502,0,96730,877580,0,0
1070,1181622,3361604,2.845,0,333555,675756,1232422,759936,138975,76798,16470,0,127698,333549,0,0
1369,1138273,3361602,2.953,0,403023,636114,1221257,738421,145220,78550,19602,0,119421,403017,0,0
937,946729,3361592,3.551,0,960979,544776,1018248,558236,111644,61507,19602,0,86606,960973,0,0
1085,1115576,3361586,3.013,0,635371,654918,1101708,651259,115155,76290,16470,0,110421,635365,0,0
1210,1037473,3361578,3.240,0,677953,595739,1053509,619008,117091,76680,16470,0,99603,783478,0,0
771,956371,3361570,3.515,0,1021117,727204,760339,567274,94677,78419,16470,0,96076,1021111,0,0
663,784839,3361568,4.283,0,824979,487821,863932,630310,129986,81518,16470,0,106267,1045264,0,0
1268,1230725,3361566,2.731,0,254411,739618,1260927,752541,137351,77866,16470,0,122388,254405,0,0
1183,1036533,3361558,3.243,0,767543,598399,1057000,629114,115616,77839,16502,0,99551,767537,0,0
1267,740851,3361552,4.537,0,991185,472668,856831,637195,120029,74793,16518,0,101029,1082489,0,0
680,865173,3361550,3.885,0,702149,603284,919242,667157,124872,79086,16470,0,105828,845611,0,0
296,1183894,3361516,2.839,0,462957,705984,1189590,678624,116699,77286,16802,0,113580,462951,0,0
315,749825,3361484,4.483,0,664571,482625,836721,609754,113939,75096,17086,0,99375,1126888,0,0
909,1063573,3361474,3.161,0,687257,626635,1093581,642673,115233,76042,16518,0,103541,687251,0,0
366,1366631,3361472,2.460,0,56345,856247,1308713,772631,141355,80245,17706,0,126496,58079,0,0
1422,1101858,3361430,3.051,0,414109,647433,1150123,673189,119919,77359,17494,0,107211,568702,0,0
435,761759,3361428,4.413,0,914521,500120,863702,661235,132991,76453,16790,0,101188,1008949,0,0
325,1088365,3361426,3.089,0,602175,641194,1137299,661981,118986,77607,17318,0,104872,602169,0,0
1103,1143663,3361422,2.939,0,45604,605047,1244012,820904,146587,78007,16470,0,149228,301167,0,0
