pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x01fff578,190055,190055,190055,0,0,0,0,0,0,0,23628,23628,23628,0,0,0,0,0,0,0
0x01fff57a,190055,190055,190055,0,0,0,0,0,0,0,23628,23628,23628,0,0,0,0,0,0,0
0x020490d2,12396,12580,-40,0,12620,0,0,0,0,0,12396,12580,-40,0,12620,0,0,0,0,0
0x020134d8,9216,16178,87,16091,0,0,0,0,0,0,8192,14370,58,14312,0,0,0,0,0,0
0x020490ba,12396,12522,70,0,12452,0,0,0,0,0,12396,12522,70,0,12452,0,0,0,0,0
0x020490b2,12396,12491,-25,0,12516,0,0,0,0,0,12396,12491,-25,0,12516,0,0,0,0,0
0x01fff5c6,91489,131847,131847,0,0,0,0,0,0,0,17842,20789,20789,0,0,0,0,0,0,0
0x01fff5c0,91490,91492,91492,0,0,0,0,0,0,0,17842,17842,17842,0,0,0,0,0,0,0
0x01fff5c2,91489,91489,91489,0,0,0,0,0,0,0,17842,17842,17842,0,0,0,0,0,0,0
0x01fff5c4,91489,91489,91489,0,0,0,0,0,0,0,17842,17842,17842,0,0,0,0,0,0,0
0x020490c0,12396,12428,-186,218,12396,0,0,0,0,0,12396,12428,-186,218,12396,0,0,0,0,0
0x020490bc,12396,12423,0,12423,0,0,0,0,0,0,12396,12423,0,12423,0,0,0,0,0,0
0x01fff5c8,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5ca,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5cc,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5ce,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5d0,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5d2,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5d4,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5d6,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x01fff5d8,51131,51131,51131,0,0,0,0,0,0,0,14895,14895,14895,0,0,0,0,0,0,0
0x020490c4,12396,12398,0,12398,0,0,0,0,0,0,12396,12398,0,12398,0,0,0,0,0,0
0x020490c8,12396,12398,0,12398,0,0,0,0,0,0,12396,12398,0,12398,0,0,0,0,0,0
0x020490cc,12396,12398,0,12398,0,0,0,0,0,0,12396,12398,0,12398,0,0,0,0,0,0
0x020490be,12396,12396,12396,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0
0x020490c2,12396,12396,12396,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0
0x020490c6,12396,12396,0,0,12396,0,0,0,0,0,12396,12396,0,0,12396,0,0,0,0,0
0x020490ca,12396,12396,12396,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0
0x020490ce,12396,12396,12396,0,0,0,0,0,0,0,12396,12396,12396,0,0,0,0,0,0,0
0x02013224,3549,16239,-83,9148,3607,8,0,0,3559,0,3181,14701,-75,8338,3239,8,0,0,3191,0
0x01fffc5c,60640,363840,363840,0,0,0,0,0,0,0,19680,118080,118080,0,0,0,0,0,0,0
0x020c103c,25644,186677,-1075,59129,102929,0,0,0,25694,0,15577,106013,-626,28714,62343,0,0,0,15582,0
0x02039800,170773,7443384,-1016028,821130,7025884,325960,0,0,286438,0,10297,452371,-60933,49164,425858,21060,0,0,17222,0
0x0208d830,117174,3180851,-609005,101720,3457890,230246,0,0,0,0,10635,281513,-54086,9031,304506,22062,0,0,0,0
0x0200825c,1041864,1178785,-63892,37980,1193271,11426,0,0,0,0,571642,647060,-35325,20882,655416,6087,0,0,0,0
0x02048fb0,10165,10511,0,10511,0,0,0,0,0,0,10165,10511,0,10511,0,0,0,0,0,0
0x02048f86,10165,10477,24,0,10453,0,0,0,0,0,10165,10477,24,0,10453,0,0,0,0,0
0x02048f76,10165,10454,65,0,10389,0,0,0,0,0,10165,10454,65,0,10389,0,0,0,0,0
0x02048fa0,10165,10395,-10165,10395,0,10165,0,0,0,0,10165,10395,-10165,10395,0,10165,0,0,0,0
0x02048fb8,10354,10356,0,10356,0,0,0,0,0,0,10354,10356,0,10356,0,0,0,0,0,0
0x02048fc0,10354,10356,-161,163,10354,0,0,0,0,0,10354,10356,-161,163,10354,0,0,0,0,0
0x020490b0,10354,10356,0,10356,0,0,0,0,0,0,10354,10356,0,10356,0,0,0,0,0,0
0x02048fb2,10354,10354,0,0,10354,0,0,0,0,0,10354,10354,0,0,10354,0,0,0,0,0
0x02048fb6,10354,10354,10354,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0
0x02048fba,10354,10354,0,0,10354,0,0,0,0,0,10354,10354,0,0,10354,0,0,0,0,0
0x02048fbe,10354,10354,10354,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0
0x020490ae,10354,10354,10354,0,0,0,0,0,0,0,10354,10354,10354,0,0,0,0,0,0,0
0x02048f9a,10165,10315,-50,0,10365,0,0,0,0,0,10165,10315,-50,0,10365,0,0,0,0,0
0x020490f4,10165,10307,-217,184,10340,0,0,0,0,0,10165,10307,-217,184,10340,0,0,0,0,0
0x02048f8c,10165,10215,-157,207,10165,0,0,0,0,0,10165,10215,-157,207,10165,0,0,0,0,0
0x02048f9c,10165,10215,0,10215,0,0,0,0,0,0,10165,10215,0,10215,0,0,0,0,0,0
0x020490f6,10165,10200,10200,0,0,0,0,0,0,0,10165,10200,10200,0,0,0,0,0,0,0
0x020490dc,10165,10181,0,10181,0,0,0,0,0,0,10165,10181,0,10181,0,0,0,0,0,0
0x02048f80,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x02048f84,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490e0,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490e4,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490e8,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490ec,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490f0,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x020490f8,10165,10167,0,10167,0,0,0,0,0,0,10165,10167,0,10167,0,0,0,0,0,0
0x02048f7e,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048f82,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048f8a,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048f94,10165,10165,0,10165,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0
0x02048f96,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048f98,10165,10165,-169,169,10165,0,0,0,0,0,10165,10165,-169,169,10165,0,0,0,0,0
0x02048f9e,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048fa2,10165,10165,0,0,10165,0,0,0,0,0,10165,10165,0,0,10165,0,0,0,0,0
0x02048fa4,10165,10165,0,10165,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0
0x02048fa6,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x02048fa8,10165,10165,0,10165,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0
0x02048faa,10165,10165,0,0,10165,0,0,0,0,0,10165,10165,0,0,10165,0,0,0,0,0
0x02048fac,10165,10165,0,10165,0,0,0,0,0,0,10165,10165,0,10165,0,0,0,0,0,0
0x02048fae,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490da,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490de,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490e2,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490e6,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490ea,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490ee,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490f2,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020490fa,10165,10165,10165,0,0,0,0,0,0,0,10165,10165,10165,0,0,0,0,0,0,0
0x020b8890,101681,305539,0,305539,0,0,0,0,0,0,32936,99000,0,99000,0,0,0,0,0,0
0x01fff4f8,756487,756505,756505,0,0,0,0,0,0,0,50487,50491,50491,0,0,0,0,0,0,0
0x01fff4fa,756478,756478,756478,0,0,0,0,0,0,0,50485,50485,50485,0,0,0,0,0,0,0
0x020134d0,9216,12300,-1320,382,12830,408,0,0,0,0,8192,11025,-1204,347,11494,388,0,0,0,0
0x01fffc40,94118,594544,564708,0,0,29836,0,0,0,0,15885,97034,95310,0,0,1724,0,0,0,0
