region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
1269,708240,3361716,4.747,0,969383,501423,789599,617892,116560,75739,16470,0,89002,1155031,0,0
1264,1155265,3361702,2.910,0,57999,588972,1283753,819688,140897,75526,16470,0,154944,281452,0,0
254,830867,3361686,4.046,0,908807,505720,911051,629122,124104,76022,16518,0,95692,1003457,0,0
1214,1122939,3361686,2.994,0,604399,659597,1116445,658645,119095,77260,16470,0,109781,604393,0,0
146,1189122,3361678,2.827,0,362303,697330,1226028,726927,135094,78719,16470,0,118813,362297,0,0
1456,1164785,3361670,2.886,0,480483,688597,1177387,686813,120206,77230,17674,0,113286,480477,0,0
298,1232603,3361660,2.727,0,336471,729919,1252509,705654,120735,78467,16834,0,121077,336465,0,0
256,1095373,3361658,3.069,0,635247,642109,1112854,651266,122263,78085,16534,0,103306,635241,0,0
1471,1136925,3361652,2.957,0,499631,649770,1165858,704788,133091,76482,17770,0,114268,499625,0,0
1042,1043495,3361650,3.222,0,762055,605824,1058660,625827,115457,76275,16502,0,101056,762049,0,0
707,1123872,3361646,2.991,0,545231,673574,1144575,672975,121266,79482,16470,0,108079,545225,0,0
270,1106532,3361642,3.038,0,616869,658383,1119961,650201,117783,77190,16470,0,104791,616863,0,0
682,1073711,3361642,3.131,0,589717,622724,1092084,639828,130603,78933,16470,0,99939,681061,0,0
807,1041595,3361636,3.227,0,745671,603028,1072573,631066,115906,76967,16470,0,99961,745665,0,0
446,975709,3361630,3.445,0,67379,573497,1180569,852337,164598,83480,17260,0,139483,350406,0,0
397,1097551,3361618,3.063,0,617413,638154,1133888,650234,122567,77220,17718,0,104430,617407,0,0
423,1077499,3361616,3.120,0,694863,622249,1087878,643476,116014,76405,17782,0,102955,694857,0,0
199,1077896,3361614,3.119,0,648583,639873,1116240,643057,115717,77691,16502,0,103957,648577,0,0
383,1127888,3361602,2.980,0,592385,666466,1129310,654966,118416,76674,17906,0,105485,592379,0,0
157,1118021,3361600,3.007,0,642217,667333,1100816,642327,113450,76955,16470,0,102038,642211,0,0
466,1033679,3361598,3.252,0,778375,596785,1056881,624886,111813,76856,16470,0,99538,778369,0,0
1417,797596,3361598,4.215,0,992139,491876,918436,643478,111164,75965,17438,0,108778,994463,0,0
227,1342491,3361570,2.504,0,135807,756791,1327411,713266,129053,78168,16470,0,111114,229297,0,0
1514,1050253,3361558,3.201,0,795103,634253,1093179,577668,92390,59394,17854,0,91723,795097,0,0
1546,704593,3361558,4.771,0,1048665,469454,813791,628671,117930,74923,16470,0,97831,1142488,0,0
881,1054442,3361552,3.188,0,461601,614480,1080051,638303,116379,75963,16470,0,102924,716982,0,0
1408,709787,3361544,4.736,0,1076167,461118,839076,593250,110091,75448,17218,0,95468,1169875,0,0
768,907288,3361532,3.705,0,1003841,552489,924624,585601,99422,73573,16470,0,98163,1011190,0,0
1158,1012338,3361524,3.321,0,817759,577051,1039985,620223,114570,76329,16502,0,99111,817753,0,0
1273,792880,3361516,4.240,0,936325,528314,880739,642440,105659,74506,16470,0,105254,1008134,0,0
1287,697361,3361514,4.820,0,819239,461197,795762,653352,116615,73981,16470,0,97907,1146230,0,0
711,756607,3361502,4.443,0,843585,487774,876196,653535,118459,78041,16470,0,100485,1030542,0,0
