frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
440,1117312,308096,178816,4160,1536,1152,276416,98432,248704,228800,888512,4160,896,270912,28736,1216,2048,129472,56768,640,887360
441,1117184,307072,179200,4224,94528,1152,280832,97600,152576,132672,984512,4416,960,275392,28800,1344,2048,128000,62976,576,983360
442,1118272,307904,179840,4288,1472,1152,277632,98048,247936,227776,890496,4288,896,272256,29056,1152,1984,130496,57984,640,889344
443,1116992,308224,179968,4288,1472,1152,277632,97408,246848,227008,889984,4288,960,272128,28288,1152,2048,130880,57536,640,888832
444,1117312,307072,179712,4288,1408,1088,275840,97600,250304,230528,886784,4032,960,270400,28864,1344,2112,129472,56512,640,885696
445,1677888,306688,180096,4224,2752,1088,574656,123200,485184,465472,1212416,175168,896,569280,29952,1472,2112,199424,101760,576,1211328
446,1117632,305280,180096,4224,2624,1088,458880,110208,55232,35136,1082496,176512,896,453632,26304,1536,2048,127040,57280,640,1081408
447,1677696,306624,184320,4224,2496,1152,598144,232384,348352,328128,1349568,91968,896,592704,49216,1280,2240,339072,66816,640,1348416
448,1677696,306560,183680,4224,2560,1088,512192,201536,465856,445952,1231744,179072,960,506752,9728,1152,2304,171968,58560,768,1230656
449,1677568,305216,179968,4160,2496,1088,453120,190720,540800,520768,1156800,186688,1024,447680,832,1408,2176,91200,57920,704,1155712
450,1677696,303488,182784,4288,2560,1088,538880,328832,315776,295680,1382016,98432,1024,533568,896,1344,161088,97408,57728,640,1380928
451,2237568,304960,181824,4160,2752,418688,448640,328000,548544,527872,1709696,168384,896,443136,832,1408,1984,105536,57984,640,1291008
452,1677568,304704,182784,4416,2560,1088,447808,329472,404736,384896,1292672,168384,1024,442304,832,1216,2048,108032,57600,640,1291584
453,1677696,303104,181440,4224,4800,1088,503104,327488,352448,332352,1345344,168832,960,497728,768,1280,2112,154112,57600,640,1344256
454,1677376,305664,178688,4096,3136,1088,439744,274688,470272,450496,1226880,170240,896,434240,832,1408,2048,95872,58304,704,1225792
455,1677824,302720,181248,4288,1408,1024,454592,274560,457984,438016,1239808,169664,1024,449280,768,1344,1856,114368,57920,640,1238784
456,2237952,313024,180608,4352,2688,69376,1079040,199424,389440,369088,1868864,261184,1024,1073536,768,1280,569600,71680,56384,704,1799488
457,1677376,309632,179712,4224,127360,1024,292800,204224,558400,538496,1138880,4480,832,287040,1344,1152,1856,135424,55552,576,1137856
458,1117824,308992,182336,4352,2752,1216,241856,200128,176192,156480,961344,4352,960,236352,9152,1280,1984,74880,55296,576,960128
459,1116864,311680,182528,4096,2752,1088,228224,203072,183424,163712,953152,4544,896,222656,1472,1280,1920,72512,55808,704,952064
460,1117888,312192,179264,4288,2880,1152,305856,211392,100864,81024,1036864,4672,1024,300160,48832,1344,1984,146944,57344,640,1035712
461,1117376,310528,181568,4224,2688,1088,267456,210816,139008,118976,998400,4288,960,262208,832,1536,2240,108416,58240,576,997312
462,1678080,310912,180096,4160,2752,418304,280832,214528,266496,245888,1432192,4416,896,275584,1024,1152,1920,121664,58240,576,1013888
463,1117056,310272,180096,4224,2688,1152,262144,135296,221184,201472,915584,4288,960,256768,896,1216,2112,103360,57600,704,914432
464,1116992,310080,179776,4096,2880,1088,287360,141504,190208,170816,946176,4160,896,281920,1536,1408,1856,130624,58240,704,945088
465,1117888,311424,179520,4224,2624,1152,375552,143296,100096,80192,1037696,4160,960,370176,8832,1408,1984,217728,59328,576,1036544
466,1117248,309824,180800,4160,2752,1216,323904,136576,158016,138240,979008,4352,1024,318272,768,1344,1984,167424,57856,704,977792
467,1117632,308288,180608,4224,2816,70464,250560,133376,167296,147072,970560,4608,896,244992,768,1280,2048,95424,57344,832,900096
468,1117248,310336,179584,4160,2688,1216,247872,119872,251520,231680,885568,4352,960,242560,832,1280,2048,95296,57472,576,884352
469,1117312,308736,180096,4160,2688,1088,247872,120832,251840,232384,884928,4224,896,242432,1024,1280,1920,95808,58752,576,883840
470,1117376,306048,180928,4096,2752,1088,248896,106048,267520,248000,869376,4288,896,243584,896,1280,2112,97216,58048,704,868288
471,1117696,308480,179520,4160,2624,1088,372416,104768,144640,124608,993088,4224,960,366848,1216,1344,1984,221632,58304,576,992000
472,2798080,303552,177856,4224,2688,1088,1622528,117184,568960,549184,2248896,1153664,1024,1616896,1536,1216,2112,276608,103296,576,2247808
473,2237760,303040,180480,4224,2816,1088,1498752,109120,138240,118784,2118976,1168896,960,1493312,49216,1216,1984,149504,91328,512,2117888
474,2798144,307840,179776,4288,2944,419712,1492736,109248,281600,261376,2536768,1179520,896,1487424,1344,1344,2048,117760,107584,768,2117056
475,2798144,302144,179968,4352,131072,1216,1502656,98560,578176,558336,2239808,1155520,1024,1496832,29440,1280,2176,149568,109312,640,2238592
476,2237632,304320,179904,4288,4736,1152,1502336,98624,142272,122112,2115520,1155264,960,1496832,31744,1408,2048,143168,117184,640,2114368
477,1677760,304704,181056,4224,3904,1088,992704,97536,92544,72256,1605504,654720,960,987136,29248,1472,2112,141376,109824,640,1604416
478,1117376,303744,179968,4224,2688,1152,341376,98880,185344,165120,952256,7360,896,336064,28544,1344,1984,135744,113216,704,951104
479,1117184,306816,179648,4224,2560,1088,345408,98624,178816,158720,958464,7168,960,340096,28992,1344,2176,142336,110400,704,957376
480,1117440,307776,180480,4288,2624,1088,341568,99136,180480,160704,956736,7360,960,336256,29184,1472,1984,137280,111488,640,955648
481,1117440,304768,178304,4224,2624,1088,436736,87744,101952,82112,1035328,7424,896,431616,54976,1408,2048,235008,109504,832,1034240
482,1117440,306624,180864,4352,2624,1088,371520,86272,164096,144320,973120,7232,960,366016,69312,1152,1920,172480,107712,640,972032
483,1117440,307584,178176,4352,2688,1088,341696,87360,194496,174528,942912,4032,896,336448,69696,1344,1984,175040,78912,768,941824
484,1117632,308544,177920,4224,2624,1088,348928,86784,187520,167424,950208,4352,896,343424,72192,1280,1984,181760,79040,512,949120
485,1117248,308224,178944,4224,2688,1088,346048,86848,189184,169536,947712,4160,960,340608,72960,1408,2048,179264,78592,640,946624
486,1677952,308224,177984,4224,2688,418688,347904,87360,330880,310464,1367488,4032,896,342592,73216,1280,1920,181568,78720,768,948800
487,1117056,311168,179648,4224,2688,1024,350464,85952,181888,162112,954944,4224,896,345088,72512,1344,1984,181824,80704,704,953920
488,1117440,309440,178752,4224,2688,1088,348928,86592,185728,165760,951680,4224,960,343808,68288,1408,1984,180288,79616,640,950592
489,1117504,309312,180992,4352,2624,1152,363584,87360,168128,148160,969344,4288,960,358272,84352,1216,1984,192384,83456,704,968192
490,1117376,309120,179776,4288,2560,1152,381824,86976,151680,131840,985536,4032,960,376192,104128,1216,2112,213376,80384,640,984384
491,1117120,308800,178944,4352,2624,1024,448448,86592,86336,66368,1050752,4032,960,443264,106240,1216,1984,279936,80640,640,1049728
492,1117824,307456,179776,4288,2688,1152,364608,87616,170240,150208,967616,4096,896,359232,105664,1216,1984,198272,78848,768,966464
493,1677696,306240,180224,4352,96320,1152,547008,99328,443072,422720,1254976,4224,1024,541376,107392,1280,1856,202048,255360,640,1253824
494,1116992,307648,179584,4224,5888,1088,370304,108608,139648,120000,996992,4672,960,364864,123648,1280,1984,217088,58368,640,995904
495,1117696,310080,180800,4288,4800,1216,370688,105728,140096,120448,997248,4416,896,365312,121856,1344,1984,219776,58624,704,996032
496,1117312,309952,179328,4224,1344,1088,367296,107200,146880,127424,989888,4416,896,361984,122496,1280,2048,217280,58560,640,988800
497,1118080,308672,181632,4160,1536,69824,369280,108608,74368,54080,1064000,4416,960,364032,122624,1280,2048,218880,58048,640,994176
498,1117312,308608,181888,4352,1472,1088,368064,106752,145088,125312,992000,4352,1024,362560,122560,1344,1984,219520,57088,768,990912
499,1117376,311360,179456,4160,1536,1152,372096,107328,140288,120384,996992,4160,960,366784,121536,1152,2048,222592,58048,640,995840
500,1678144,307712,181632,4288,1472,416192,368320,107904,290624,270016,1408128,4544,960,362816,120832,1472,1856,218752,57600,576,991936
501,1116992,308608,180608,4160,1408,1152,368960,108032,144064,124352,992640,4480,960,363456,122112,1344,2048,219200,57344,768,991488
502,1117696,307840,181696,4224,1408,1152,365248,107328,148800,128704,988992,4480,960,359552,122496,1088,1984,216448,57728,704,987840
503,1117568,306688,180352,4160,1536,1088,376640,107584,139520,119424,998144,4416,1024,371328,130688,1280,1984,226752,58624,576,997056
504,1117504,307008,179904,4160,1472,1088,377536,107200,139136,118720,998784,4160,960,372352,127360,1280,1920,228992,57408,640,997696
505,1116992,308096,178752,4352,1408,1152,370176,107584,145472,125824,991168,4288,960,364736,125504,1216,1984,220032,58816,704,990016
506,1677760,309760,181504,4224,1472,1152,541440,106368,531840,511808,1165952,4224,1024,535808,98624,1216,1920,392192,57792,640,1164800
507,1117248,308864,181888,4224,1472,1216,355136,106688,157760,137920,979328,4544,960,349760,97152,1408,2112,206272,57728,640,978112
508,1117696,307712,178624,4288,1472,1088,322752,87424,214336,194432,923264,4416,896,317568,68544,1472,1920,172736,57984,640,922176
509,1117376,310976,180672,4352,1344,1152,471232,87680,59968,39872,1077504,4288,960,465728,126464,1536,2048,325120,57600,576,1076352
510,1117184,308928,178112,4288,1472,1088,302272,87232,233792,214080,903104,4096,960,296768,35776,1344,1920,155776,58176,640,902016
511,1117376,309824,179136,4160,1536,1088,273728,86080,261824,242432,874944,4096,960,268288,34688,1280,2176,127488,58048,576,873856
512,1117696,307968,178560,4160,1408,1088,274816,87296,262400,242496,875200,4352,960,269568,34560,1344,1920,127616,59200,704,874112
513,1117312,313664,179328,4160,1408,1152,278080,86528,252992,233536,883776,4224,896,272640,34688,1408,1984,131648,58304,704,882624
514,1677888,307136,179328,4160,126912,417536,278208,86848,277760,256960,1420928,4032,896,272896,34944,1152,1984,131776,58240,640,1003392
515,1117632,307968,181760,4224,1472,1152,340608,87168,193280,172800,944832,4288,1024,335424,36608,1344,1920,194496,57664,640,943680
516,1116992,309120,179136,4224,1472,1088,356544,87168,178240,158592,958400,4224,960,351104,34688,1216,1920,209280,58944,576,957312
517,1117824,304256,178752,4352,1472,1088,285952,86336,255616,235840,881984,4288,896,280576,33984,1152,2240,140480,57664,768,880896
518,1117568,310272,179008,4224,1408,1088,353088,86784,181696,161728,955840,4352,960,347776,35904,1344,1984,207488,57344,640,954752
519,1117504,306944,179456,4224,1408,1152,392896,87232,144192,124416,993088,4416,896,387520,37376,1344,2048,246976,57344,640,991936
520,1677312,309120,179776,4224,2752,1088,585792,108096,486464,466624,1210688,4352,960,580352,37952,1280,1984,406976,86272,704,1209600
521,1677824,305024,179328,4160,2688,1088,622912,113024,449600,429568,1248256,4224,896,617600,85568,1280,1984,433792,96960,704,1247168
522,1117504,305344,180160,4224,2816,1088,334208,119616,170048,149952,967552,4160,960,329088,54272,1472,1984,145472,93568,704,966464
523,1116992,347008,180288,4288,2752,1152,439488,119744,22272,2752,1114240,3904,960,433984,76992,1408,1984,253312,92544,704,1113088
524,1117632,331264,178816,4352,2816,1088,375040,118848,105408,85568,1032064,4224,896,369792,94144,1280,1984,188224,94208,704,1030976
