frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
485,1678080,278080,173696,4544,2560,413440,341632,85120,379008,358144,1319936,4224,960,336256,68480,1408,2176,171712,80320,640,906496,0
486,1117184,279104,174592,4352,2560,1088,343104,84096,228288,208512,908672,4352,1088,337536,69824,1344,2240,174784,79296,576,907584,0
487,1117824,277440,175232,4480,2624,1024,346112,84288,226624,206784,911040,4224,960,340736,69760,1216,2240,175104,82176,576,910016,0
488,1117888,278528,174848,4480,2496,1024,343872,83648,228992,209152,908736,4288,1088,338304,65472,1216,2048,175296,79872,704,907712,0
489,1117760,276416,176128,4416,2624,1088,358528,86080,212480,192960,924800,4352,1024,353280,81728,1280,2304,185408,83648,640,923712,0
490,1117888,275776,173312,4416,129088,1024,375936,83712,74624,54528,1063360,4416,1024,370176,101696,1344,2176,205760,80896,512,1062336,0
491,1117632,275840,173504,4480,2624,1088,443776,85376,130944,110720,1006912,3968,1024,438208,103360,1344,2240,273024,81152,640,1005824,0
492,1117952,275520,174976,4416,2624,1024,361408,84224,213760,193856,924096,4352,1024,355840,103744,1472,2240,192192,79616,704,923072,0
493,1117632,275520,175040,4480,2688,1024,513920,96768,48192,28608,1089024,4672,1024,508224,103104,1280,2240,194112,229312,704,1088000,0
494,1117824,277184,174848,4416,4736,1152,363200,105216,187072,167552,950272,4480,1024,357696,119744,1280,2048,209856,57856,640,949120,0
495,1117760,277312,174336,4416,4928,1088,363648,104960,187072,166912,950848,4608,1088,358208,118592,1280,2368,213696,57600,576,949760,0
496,1117952,277312,174976,4416,3776,1088,361728,104704,189952,170240,947712,4544,1024,355968,118336,1408,2240,209664,57984,640,946624,0
497,1118528,277120,175360,4416,2560,72128,362176,105984,118784,98304,1020224,4224,1024,356672,118144,1472,2240,211136,58496,576,948096,0
498,1117184,277120,175488,4416,2624,1088,362432,104128,189888,170432,946752,4608,1088,356480,117568,1344,2240,211264,57920,576,945664,0
499,1117888,277696,175296,4480,4672,1088,367744,104192,182720,162944,954944,4480,960,362304,119232,1088,2048,217600,57856,640,953856,0
500,1678336,276800,174464,4416,4672,413952,366208,105280,332544,312128,1366208,4352,1088,360512,119360,1408,2176,214336,58880,576,952256,0
501,1117504,276288,173888,4416,3136,1024,362816,104384,191552,171648,945856,4416,896,357440,118528,1472,2240,212864,57536,640,944832,0
502,1117504,277696,174848,4416,1472,1152,359808,103616,194496,175104,942400,4416,1024,354112,118464,1280,2112,210048,57600,640,941248,0
503,1118208,278528,173824,4480,1536,960,369088,105472,184320,164544,953664,4544,1024,363392,126656,1152,2304,218560,57920,576,952704,0
504,1117760,278720,174720,4416,1472,1088,372608,104384,180352,160320,957440,4480,1088,367104,124416,1280,2240,222272,57728,704,956352,0
505,1117312,277184,175424,4480,1408,1088,363008,103360,191360,171648,945664,4480,1024,357440,121600,1280,2176,213184,57984,576,944576,0
506,1118144,275648,174464,4544,1408,1088,535488,104768,20736,832,1117312,4224,1024,529856,95488,1344,2240,385408,57472,576,1116224,0
507,1117376,275136,174272,4352,1408,1088,349824,104704,206592,187328,930048,4480,1088,344128,94656,1280,2240,198976,57600,704,928960,0
508,1118144,278336,176448,4480,1472,1088,318016,84992,253312,233728,884416,4352,1088,312448,66112,1216,2112,167104,57920,640,883328,0
509,1117696,277568,173504,4352,1408,1088,465472,85248,109056,89408,1028288,4544,1088,459904,122496,1280,2048,318656,57024,704,1027200,0
510,1117824,278528,173248,4544,1408,1024,299200,85056,274816,255232,862592,4288,1024,293504,34432,1088,2112,151808,58432,704,861568,0
511,1117952,282560,175360,4416,1408,1088,270016,85504,297600,277760,840192,4416,1088,264384,33344,1216,2176,123264,56896,576,839104,0
512,1117632,277184,175488,4352,127040,1152,272256,85376,174784,154752,962880,4672,1024,266432,33472,1472,2048,124160,57856,704,961728,0
513,1117696,276352,173888,4352,1472,1024,273984,85376,301248,281856,835840,4544,1024,268608,33600,1344,2240,126848,57472,704,834816,0
514,1117824,276544,173120,4416,1472,1088,273408,84864,302912,283648,834176,4224,1024,267904,33728,1280,2304,127104,57472,512,833088,0
515,1678592,278272,173888,4480,1408,411776,337088,84096,387584,367040,1311552,4480,1152,331520,34816,1152,2304,188928,58432,704,899776,0
516,1117120,278144,175232,4480,1408,1088,350784,85632,220352,200768,916352,4416,896,345152,33344,1280,2240,203264,58048,576,915264,0
517,1117632,277632,175744,4480,1408,1152,283840,84032,289344,270080,847552,4352,1088,278400,32768,1536,2176,136384,58944,576,846400,0
518,1118336,289216,174080,4288,1472,1088,350784,84544,212864,193408,924928,4608,1088,345408,34048,1280,2112,203328,57664,576,923840,0
519,1117760,277504,175232,4416,1472,1088,387136,84416,186496,167040,950720,4544,1088,381568,35904,1344,2240,240256,56960,512,949632,0
520,1678400,278144,174208,4480,2688,1024,583616,105216,529024,508928,1169472,4480,1088,577984,36032,1344,2112,402048,87872,768,1168448,0
521,1677632,272192,173504,4416,2688,1024,617344,109312,497152,477376,1200256,4352,1152,611776,82944,1280,2176,426560,98368,640,1199232,0
522,1117760,275776,175680,4352,2752,1088,331648,118528,207936,188608,929152,4352,1024,326272,52416,1344,2176,139968,94848,640,928064,0
523,1117888,323968,174592,4480,2624,1088,437056,116544,57536,37568,1080320,4224,1088,431424,74368,1408,2304,247296,95040,704,1079232,0
524,1117952,300096,177344,4480,2752,1088,372160,116672,143360,123008,994944,4032,1024,366656,91392,1216,2112,182272,96192,576,993856,0
525,1117440,300544,175168,4352,2624,1088,391424,117120,125120,105728,1011712,3968,1024,385664,108992,1216,2240,199680,97600,576,1010624,0
