frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
1400,2238016,363008,341312,0,3264,41280,699136,314688,475328,447296,1790720,216640,1408,693440,69888,1856,3840,201664,168512,1088,1749440,0
1401,2798144,781504,338816,0,3584,20416,963648,289600,400576,372416,2425728,13376,1472,957632,45824,1664,2880,680384,159808,1024,2405312,0
1402,1677696,347392,339072,0,3456,20864,507968,288896,170048,142144,1535552,13632,1408,502272,96448,1664,2880,224512,159680,1088,1514688,0
1403,2798080,670400,338944,0,3712,41600,1005760,296704,440960,412928,2385152,212992,1344,999808,48384,1728,279616,209536,191488,1024,2343552,0
1404,1678016,364096,340672,0,5888,41856,423488,281984,220032,191744,1486272,13760,1472,417536,44288,1728,2944,125952,145728,1024,1444416,0
1405,1677760,353216,343104,0,5120,41536,431104,267072,236608,208320,1469440,13760,1472,425280,70080,1536,2944,155648,148480,1088,1427904,0
1406,2238080,342016,338880,0,3712,438912,521664,270208,322688,293952,1944128,11904,1344,515904,71232,1792,2944,233344,166976,1216,1505216,0
1407,2236416,376256,343488,0,3840,5696,793600,268032,445504,419264,1817152,300160,1408,787712,46784,1728,3456,209600,170816,1152,1811456,0
