frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
49,1117824,27648,332800,0,3072,16704,273728,143808,320064,285568,832256,768,1344,268544,0,1216,3008,139264,33216,1152,815552,0
50,1117760,27456,331712,0,3072,16320,273024,144128,322048,287552,830208,768,1344,267648,0,1280,3072,139072,32448,1088,813888,0
51,1117440,27904,334016,0,3072,16384,274432,144448,317184,282944,834496,704,1408,269056,0,1344,2944,140864,32896,960,818112,0
52,1117888,27840,334720,0,2944,16896,274176,144448,316864,281984,835904,768,1408,268928,0,1216,2880,138752,33088,1024,819008,0
53,1117504,27648,333568,0,3136,16320,273536,143488,319808,286016,831488,576,1408,268288,0,1152,3072,138432,32896,1024,815168,0
54,1117632,28288,331776,0,3008,16704,275072,142848,319936,286016,831616,896,1344,269824,0,1152,3136,140224,33536,1088,814912,0
55,1117568,27456,332160,0,3072,16320,273728,144768,320064,285440,832128,640,1408,268288,0,1280,3072,138304,32896,1088,815808,0
56,1117568,28288,331008,0,3136,16384,276672,144192,317888,283584,833984,704,1472,271424,0,1280,3008,141952,33664,1088,817600,0
57,1118272,27136,332416,0,3072,16448,274944,143360,320896,286016,832256,640,1408,269568,0,1152,3008,140352,32640,768,815808,0
58,1117056,28544,330752,0,3136,16960,275200,143424,319040,285120,831936,640,1408,269952,0,1216,3072,140608,33024,960,814976,0
59,1117632,27584,332992,0,3008,16640,277696,144256,315456,282688,834944,640,1472,272256,0,1344,3008,142592,33344,1024,818304,0
60,1117760,27328,334016,0,3008,16832,278528,143936,314112,280512,837248,640,1344,273024,0,1216,2944,143040,32960,896,820416,0
61,1117504,27968,331392,0,3072,16832,281728,143424,313088,279104,838400,640,1408,276352,0,1280,2816,147648,32896,960,821568,0
62,1677824,28544,382912,0,3072,313920,267072,144640,537664,504256,1173568,640,1344,261760,0,1216,3264,145408,33024,896,859648,0
63,1117568,28352,385728,0,3136,16384,264960,145152,273856,241344,876224,640,1344,259584,0,1472,3264,143616,33472,960,859840,0
64,1117568,28288,386560,0,2944,16832,264192,144832,273920,240960,876608,768,1344,258880,0,1472,3072,142656,32832,1024,859776,0
65,1118080,27520,383296,0,3136,16128,265408,145024,277568,243776,874304,704,1408,260032,0,1408,3328,143744,33664,960,858176,0
66,1117248,27264,383616,0,3136,16192,262976,145216,278848,246592,870656,640,1408,257664,0,1152,3200,141696,33472,832,854464,0
67,1117760,27328,388288,0,3136,16832,265856,145088,271232,237440,880320,768,1280,260608,0,1152,3200,143680,34112,1024,863488,0
68,1117760,26880,386368,0,3136,16704,262400,144448,277824,244288,873472,896,1344,257280,0,1216,3328,141696,33600,960,856768,0
69,1117568,26944,381056,0,79040,16192,260992,144128,209216,176512,941056,704,1344,255680,0,1280,3136,138816,33216,1024,924864,0
70,1117504,27008,384832,0,3072,15808,263744,144896,278144,245376,872128,704,1344,258496,0,1344,3136,142656,32832,832,856320,0
71,1117632,27392,386560,0,3008,16640,264768,145152,274112,241216,876416,640,1344,259584,0,1216,3200,143296,33600,1088,859776,0
72,1117824,27136,380544,0,2944,16192,264320,144704,281984,247808,870016,832,1408,258944,0,1408,3136,141632,33728,1024,853824,0
73,1117312,27584,383616,0,3008,16000,264320,145408,277376,244224,873088,768,1344,259200,0,1344,3136,142336,33408,960,857088,0
74,1117504,27328,384576,0,3072,16576,263232,143808,278912,245504,872000,704,1280,257984,0,1344,3200,141696,32960,1152,855424,0
75,1117760,26816,387776,0,3200,16320,468288,163712,51648,19072,1098688,640,1344,463040,0,1280,3200,323136,42112,1088,1082368,0
76,1117632,26688,386176,0,3264,17024,271168,161152,252160,218048,899584,768,1472,265920,0,1216,3072,146624,33344,1024,882560,0
77,7279936,4587328,387648,0,3328,336768,1273088,197376,494400,461568,6818368,640,1344,1267840,0,1408,3136,342720,38208,1088,6481600,0
78,1117504,144320,386496,0,3456,16000,286528,205760,74944,42496,1075008,640,1408,281280,0,1472,3264,147968,36352,1024,1059008,0
79,1117632,143616,386560,0,3264,16384,285760,208064,73984,41600,1076032,896,1408,280320,0,1280,3136,146816,36480,1088,1059648,0
80,1117632,144640,385664,0,3456,16576,275712,204608,86976,54592,1063040,640,1344,270208,0,1280,3200,147072,36288,960,1046464,0
81,1117504,143680,384512,0,3328,16576,316096,209216,44096,10944,1106560,704,1408,311040,0,1280,3136,174912,36864,960,1089984,0
82,1117632,145216,385408,0,3328,16704,289600,213888,63488,30976,1086656,832,1408,284480,0,1216,3072,142976,36672,896,1069952,0
83,1117568,145152,383424,0,3328,16704,274560,210432,83968,51840,1065728,640,1408,269376,0,1280,3072,145728,36736,960,1049024,0
84,1117760,144064,387456,0,3392,16512,273920,205568,86848,54720,1063040,640,1408,268352,0,1408,3008,144384,37440,1024,1046528,0
85,1117632,144896,388096,0,3264,16576,274304,206720,83776,50176,1067456,704,1472,269120,0,1536,3328,146496,36544,1088,1050880,0
86,1677632,144448,386688,0,122944,16256,276352,196544,534400,501696,1175936,704,1344,271104,0,1280,3136,148096,36480,960,1159680,0
87,1118016,145856,382976,0,3392,16896,276352,191744,100800,67264,1050752,640,1344,271104,0,1344,3200,151552,36992,832,1033856,0
88,1117440,144512,381120,0,3328,16576,274240,182976,114688,82496,1034944,640,1344,268800,0,1344,3264,149312,36928,896,1018368,0
89,1117760,145408,383360,0,3392,16704,272192,181440,115264,81920,1035840,768,1344,266752,0,1408,3264,148288,36544,896,1019136,0
90,1117568,145152,382528,0,3264,16512,272768,180800,116544,83456,1034112,640,1408,267584,0,1408,3136,149440,36672,1024,1017600,0
91,1677952,144384,383744,0,3456,360000,276608,182528,327232,293568,1384384,640,1344,271296,0,1280,3200,152896,36608,896,1024384,0
