frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
439,1117184,297344,177216,4288,1600,1024,323584,96640,215488,196224,920960,4416,960,318208,77568,1024,1856,176256,56896,704,919936
440,1117504,296576,176640,4288,1536,1024,276544,96384,264512,245056,872448,4544,960,271104,29632,1408,1984,128960,57152,640,871424
441,1117888,298048,178240,4224,1472,1024,273344,96640,264896,245376,872512,4288,1088,267840,28544,1408,1792,126528,57280,640,871488
442,1118080,299072,177472,4352,1536,1024,278464,96640,259520,240064,878016,4224,896,272832,29248,1280,1792,131520,57408,640,876992
443,1117632,296384,178560,4288,1600,1088,277824,96256,261632,242112,875520,4416,1088,272320,29184,1280,1856,131136,57216,576,874432
444,1678144,294592,176896,4224,1536,414784,276992,97728,411392,391424,1286720,4480,1088,271424,29184,1280,1728,128832,58432,640,871936
445,1677440,297280,177408,4288,2624,960,547776,119232,527872,508480,1168960,174080,1024,541952,31040,1408,2112,174208,101376,704,1168000
446,1118016,294336,178688,4352,2560,1088,454912,107712,74368,54464,1063552,173376,1024,449472,26624,1408,1984,126592,57088,576,1062464
447,1677504,296192,183104,4224,129728,1088,575424,230208,257536,237952,1439552,91904,960,569856,50304,1344,1984,317120,66304,512,1438464
448,1678080,294912,181632,4224,2560,1024,510848,198272,484608,464960,1213120,178304,960,505344,10176,1408,2048,171584,58880,640,1212096
449,1677952,297088,177984,4224,2560,1024,450240,188800,556032,536640,1141312,186304,1024,444672,768,1344,1920,90048,56832,640,1140288
450,1677888,294400,178048,4352,2624,1024,548288,323520,325632,305984,1371904,99904,1024,542848,832,1344,170176,96192,57472,704,1370880
451,1677632,293440,180480,4224,2624,1088,448832,324288,422656,403584,1274048,168576,960,443136,832,1216,1856,104512,57664,448,1272960
452,1678272,294400,180160,4352,2688,1088,445952,324992,424640,405056,1273216,167808,1088,440384,832,1472,1792,106240,57280,704,1272128
453,1677504,294976,179520,4288,4800,1152,501504,324800,366464,347456,1330048,168000,1024,495872,960,1280,1984,153920,57472,512,1328896
454,1677888,294656,178752,4160,3200,1024,436224,270080,489792,470400,1207488,169216,1088,430592,960,1408,1920,95040,56960,576,1206464
455,1678080,292992,180800,4224,1536,412224,454720,271680,59904,40064,1638016,170048,1024,449088,1024,1280,1792,114240,57792,576,1225792
456,2238144,302464,179072,4224,2752,73088,968256,198720,509568,489664,1748480,43776,960,962688,832,1344,516352,71104,55488,768,1675392
457,1117120,299200,179520,4224,2624,1152,291264,202240,136896,117632,999488,4608,1024,285888,1152,1152,1856,134528,55104,640,998336
458,1118016,300416,178752,4288,2816,1088,240896,198912,190848,171264,946752,4800,1024,235264,9344,1216,1600,75072,53888,512,945664
459,1117504,299712,176448,4352,2816,1088,227584,203264,202240,182848,934656,4672,1024,221888,1408,1280,1792,72832,54848,576,933568
460,1117696,299840,179008,4352,2752,1088,306432,208576,115648,96000,1021696,4608,1024,300864,50624,1152,1856,147840,57344,448,1020608
461,1117568,300992,181056,4288,2816,1088,265920,207936,153472,133952,983616,4672,1024,260352,1088,1280,1920,107840,57664,576,982528
462,1117952,298048,179584,4416,2752,1024,281024,215936,135168,115456,1002496,4544,1088,275520,960,1408,1856,121792,57408,576,1001472
463,1117632,298112,177728,4096,2816,1024,261184,138432,234240,214464,903168,4672,1024,255680,896,1280,1856,102016,57984,704,902144
464,1117504,299200,178240,4288,127808,1024,286400,140352,80192,60544,1056960,4672,1088,280576,1344,1152,1856,130176,57408,640,1055936
465,1117888,298560,179200,4224,2688,1024,376512,140736,114944,95552,1022336,4864,1024,370816,8960,1344,1792,218048,58624,704,1021312
466,1117632,298112,178624,4224,2816,1024,323008,135104,174720,155328,962304,4608,896,317632,896,1344,1792,165888,57600,768,961280
467,1117760,298560,179648,4288,2688,74368,249536,131008,177664,157952,959808,4672,1024,243904,896,1344,1856,93888,57408,576,885440
468,1117312,295808,177664,4224,2752,1088,247552,118080,270144,251200,866112,4672,960,242368,896,1280,1792,94272,57792,640,865024
469,1678528,299072,180672,4288,2752,413312,244992,117504,415936,395776,1282752,4352,1024,239616,832,1280,1728,94272,57792,640,869440
470,1117440,297024,177152,4160,2688,1088,248384,105216,281728,262272,855168,4608,1024,242816,832,1344,2048,96192,57792,768,854080
471,1117760,297472,176128,4288,2688,1024,368640,103168,164352,144960,972800,4864,1024,363264,1408,1280,1792,220288,57088,576,971776
472,1677952,292928,177472,4224,2688,1088,688448,114944,396160,376832,1301120,194688,1088,682624,1472,1344,1984,300992,103296,576,1300032
473,1677760,291264,177984,4288,2880,1088,535424,107648,557184,538048,1139712,207680,1024,529920,50432,1344,1984,150080,88704,576,1138624
474,1677952,294208,177920,4224,2880,1024,525824,106944,564928,545408,1132544,214400,1088,520192,1280,1216,2048,115968,108288,640,1131520
475,1678336,292416,176640,4288,2944,1088,542592,97920,560448,540800,1137536,195328,960,536832,30400,1280,1920,148800,111104,576,1136448
476,1677952,294272,178240,4416,4032,1024,540096,98240,557632,537984,1139968,194112,960,534400,31616,1280,1984,142656,117056,704,1138944
477,1117888,293312,179456,4224,5184,1088,505728,97216,31680,11520,1106368,170240,1024,499968,30272,1344,2048,139072,109568,704,1105280
478,1117312,296384,177408,4352,4160,1024,342464,97856,193664,174272,943040,7488,1088,336832,28928,1280,1856,136064,112832,640,942016
479,1117760,295040,177728,4288,2816,1088,344768,96448,195584,176256,941504,7872,1024,339136,29504,1088,1920,141824,109632,576,940416
