frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
439,1117312,301120,181184,4288,1472,1088,324800,97088,206272,186880,930432,4608,1088,319232,77376,1408,2240,176064,58240,576,929344
440,1117632,300288,178688,4224,1472,1152,277120,97664,257024,237696,879936,4096,1024,271872,28736,1216,2112,128640,58624,576,878784
441,1117568,299648,178560,4288,1536,1088,274368,98176,259904,240512,877056,4288,1024,268928,29312,1152,1984,127680,56960,704,875968
442,1118272,300288,178880,4288,1536,1024,278528,97280,256448,237120,881152,4480,960,273216,28992,1408,1856,130944,57472,576,880128
443,1117760,302784,180800,4288,1600,1088,278720,96000,252480,233024,884736,4800,960,273344,29248,1280,2112,130688,57408,704,883648
444,1677888,300224,180480,4160,1536,416960,275840,96640,402048,382208,1295680,4416,1152,270336,29120,1152,1984,128576,56960,640,878720
445,1677888,304256,180608,4288,2560,1024,550848,121856,512448,492992,1184896,175296,1088,545408,31232,1408,2368,176320,100800,704,1183872
446,1677952,300288,180480,4352,129600,1088,458816,107456,495872,475968,1201984,174016,1024,453504,26944,1344,2176,127296,58112,704,1200896
447,1677952,302336,185408,4224,2560,1088,604288,229312,348736,329152,1348800,92224,1152,598656,50496,1408,2048,345856,65984,640,1347712
448,1677696,300032,185024,4352,2624,1088,509248,198208,477120,457664,1220032,178176,1088,503680,10176,1344,2176,171200,57280,576,1218944
449,1677952,300480,180032,4288,2560,1088,450048,190016,549440,530176,1147776,185280,1088,444608,960,1536,2240,89024,57472,640,1146688
450,1678080,301824,181632,4416,2560,1088,538304,325376,322880,302976,1375104,98688,1024,532736,960,1280,160064,95552,58176,704,1374016
451,1677632,299392,182016,4288,2688,1024,450240,325760,412224,392768,1284864,170688,1216,444864,896,1280,2112,104896,57600,768,1283840
452,1678336,298624,180224,4352,2624,1024,448768,326592,416128,396224,1282112,171392,1088,443328,896,1344,2112,105984,57792,576,1281088
453,1677696,297344,182080,4288,4800,1088,504000,325568,358528,338816,1338880,170752,1088,498688,896,1216,2112,153472,57792,640,1337792
