frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
439,1117312,295680,175104,4160,1472,1024,323648,96512,219712,200512,916800,4288,1088,318016,77440,1088,1856,176832,57472,512,915776
440,1117888,292800,175808,4288,1600,1088,275328,95936,271040,251840,866048,4800,1024,269888,29312,1088,1856,128576,57024,640,864960
441,1117632,294400,177856,4224,1408,1024,274240,97536,266944,247488,870144,4608,960,268544,29184,1216,1664,127360,56576,576,869120
442,1118016,294848,176256,4480,1536,1088,277504,97152,265152,245888,872128,4544,1024,272064,28928,1088,1728,131072,57088,640,871040
443,1117184,294144,175040,4224,1536,1088,278528,96128,266496,247168,870016,4480,960,273216,29568,1280,1792,132800,56000,704,868928
444,1678272,294464,175552,4224,1536,417088,276480,96768,412160,392256,1286016,4480,1024,270976,29504,1088,1664,129280,57408,704,868928
445,1677568,292736,177856,4288,2560,1024,548608,120064,530432,510912,1166656,175680,960,542976,31104,1280,2048,174592,100672,512,1165632
446,1118016,294144,177088,4352,2560,1152,455552,106944,76224,56320,1061696,175232,1024,450112,26688,1216,2048,127296,56064,640,1060544
447,1677760,292736,179904,4288,2688,1088,571136,228544,397376,377920,1299840,91904,1024,565760,50368,1408,2048,312448,67072,512,1298752
448,1677568,294976,182208,4288,2624,1024,510208,201088,481152,461760,1215808,178304,1024,504384,9856,1280,1920,171584,58560,576,1214784
449,1678080,295040,177536,4224,131008,1088,450944,188416,429824,410048,1268032,187584,896,445248,896,1408,2112,90368,56256,576,1266944
450,1678144,290048,179904,4288,2624,1088,546944,324096,329152,309440,1368704,97792,960,541312,832,1408,171328,96448,56768,576,1367616
451,1677760,288128,179712,4224,2624,1024,448768,324416,428864,409344,1268416,169664,1024,443136,896,1344,1792,104384,57088,576,1267392
452,1678080,292416,177152,4288,2752,1088,445568,324736,430080,410688,1267392,168384,1024,439808,832,1280,1920,105728,56896,576,1266304
