region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
1373,736392,3360944,4.564,0,1037001,445109,876532,679774,118465,73694,16630,0,113745,1036995,0,0
18,802073,3360920,4.190,0,713889,512613,910152,678079,120195,75356,16470,0,109177,938878,0,0
1449,720130,3360920,4.667,0,1111557,457038,795398,607053,113229,75241,17794,0,92473,1202694,0,0
160,748577,3360894,4.490,0,1117897,457536,862216,626050,101398,74977,16470,0,102479,1119768,0,0
794,931915,3360858,3.606,0,675215,653546,865541,655068,121060,80142,16470,0,102239,866792,0,0
324,904526,3360856,3.716,0,803453,624620,933310,678606,112846,77413,17322,0,109776,806963,0,0
1153,688684,3360836,4.880,0,1022069,435101,814395,644967,113243,75192,16470,0,98927,1162541,0,0
408,929853,3360814,3.614,0,937873,708242,822410,596216,104037,80441,17886,0,93715,937867,0,0
1145,790843,3360806,4.250,0,893509,490488,930693,698687,132081,81586,16470,0,117298,893503,0,0
1556,746263,3360788,4.503,0,992447,484662,847954,635316,112952,76220,16470,0,101440,1085774,0,0
769,961420,3360786,3.496,0,831929,730357,780735,620195,110751,78750,16470,0,97248,926280,0,0
406,917286,3360776,3.664,0,952581,697036,823080,593905,102502,80878,17838,0,92962,952575,0,0
147,742545,3360764,4.526,0,847747,524972,811590,645212,111200,76998,16470,0,91067,1083255,0,0
437,790423,3360748,4.252,0,989069,513811,875781,667733,112836,74537,16790,0,108693,990567,0,0
247,737081,3360740,4.560,0,588513,458821,818521,631676,115833,74384,16470,0,98789,1146246,0,0
708,776935,3360728,4.326,0,813483,507709,883173,692312,123309,77326,16470,0,106429,954000,0,0
1417,797586,3360728,4.214,0,778369,485896,930851,659244,113303,76020,17438,0,109644,968332,0,0
168,813926,3360704,4.129,0,892937,543944,899385,694633,125138,76796,16470,0,109287,895051,0,0
374,995721,3360704,3.375,0,780049,737365,897149,637622,107316,80301,17838,0,103070,780043,0,0
623,781515,3360680,4.300,0,960483,477695,854624,663640,113221,74184,16470,0,109563,1051283,0,0
1263,707666,3360666,4.749,0,1079019,457008,815958,615487,115392,75170,16470,0,94204,1170977,0,0
1102,777848,3360610,4.320,0,892649,563135,788634,628905,115348,79119,16470,0,90967,1078032,0,0
1243,699109,3360564,4.807,0,1117343,446727,802583,604659,112987,75256,16470,0,92757,1209125,0,0
138,782505,3360534,4.295,0,1081501,493986,861604,622945,105086,75132,16470,0,101760,1083551,0,0
431,813302,3360530,4.132,0,654855,492497,979737,769191,158781,76307,16802,0,118326,748889,0,0
1140,719213,3360524,4.673,0,1066943,458472,870724,640458,119990,81987,16470,0,103846,1068577,0,0
720,906710,3360476,3.706,0,951739,677640,823327,611452,101678,81821,16470,0,96355,951733,0,0
711,756620,3360458,4.441,0,831597,483042,876936,669523,117751,78008,16470,0,101197,1017531,0,0
359,889215,3360366,3.779,0,881981,626336,890033,653965,106051,77446,17782,0,104698,884055,0,0
1299,843157,3360356,3.985,0,73315,478772,1056325,791105,152706,67809,16470,0,116719,680450,0,0
707,706912,3360348,4.754,0,1101795,453680,800524,615054,109407,76723,16470,0,94853,1193637,0,0
455,715827,3360342,4.694,0,919073,442929,876104,669154,148841,86966,16470,0,107598,1012280,0,0
1527,768801,3360288,4.371,0,1047069,514621,851496,641825,109126,74258,16762,0,105137,1047063,0,0
835,689270,3360268,4.875,0,1083155,456990,800182,624254,115876,73997,16470,0,95946,1176553,0,0
1269,754023,3360220,4.456,0,835825,500487,841308,649047,113922,75944,16470,0,95964,1067078,0,0
243,701202,3360050,4.792,0,1068581,461331,810758,627646,109548,75143,16470,0,96913,1162241,0,0
269,750860,3360006,4.475,0,972553,459238,869585,650004,118337,74890,16470,0,102813,1068669,0,0
1409,771799,3359994,4.353,0,908013,474777,884996,675016,128283,74159,17234,0,106460,999069,0,0
372,840043,3359980,4.000,0,891129,568470,866052,631214,116051,77928,17730,0,97744,984791,0,0
719,900490,3359964,3.731,0,953233,673638,825248,612816,100675,81821,16470,0,96069,953227,0,0
699,763793,3359814,4.399,0,1027545,474962,872642,656821,119866,82547,16470,0,108967,1027539,0,0
413,723332,3359722,4.645,0,967201,484481,812978,630992,121412,76372,17788,0,96761,1118938,0,0
149,981704,3359488,3.422,0,884425,758021,825212,600757,99938,81209,16470,0,93462,884419,0,0
1279,752284,3359206,4.465,0,1088541,493413,838285,642379,102947,73941,16470,0,103236,1088535,0,0
38,748998,3356552,4.481,0,972513,454351,857305,666890,116633,74218,16470,0,107080,1063605,0,0
37,665742,2246864,3.375,0,155981,429792,779193,591485,103463,74265,16470,0,96221,155975,0,0
998,697824,2242968,3.214,0,18637,430467,834525,650980,110792,73873,16470,0,107230,18631,0,0
938,489589,2242570,4.581,0,607943,319334,624787,450168,93618,58704,19666,0,68356,607937,0,0
958,544232,2242516,4.121,0,449215,353830,699024,490706,94531,58655,19602,0,76959,449209,0,0
1060,604298,2242452,3.711,0,305229,395580,720549,545795,96984,74886,16470,0,86965,305223,0,0
758,572673,2242336,3.916,0,395659,372623,675226,531955,92785,73786,16502,0,83806,395653,0,0
1197,522936,2242320,4.288,0,560743,329786,602021,493414,89337,73781,16470,0,76774,560737,0,0
688,644654,2242316,3.478,0,245957,407141,757490,552395,96467,76096,16502,0,90274,245951,0,0
1321,684108,2242312,3.278,0,130503,422088,843528,565245,106565,60309,19602,0,94478,130497,0,0
704,672482,2242310,3.334,0,168109,452699,763555,574127,99365,76684,16470,0,91307,168103,0,0
1058,586493,2242308,3.823,0,358111,386570,693068,534147,95021,74629,16470,0,84298,358105,0,0
834,647048,2242292,3.465,0,195319,427955,751463,578006,106365,73178,16470,0,93542,195313,0,0
1318,560953,2242286,3.997,0,534291,361379,659523,463720,73335,58542,16470,0,75032,534285,0,0
158,633970,2242242,3.537,0,326527,418068,696556,533108,92817,74181,16470,0,84521,326521,0,0
1278,697982,2242228,3.212,0,120217,481186,775708,583394,101020,74204,16470,0,90035,120211,0,0
698,636691,2242212,3.522,0,239551,402345,742750,560283,109380,80721,16470,0,90718,239545,0,0
516,565007,2242210,3.968,0,479727,367252,625789,509438,90690,74489,16470,0,78361,479721,0,0
868,626430,2242202,3.579,0,276403,405711,738450,546539,95838,74004,16470,0,88793,276397,0,0
878,585384,2242188,3.830,0,402861,387258,660960,524015,95024,72934,16470,0,82672,402855,0,0
1075,589748,2242130,3.802,0,351113,383795,699927,536426,94729,74028,16470,0,85648,351107,0,0
1540,624548,2242094,3.590,0,287575,419055,716270,547504,95827,74283,16470,0,85116,287569,0,0
568,636596,2242022,3.522,0,264205,406721,737349,553151,100438,75501,16470,0,88193,264199,0,0
278,614774,2242016,3.647,0,59071,415264,696192,555804,110402,75546,16470,0,80976,291362,0,0
388,684285,2241982,3.276,0,125609,435784,794511,563898,99788,74977,17762,0,91852,163410,0,0
315,705253,2241978,3.179,0,111595,471047,797393,575693,98528,74917,17086,0,95725,111589,0,0
386,634397,2241962,3.534,0,273321,404107,738679,551063,96598,74031,17726,0,86443,273315,0,0
183,641739,2241950,3.494,0,130129,403751,743470,583817,107645,74069,16470,0,90789,221939,0,0
1228,602400,2241950,3.722,0,333781,385444,713741,534601,95676,74671,16470,0,87572,333775,0,0
