frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
521,1119616,390784,196096,4032,1280,896,332224,90688,103616,84288,1035328,1034432
522,1119936,391616,197504,4160,1280,1024,333824,90688,99840,80448,1039488,1038464
523,1119936,394176,195456,3968,1280,960,331392,91072,101632,82432,1037504,1036544
524,1119872,389504,197376,4032,1280,896,334016,90624,102144,82752,1037120,1036224
525,1120192,390144,194432,4160,1344,960,333376,90112,105664,86272,1033920,1032960
526,1119808,392000,196992,4096,1280,71680,335872,95104,22784,3008,1116800,1045120
527,1119680,391232,199872,4096,1344,896,334208,90944,97088,78016,1041664,1040768
528,1680704,391424,196544,4160,92032,1024,334400,90880,570240,550272,1130432,1129408
529,1119552,391360,196224,3968,1280,896,334016,90880,100928,81536,1038016,1037120
530,1120000,389056,197440,4032,1344,896,343232,90560,93440,73984,1046016,1045120
531,1119808,393280,197632,4160,1280,960,325696,90944,105856,86400,1033408,1032448
532,1679808,389568,196480,4032,1216,324096,331456,91136,341824,322176,1357632,1033536
533,1119552,392064,193920,4096,1280,896,334464,91264,101568,82368,1037184,1036288
534,1120256,388864,195264,4096,1344,960,329856,90880,108992,89536,1030720,1029760
535,1119808,393536,194560,4224,1344,896,331584,90816,102848,83648,1036160,1035264
536,1120576,390848,196736,4160,1280,960,330752,91968,103872,83712,1036864,1035904
537,1119040,393152,194624,4160,1344,896,336128,91008,97728,78400,1040640,1039744
538,1120000,392384,198016,4160,1280,960,332032,91264,99904,80576,1039424,1038464
539,1119808,390592,195520,4160,1344,896,330176,89792,107328,88000,1031808,1030912
540,1119808,391936,198208,4160,1280,896,332416,90560,100352,81024,1038784,1037888
541,1120064,391168,198272,4096,1344,960,330560,90432,103232,84224,1035840,1034880
542,1120128,393344,194880,4224,1344,960,333440,90816,101120,81408,1038720,1037760
543,1119680,392960,195072,4032,1344,960,333632,89728,101952,82688,1036992,1036032
544,1120000,389824,196480,4096,1280,896,350592,91008,85824,66432,1053568,1052672
545,1120000,393664,195072,4160,1344,896,323520,90944,110400,91072,1028928,1028032
546,1119616,390272,195904,4032,1280,832,335424,90368,101504,82240,1037376,1036544
547,1680768,390912,193024,4096,1280,324160,347520,91520,328256,307968,1372800,1048640
548,1679360,391424,196736,4160,93056,832,333248,90752,569152,549504,1129856,1129024
549,1119872,390080,195008,4160,1344,896,330048,90752,107584,88320,1031552,1030656
550,1120128,392064,195136,4160,1216,960,329152,91328,106112,86464,1033664,1032704
551,1119872,393920,194944,4096,1280,896,332992,91136,100608,81152,1038720,1037824
552,1119680,393088,194944,4160,1280,960,327808,90304,107136,87680,1032000,1031040
553,1119872,388736,195776,4096,1216,896,330752,91584,106816,87360,1032512,1031616
554,1120384,390784,203392,4096,1280,896,368832,90176,60928,41280,1079104,1078208
555,1119680,390720,202880,4160,1280,960,347072,90624,81984,62656,1057024,1056064
556,1680320,392576,202688,4032,1280,70272,345664,93312,570496,550208,1130112,1059840
557,1679360,391424,197824,4160,1920,896,643776,91200,348160,329216,1350144,1349248
558,1119808,389632,200448,4032,2560,832,346496,91456,84352,65152,1054656,1053824
559,1120256,389696,202176,4160,2496,832,355712,91776,73408,53824,1066432,1065600
560,1680320,391040,198976,4032,2560,322688,338880,91776,330368,310656,1369664,1046976
561,1119360,388544,195520,3968,2560,896,332096,90560,105216,85952,1033408,1032512
562,1120256,391232,193472,4224,2560,896,332992,90944,103936,84480,1035776,1034880
563,1119488,227648,197440,4032,2560,896,331968,91584,263360,244160,875328,874432
564,2800384,224064,200320,4096,3456,960,1224512,856576,286400,266880,2533504,2532544
565,1120128,225408,203008,4160,5248,896,319936,248576,112896,93248,1026880,1025984
566,1120000,226048,202752,4032,4480,832,326720,256896,98240,78656,1041344,1040512
567,1679808,223616,200320,4096,131200,960,325248,257600,536768,517504,1162304,1161344
568,1119744,226304,201984,4032,4480,960,335680,267392,78912,59584,1060160,1059200
569,1120128,224448,203584,4096,2816,896,318144,271232,94912,75072,1045056,1044160
570,1119936,224256,202176,4160,2816,896,315264,276160,94208,74560,1045376,1044480
571,1119744,223232,197312,4032,2752,960,300352,280384,110720,91008,1028736,1027776
572,1119744,224960,195584,4160,4864,960,313664,284096,91456,72000,1047744,1046784
573,1680640,225344,196032,4096,4800,325888,322624,284800,317056,296768,1383872,1057984
574,1119488,224064,195776,4096,4160,896,304576,284608,101312,81152,1038336,1037440
575,1119808,226496,198144,4096,2752,896,302400,281664,103360,83776,1036032,1035136
576,1120128,222848,196608,4160,2752,960,312448,283136,97216,77568,1042560,1041600
577,1119552,224448,196544,4096,2752,832,320192,278912,91776,72384,1047168,1046336
578,1119744,224640,194496,4032,2624,896,304320,275072,113664,94208,1025536,1024640
579,1120000,223936,196864,4096,4800,896,305920,276672,106816,86848,1033152,1032256
580,1119936,224448,197120,4032,5184,960,296768,276032,115392,96000,1023936,1022976
581,1119616,223808,194304,4032,2560,896,298816,273472,121728,102528,1017088,1016192
582,1119872,222848,195712,3968,2560,960,305984,124352,263488,244160,875712,874752
583,1120320,222656,196096,4096,2624,896,275136,124544,294272,274752,845568,844672
584,1119808,223552,196864,4096,2624,896,279296,117632,294848,275200,844608,843712
585,1119680,220160,195584,4032,2624,896,286656,118976,290752,271360,848320,847424
586,1120000,224064,196096,4032,2560,70080,278400,116672,228096,208256,911744,841664
587,2240512,225792,194816,4096,2624,381184,480064,913600,38336,18368,2222144,1840960
588,1679744,228800,197184,4096,93952,960,243712,475136,435904,416064,1263680,1262720
589,1680192,228736,197248,4032,2560,896,252800,471552,522368,502592,1177600,1176704
590,1679488,226432,195392,4096,2560,832,245120,467136,537920,518592,1160896,1160064
591,1680512,226752,196224,4096,2624,960,244544,467072,538240,518848,1161664,1160704
592,1679936,227520,197888,4160,2560,896,244032,465408,537472,518016,1161920,1161024
593,1680192,227968,195264,4096,2560,896,240704,463872,544832,525312,1154880,1153984
594,1680128,226944,197248,4096,2560,896,241472,468544,538368,518656,1161472,1160576
595,1679872,225216,197632,4096,2560,1024,243968,464960,540416,521024,1158848,1157824
596,1680640,225792,197184,4096,2560,1024,242752,467328,539904,520064,1160576,1159552
597,1679424,226304,197056,4224,2560,896,241792,465984,540608,521216,1158208,1157312
598,1680704,225408,195840,4160,2624,321728,241856,467584,221504,201408,1479296,1157568
599,1679680,226560,198720,4224,3712,896,241024,465728,538816,519680,1160000,1159104
600,1680256,225856,195968,4096,4736,896,240128,465728,542848,523008,1157248,1156352
601,1679872,227456,198784,4224,3712,896,238400,465024,541376,521728,1158144,1157248
602,1680192,225280,197760,4160,2496,896,239936,456960,552704,533120,1147072,1146176
603,1679808,226496,196992,4160,93824,896,238784,454528,464128,444736,1235072,1234176
604,1680384,225216,195200,4096,2496,896,235712,454912,561856,542272,1138112,1137216
605,1679680,227520,198080,4160,4480,960,235584,450688,558208,539072,1140608,1139648
606,1680384,226624,197568,4096,3136,896,236672,453376,558016,538240,1142144,1141248
607,1679872,229056,195968,4096,1280,960,239360,453696,555456,536128,1143744,1142784
608,1680512,228288,195520,4224,1280,321344,238912,454400,236544,216384,1464128,1142784
609,1679424,228672,197952,4224,1280,896,236864,452352,557184,537856,1141568,1140672
610,1680576,226880,196416,4096,1280,960,237632,451136,562176,542592,1137984,1137024
611,1680064,227200,197184,4160,1280,896,237696,449472,562176,542592,1137472,1136576
612,1679616,228352,197184,4096,1280,896,236224,452992,558592,539392,1140224,1139328
613,1680256,227136,198656,4096,1280,896,238976,451520,557696,538304,1141952,1141056
614,1680128,228928,196224,4096,1408,960,237888,451072,559552,540224,1139904,1138944
615,1680128,229888,197824,4160,1344,896,235840,452672,557504,538112,1142016,1141120
616,1680128,227584,197760,4096,1280,68288,241664,454784,484672,464832,1215296,1147008
617,1679808,392512,197184,4160,93568,1024,259200,454208,277952,258176,1421632,1420608
618,1680832,390016,195968,4160,1344,322368,233792,453952,79232,59008,1621824,1299456
619,1679360,389824,197120,4096,1344,896,235008,452928,398144,379072,1300288,1299392
620,1680128,392256,196864,4160,1280,960,233728,453120,397760,378240,1301888,1300928
621,1680000,393472,198528,4224,1280,960,235840,453440,392256,372992,1307008,1306048
622,1680256,395840,198400,4160,1216,1088,235840,452992,390720,371136,1309120,1308032
623,1680064,390208,194240,4096,1344,896,236544,453120,399616,380416,1299648,1298752
624,1680128,389248,197632,4032,1280,960,379840,453952,253184,234048,1446080,1445120
625,1680000,394048,198144,4096,1280,960,278400,456704,346368,326912,1353088,1352128
626,1680384,392128,196096,4096,1216,1024,279872,454848,351104,331328,1349056,1348032
627,1679680,393984,198080,4160,1216,896,278592,454080,348672,329472,1350208,1349312
628,1680448,393344,195072,4096,1280,319232,280000,456384,31040,11136,1669312,1350080
629,1679808,388736,198144,4096,1280,896,281664,456512,348480,329088,1350720,1349824
630,1679936,392704,199872,4032,1344,896,282304,453248,345536,326144,1353792,1352896
631,1680384,391040,196672,4032,1280,896,281856,453376,351232,331456,1348928,1348032
632,1680000,393856,197056,4224,92224,960,280192,453696,257792,237824,1442176,1441216
633,1679936,394048,197696,4032,1216,896,284032,450944,347072,327744,1352192,1351296
634,1680064,390528,196416,4096,1280,1024,281152,452544,353024,333632,1346432,1345408
635,1680064,390144,196672,4032,1472,1024,278272,450560,357888,338560,1341504,1340480
636,1680064,393344,197056,4160,1344,896,278592,454784,349888,330624,1349440,1348544
637,1679680,392128,199104,4160,1280,832,279424,454528,348224,329472,1350208,1349376
638,1680576,391232,198464,4160,1280,316160,279872,451264,38144,18304,1662272,1346112
639,1679936,393216,196928,4096,1216,960,390016,454016,239488,219840,1460096,1459136
640,1680000,388096,194048,4160,1280,960,276096,454784,360576,340992,1339008,1338048
641,1679680,392064,194688,4032,1280,832,278016,455808,352960,333504,1346176,1345344
642,1679936,391936,198080,4032,1280,896,279488,452096,352128,333120,1346816,1345920
643,1680128,391744,197888,4160,1280,896,267456,453952,362752,343616,1336512,1335616
644,1680256,389120,198016,4096,1280,896,372224,455744,258880,239872,1440384,1439488
645,1680384,392704,195072,4096,1984,960,540544,465344,79680,60224,1620160,1619200
646,1680256,394368,199232,4096,2496,69056,292992,483200,234816,214784,1465472,1396416
647,1679232,390912,198592,4032,127488,896,310848,474432,172032,153216,1526016,1525120
648,2240768,389696,195456,4096,2688,320448,305856,475008,547520,528064,1712704,1392256
649,1679808,389760,198336,4160,2560,960,309568,474496,299968,280768,1399040,1398080
650,1680000,388736,198784,4096,2496,896,308160,473280,303552,284160,1395840,1394944
651,1680064,390336,195200,4160,2560,1024,307392,472640,306752,287424,1392640,1391616
652,1680320,389632,197632,4160,2560,896,301696,473152,310592,291136,1389184,1388288
653,1679744,391424,200384,4096,2560,896,300672,470400,309312,290048,1389696,1388800
654,1680448,391296,197760,4096,4800,896,300736,472640,308224,288832,1391616,1390720
655,1679744,388864,197440,4160,4544,1024,301952,470016,311744,292480,1387264,1386240
656,1680832,394112,196032,4096,3136,896,306368,472576,303616,283328,1397504,1396608
657,1679424,390208,197568,4160,1280,960,304256,473024,307968,288512,1390912,1389952
658,2240320,388096,199424,3968,1280,324032,300224,474752,548544,528896,1711424,1387392
659,1679808,391616,195200,4096,1280,960,302144,475904,308608,289216,1390592,1389632
660,1680192,388928,194240,7104,1280,960,303616,454144,329920,310656,1369536,1368576
661,1679808,392192,197952,4160,92480,896,297344,454720,240064,220544,1459264,1458368
662,1680512,392064,195968,4096,1280,896,308992,452864,324352,304768,1375744,1374848
663,1679936,390272,193472,4032,1280,1024,320064,453760,316032,296640,1383296,1382272
664,1679808,389888,194880,4160,1280,896,329472,453824,305408,286272,1393536,1392640
665,1680448,391296,197760,4096,1280,896,423680,452096,209344,190080,1490368,1489472
666,1679808,390272,197248,4160,1408,1024,306624,457792,321280,302144,1377664,1376640
667,1680192,390528,194432,4096,1280,896,313472,454080,321408,301888,1378304,1377408
668,2240320,389696,196672,4160,1216,308800,311488,451520,576768,556992,1683328,1374528
669,1679744,388032,199424,4032,1344,960,328512,453440,304000,284800,1394944,1393984
670,1680128,390592,195264,4096,1280,896,306752,453120,328128,308672,1371456,1370560
671,1680128,390784,196416,4160,1344,896,312384,456384,317760,298496,1381632,1380736
672,1680128,391552,200576,4160,1920,960,523392,467648,89920,70528,1609600,1608640
673,1679744,394560,195776,4032,4864,896,284224,466944,328448,308928,1370816,1369920
674,1680000,392192,197248,4096,3008,896,435712,465344,181504,162112,1517888,1516992
675,1680192,394880,198016,4032,1216,896,275712,462528,342912,323392,1356800,1355904
676,2240640,390976,198144,4160,127104,68992,564928,466624,419712,399360,1841280,1772288
677,1679616,389952,200704,4032,1280,896,288448,466944,327360,308096,1371520,1370624
678,2240640,391424,202048,4096,1216,322560,289792,467200,562304,542336,1698304,1375744
679,1679616,391936,202176,4160,1344,896,289664,465600,323840,304384,1375232,1374336
680,1680256,390656,200512,4096,1280,896,292224,452544,338048,318528,1361728,1360832
681,1679744,393344,201856,4096,1280,960,292160,455232,330816,311488,1368256,1367296
682,1680384,393536,199296,4096,1280,896,284608,456384,340288,320768,1359616,1358720
683,1679936,389376,199744,4160,1280,832,287872,456128,340544,321344,1358592,1357760
684,1680064,391936,201408,4160,1344,896,289792,456576,333952,314880,1365184,1364288
