frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119808,395200,166720,4032,1280,896,292416,45504,213760,198080,921728,920832
879,1119744,396736,168320,4096,1152,960,293632,44864,209984,193728,926016,925056
880,1119872,395712,168448,4032,1152,896,294528,45696,209408,193344,926528,925632
881,1119168,396992,169408,4032,1280,1024,294336,45888,206208,190528,928640,927616
882,1120000,395712,167680,4096,1280,960,293824,45440,211008,194816,925184,924224
883,1119488,395520,168320,4096,1152,896,294528,45376,209600,193472,926016,925120
884,1119680,392576,167808,4032,1280,960,298560,45184,209280,193344,926336,925376
885,1119552,393856,169344,4224,1216,1024,444544,46016,59328,43456,1076096,1075072
886,1119808,397696,167616,4032,1280,74816,273856,48128,152384,135936,983872,909056
887,1119680,394880,168384,4096,1280,960,276096,46464,227520,211200,908480,907520
888,1119744,395264,167168,4160,1152,960,274880,46080,230080,213376,906368,905408
889,1119808,401408,169088,4032,1152,896,276800,45760,220672,204032,915776,914880
890,1679552,396928,168256,4032,91328,341376,555328,45376,76928,60288,1619264,1277888
891,1119936,395072,168768,4160,1152,896,264896,45824,239168,222208,897728,896832
892,1119104,396736,169024,4032,1216,1024,267392,45312,234368,218432,900672,899648
893,1119680,394560,168192,4096,1216,960,266176,45760,238720,222592,897088,896128
894,1120064,395264,168128,4096,1152,960,268352,46080,236032,219584,900480,899520
895,1119168,395136,167296,3968,1216,960,273408,45952,231232,215360,903808,902848
896,1120256,395008,169856,4096,1216,832,404288,45504,99456,82816,1037440,1036608
897,1118784,397952,169600,4032,1280,1024,406912,46272,91712,76096,1042688,1041664
898,1679808,396608,169792,4096,1216,896,475136,119232,512832,496768,1183040,1182144
899,1120128,397376,177280,4096,1152,832,372672,120000,46720,29952,1090176,1089344
900,1119296,393728,176064,4032,1280,896,350144,119808,73344,57280,1062016,1061120
901,1119552,392896,174912,4032,1216,960,364032,120000,61504,45568,1073984,1073024
902,1119808,396352,171456,4160,1280,896,370368,46016,129280,113024,1006784,1005888
903,1119680,393664,174144,4096,1216,896,364224,45632,135808,119424,1000256,999360
904,1119488,396160,173440,4096,1216,896,363648,45888,134144,117696,1001792,1000896
905,1680320,395392,173248,4096,1216,340160,335104,46144,384960,368192,1312128,971968
906,1119104,391104,168640,4032,1152,896,311616,46144,195520,179136,939968,939072
907,1119872,396416,168064,4096,1280,896,481280,45824,22016,5824,1114048,1113152
908,1119232,394560,166592,4096,1216,896,312704,46400,192768,176384,942848,941952
909,2240384,398464,176256,4096,2176,75072,892928,126080,565312,548160,1692224,1617152
910,1119360,398080,175680,4096,127744,896,208256,125888,78720,61824,1057536,1056640
911,1119616,396928,173888,4032,2304,896,207168,125440,208960,192256,927360,926464
912,1119552,396352,173504,4096,2176,832,205376,125696,211520,194688,924864,924032
913,1119808,393408,173440,4096,2176,960,294784,88448,162496,145664,974144,973184
914,1119360,392576,174016,4032,2176,896,403456,46400,95808,79296,1040064,1039168
915,1120192,394368,173376,4032,2240,896,374912,46272,124096,107136,1013056,1012160
916,1119616,393408,167744,3968,2176,74240,356160,49344,72576,54912,1064704,990464
917,1119424,394048,169280,4032,2112,960,372672,47360,128960,112320,1007104,1006144
918,1119616,394176,169408,4096,2176,896,361792,47424,139648,122816,996800,995904
919,1679936,394176,167936,4032,2112,341760,359104,47232,363584,346624,1333312,991552
920,1119872,395136,168384,4096,2112,896,368128,46528,134592,117696,1002176,1001280
921,1119232,395072,168960,4096,2112,896,369216,46592,132288,115840,1003392,1002496
922,1119744,393920,167808,4160,2240,1024,392832,47808,109952,93632,1026112,1025088
923,1119232,391488,169664,4160,2240,896,414848,47296,88640,72320,1046912,1046016
924,1679872,394880,169408,4096,2176,896,527744,46720,533952,517824,1162048,1161152
