frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119744,391616,171136,4032,1280,960,290176,46720,213824,197760,921984,921024
879,1119616,392448,170752,3968,1280,960,291968,46976,211264,195136,924480,923520
880,1119680,389568,169728,3968,1280,1024,292032,46976,215104,199104,920576,919552
881,1119808,391360,171712,4032,1280,960,292032,46784,211648,195328,924480,923520
882,1119616,389120,171776,3968,1280,1024,291200,46208,215040,198848,920768,919744
883,1119680,390912,170752,3968,1280,1024,292864,46912,211968,195520,924160,923136
884,1119808,392896,171648,3968,1280,960,298112,46784,204160,187840,931968,931008
885,1680064,390144,171456,3968,1344,337984,442560,45888,286720,269824,1410240,1072256
886,1119424,391872,170688,3968,1280,75648,274304,48512,153152,136384,983040,907392
887,1119616,388736,169984,3904,1280,1088,275456,46208,232960,216768,902848,901760
888,1119872,390720,170176,4096,1280,1024,274432,46976,231168,214912,904960,903936
889,1119616,392192,171072,4096,1344,1024,275904,47360,226624,210304,909312,908288
890,1679808,388288,172032,4032,1280,960,550720,46784,515712,499328,1180480,1179520
891,1119744,390592,169728,4096,1280,1088,264192,46912,241856,225600,894144,893056
892,1119552,391232,175296,3904,1280,1024,266688,46976,233152,217088,902464,901440
893,1119680,392384,172288,3968,92544,1024,266432,45952,145088,128768,990912,989888
894,1120064,390848,170944,3968,1280,1024,267072,46400,238528,222016,898048,897024
895,1119424,391168,170880,3904,1280,960,270016,46464,234752,218624,900800,899840
896,1120256,393344,171776,3968,1216,1024,402304,46656,99968,83456,1036800,1035776
897,1119296,391808,171136,3904,1344,960,405440,47168,97536,81408,1037888,1036928
898,1679744,388224,172032,3904,1344,960,471232,121408,520640,504640,1175104,1174144
899,1680448,390592,179904,4032,1216,337024,371520,122304,273856,256832,1423616,1086592
900,1119232,388672,178368,3904,1280,960,348160,120448,77440,61312,1057920,1056960
901,1119808,388992,178368,4032,1344,1088,361344,121280,63360,47168,1072640,1071552
902,1119808,390080,173952,4032,1344,1024,366272,47040,136064,119936,999872,998848
903,1119936,387968,177344,4032,1216,1024,361408,46848,140096,123456,996480,995456
904,1119680,391040,178816,3968,1280,1024,360640,46912,136000,119680,1000000,998976
905,1119488,387456,177280,4096,1280,960,334336,45888,168192,152064,967424,966464
906,1119872,387968,171136,4032,1216,896,308992,46784,198848,182144,937728,936832
907,1119744,389888,171328,4032,1344,960,478464,46784,26944,10560,1109184,1108224
908,1119744,390464,169152,4032,1408,1024,312256,46400,195008,178560,941184,940160
909,2240384,393472,176448,3968,2176,75008,920000,128320,540992,523584,1716800,1641792
910,1119168,391040,178496,4032,2176,960,207616,128448,206400,189760,929408,928448
911,1119680,390208,178752,4032,2304,960,207360,128256,207808,191040,928640,927680
912,1119808,398976,178880,3968,2176,1088,206016,128064,200640,183744,936064,934976
913,1680000,389888,178560,4032,128000,324224,293376,90752,271168,253824,1426176,1101952
914,1119552,391040,178112,4096,2240,1024,400832,47744,94464,77568,1041984,1040960
915,1119808,393344,177216,4032,2240,1024,375360,46656,119936,103104,1016704,1015680
916,1119808,391424,171840,4032,2240,76160,355136,49920,69056,51648,1068160,992000
917,1119616,389760,171328,3968,2176,896,372800,48000,130688,114176,1005440,1004544
918,1119744,389760,170560,4032,2240,1024,361216,47552,143360,126848,992896,991872
919,1119744,392064,172416,3968,2240,960,357248,47296,143552,126848,992896,991936
920,1119616,392576,170496,4032,2240,960,365760,48000,135552,118912,1000704,999744
921,1119552,391104,171392,4096,2240,1088,365120,47616,136896,120576,998976,997888
922,1119680,389760,171776,4032,2176,960,390080,47232,113664,97280,1022400,1021440
923,1119808,388992,170432,4032,2112,896,412032,47488,93824,77248,1042560,1041664
924,1679808,393152,171392,4032,2240,1024,525632,47488,534848,518336,1161472,1160448
925,1119808,389952,171392,4096,2304,960,341632,48448,161024,144768,975040,974080
