frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
875,1119744,395712,172352,4032,1344,960,287936,45504,211904,195904,923840,922880
876,1120000,391616,173504,3904,1280,1088,286144,45376,217088,201472,918528,917440
877,1119936,392640,175936,3904,1280,960,290816,45440,208960,193088,926848,925888
878,1119744,394176,174528,3904,1216,1024,291520,46912,206464,190400,929344,928320
879,1120000,391744,172736,3904,1344,960,295744,45440,208128,191936,928064,927104
880,1119616,391424,171456,3968,1280,960,293376,45888,211264,195648,923968,923008
881,1119680,392512,174272,3968,1152,1024,292352,46144,208256,192512,927168,926144
882,1120192,393088,172288,3968,1216,960,290944,45952,211776,195840,924352,923392
883,1119552,391104,174592,3968,62208,1088,296704,46016,143872,127808,991744,990656
884,1680576,390976,172032,3968,1344,342912,297472,46592,425280,408896,1271680,928768
885,1119360,387904,172992,3968,1216,960,443904,45824,62592,46848,1072512,1071552
886,1120384,390656,174080,4032,1152,73408,274048,48064,154944,138304,982080,908672
887,1119616,392256,173376,3968,1216,896,276096,46528,225280,209344,910272,909376
888,1119872,390656,173568,4032,1216,960,274176,46656,228608,212544,907328,906368
889,1120128,390720,172288,4032,1280,1024,276672,45568,228544,212352,907776,906752
890,1679680,394688,172672,3904,1344,960,549312,46848,509952,494144,1185536,1184576
891,1120064,393344,172032,3968,1216,832,264000,46144,238528,222720,897344,896512
892,1119616,394304,173120,3904,1280,896,266752,46528,232832,217024,902592,901696
893,1119808,393792,174400,3968,1280,960,265472,45632,234304,218496,901312,900352
894,1120000,389184,172032,3968,1344,896,268480,45696,238400,222400,897600,896704
895,1119744,389120,174016,3968,1280,960,271872,45248,233280,217152,902592,901632
896,1120448,392128,174144,4032,1152,960,403520,46272,98240,81472,1038976,1038016
897,1119040,389696,173952,3968,1344,1024,404608,46400,98048,82496,1036544,1035520
898,1680384,391936,173184,3904,1408,342784,472320,121088,173760,157120,1523264,1180480
899,1119872,391488,182272,3968,1280,896,372288,121664,46016,29888,1089984,1089088
900,1119424,392000,182400,3904,1344,960,350144,120512,68160,52416,1067008,1066048
901,1120064,395392,180288,3968,1344,1024,364224,121024,52800,36864,1083200,1082176
902,1120000,390912,175552,3968,1280,896,369216,47040,131136,114816,1005184,1004288
903,1119936,396992,180224,4096,1280,1024,362624,44864,128832,112704,1007232,1006208
904,1119808,389824,180288,4096,62272,960,362368,46080,73920,57728,1062080,1061120
905,1119552,390336,181376,4032,1216,1024,335296,45696,160576,144640,974912,973888
906,1120064,392320,173504,3968,1216,960,310336,46912,190848,174720,945344,944384
907,1119616,392192,173696,3968,1280,896,480384,46464,20736,4736,1114880,1113984
908,1119808,393280,172480,4032,1472,896,312896,45760,188992,173120,946688,945792
909,1680320,390848,178560,3904,2368,74112,773568,127936,129024,112256,1568064,1493952
910,1119616,395008,180416,4032,2368,960,207168,128000,201664,185344,934272,933312
911,1119872,394624,181376,3968,2368,960,206208,127936,202432,186112,933760,932800
912,1119936,397504,181824,3968,2304,960,205568,128000,199808,183168,936768,935808
913,1680320,389632,180352,4032,2304,336832,294400,90560,382208,365312,1315008,978176
914,1119296,390784,180544,3968,2432,896,403840,47680,89152,72832,1046464,1045568
915,1120000,391360,179456,4096,2304,960,373696,46912,121216,104704,1015296,1014336
916,1120000,392064,172928,3968,2368,74752,355008,49728,69184,52224,1067776,993024
917,1119680,390272,173632,3968,2176,960,373952,46592,128128,112064,1007616,1006656
918,1119872,392000,173376,3968,2368,896,363072,46720,137472,121344,998528,997632
919,1119936,392960,172480,3968,2368,896,359360,47296,140608,124160,995776,994880
920,1119680,391040,174144,4032,2304,1024,365952,47424,133760,117312,1002368,1001344
921,1120064,390336,172928,3968,2368,960,365760,47040,136704,120512,999552,998592
922,1119680,391680,172672,4032,2176,960,390912,47168,110080,94016,1025664,1024704
