frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
518,1680064,377664,177088,4032,2240,1024,472512,123136,522368,505280,1174784,1173760
519,1679872,377856,179712,4032,2304,1024,505408,158272,451264,434240,1245632,1244608
520,1680320,381568,179904,4032,2304,1024,470592,157504,483392,466176,1214144,1213120
521,1680000,381312,178944,3968,2240,1088,465664,120768,526016,509056,1170944,1169856
522,1119552,378944,173184,4096,2304,1152,295168,120512,144192,127104,992448,991296
523,1120128,381120,173056,4032,2432,1024,298048,80832,179584,162560,957568,956544
524,1120128,380800,172544,4096,2240,1024,295552,81536,182336,164992,955136,954112
525,1679488,379392,172160,3968,2240,342720,295680,80000,403328,386240,1293248,950528
526,1119872,379648,173568,4160,2240,74752,293824,84800,106880,89408,1030464,955712
527,1119680,382592,172480,3968,2304,1024,295424,80320,181568,164864,954816,953792
528,1120128,380096,173632,4096,2240,960,296448,80704,181952,164864,955264,954304
529,1119808,382336,173568,3968,2240,1024,295872,81088,179712,162368,957440,956416
530,1119744,380416,173120,3904,2368,960,317568,80320,161088,143744,976000,975040
531,1119808,380800,173568,4032,2304,1024,295744,80896,181440,164288,955520,954496
532,1119360,381504,172992,3904,2304,960,425856,80448,51392,34752,1084608,1083648
533,1119808,382016,173440,3968,2304,1024,286656,81088,189312,172544,947264,946240
534,1120064,382336,172352,4032,2304,1088,286720,81152,190080,172992,947072,945984
535,1119680,381376,174016,3520,2368,1024,286208,84736,186432,169280,950400,949376
536,1680640,383232,174848,3968,92992,960,483008,80640,460992,443648,1236992,1236032
537,1119552,380352,173888,4160,2304,960,299392,80512,177984,160768,958784,957824
538,1119808,378048,172480,4096,2240,1024,327872,80320,153728,136512,983296,982272
539,1680128,382656,173120,3968,2944,342912,301248,80704,392576,375040,1305088,962176
540,1119616,381312,173440,4032,1216,1024,303296,80704,174592,157568,962048,961024
541,1120000,382272,173824,4032,1280,960,300160,80320,177152,160000,960000,959040
542,1680064,377856,173056,4032,2304,960,598400,122816,400640,383424,1296640,1295680
543,1680000,376064,173376,4160,2368,1024,426176,124224,572608,555520,1124480,1123456
544,1680320,384832,171648,4096,2496,74944,603008,158464,280832,262784,1417536,1342592
545,1119616,380800,171968,4032,2368,960,153280,160768,245440,227776,891840,890880
546,1119872,381760,171968,3968,2432,1024,153920,88256,316544,298688,821184,820160
547,1119680,382464,172864,4096,2368,1024,174592,88576,293696,276416,843264,842240
548,1120000,377984,171968,4032,2368,960,300992,88512,173184,155456,964544,963584
549,1119616,377920,170752,4032,3648,960,289216,45632,227456,210048,909568,908608
550,1119744,381184,171392,4032,2368,1088,283328,46336,230016,212736,907008,905920
551,1119936,382720,173120,3968,2368,1024,283328,45568,227840,210496,909440,908416
552,1119680,384192,172096,4096,2432,1088,275392,45952,234432,217472,902208,901120
553,1680448,381696,173056,4032,2240,344256,284224,85760,405184,387392,1293056,948800
554,1119424,380352,171712,4160,2304,960,277248,85632,197056,179712,939712,938752
555,1119680,378432,171200,4032,127744,896,302144,86336,48896,31808,1087872,1086976
556,1120064,378688,172736,4032,2304,75136,273664,88576,124928,107392,1012672,937536
557,1119680,383744,172224,4032,2240,960,265984,46016,244480,227200,892480,891520
558,1119616,381568,171200,4032,2304,1024,269056,44992,245440,228544,891072,890048
559,1120064,384064,172352,4224,2368,1024,277696,45696,232640,215424,904640,903616
560,1119680,385152,173440,4096,2304,1024,273216,46080,234368,217344,902336,901312
561,1119936,381632,169536,4096,2240,960,279360,45504,236608,219520,900416,899456
562,1119936,381824,172032,4032,2304,1088,232320,45568,280768,263488,856448,855360
563,1119936,384320,172800,4032,2240,960,227648,45632,282304,264960,854976,854016
564,1119680,384384,171520,4096,2304,1024,228480,45760,282112,265024,854656,853632
565,1119360,382208,171904,4096,2304,1024,367424,45568,144832,128256,991104,990080
566,1120384,382144,171648,4160,2240,1024,218176,46336,294656,277184,843200,842176
