frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119424,390592,171008,4032,1152,896,290048,45120,216576,200256,919168,918272
879,1119808,389440,170880,4032,1216,960,294336,44480,214464,197760,922048,921088
880,1119360,389248,170880,4032,1152,832,292032,44544,216640,200384,918976,918144
881,1119552,389312,171328,4032,1216,896,292480,44864,215424,198976,920576,919680
882,1680064,388416,172928,4032,1280,338624,289088,45248,440448,423616,1256448,917824
883,1119360,390976,171392,4096,1280,896,293440,45440,211840,195776,923584,922688
884,1119872,390336,172096,4096,1280,832,297792,45888,207552,191104,928768,927936
885,1119488,387008,171584,4032,1280,832,445184,45248,64320,48000,1071488,1070656
886,1119872,384896,171520,4096,1280,71936,273472,46528,166144,148992,970880,898944
887,1119424,389504,171136,4032,1152,896,274816,44608,233280,216512,902912,902016
888,1119680,389376,170816,4096,1280,960,275072,45504,232576,215936,903744,902784
889,1119488,391808,169664,4160,93440,896,280512,45248,133760,117184,1002304,1001408
890,1679936,393408,171584,3968,1152,960,554688,45440,508736,492160,1187776,1186816
891,1119744,389824,170560,4032,1216,960,264256,45248,243648,226880,892864,891904
892,1119424,389504,170624,4032,1216,832,265216,44864,243136,226304,893120,892288
893,1119680,390784,170816,4096,1344,896,264704,45056,241984,225280,894400,893504
894,1119872,388480,170560,4096,1216,960,267840,45184,241536,224512,895360,894400
895,1119424,393088,170496,4032,1280,896,269312,44992,235328,218624,900800,899904
896,1680192,391744,171584,4160,1152,338624,407360,44992,320576,303232,1376960,1038336
897,1118912,388352,171136,4032,1152,1024,407232,44480,101504,85120,1033792,1032768
898,1679936,386304,172800,4032,1216,832,476608,119488,518656,501760,1178176,1177344
899,1119808,389632,179264,4032,1216,896,369920,119808,55040,38464,1081344,1080448
900,1119488,388928,178816,4032,1216,832,350016,119296,76352,59712,1059776,1058944
901,1119488,389376,178880,4096,1152,832,361984,119168,64000,47104,1072384,1071552
902,1119808,389184,174464,4032,1216,896,366528,45184,138304,121408,998400,997504
903,1119488,388416,177344,4096,1152,960,362240,44288,140992,124224,995264,994304
904,1119424,391488,178752,4160,1152,960,361472,45504,135936,119296,1000128,999168
905,1119616,387328,178624,4096,1280,960,333760,44736,168832,152320,967296,966336
906,1119680,388160,170944,4032,1216,960,308352,44928,201088,184384,935296,934336
907,1119296,388672,172224,4032,1216,896,484480,44736,23040,6592,1112704,1111808
908,1120000,391680,172480,4032,1216,896,310784,45376,193536,176896,943104,942208
909,2240064,389248,174976,4160,128704,74944,897408,127232,443392,425984,1814080,1739136
910,1679680,390976,179456,4096,2304,337920,205760,127168,432000,414784,1264896,926976
911,1119680,389248,179456,4096,2432,896,205184,127360,211008,194048,925632,924736
912,1119488,390784,178880,4032,2368,960,204480,127232,210752,193728,925760,924800
913,1119424,386176,179456,4096,2240,896,292224,89536,164800,147776,971648,970752
914,1119488,386816,179200,4096,2368,896,402752,45760,97600,81024,1038464,1037568
915,1119872,386752,177216,4096,2304,832,374784,46528,127360,110400,1009472,1008640
916,1119936,387712,172096,4096,2304,72832,355776,48640,76480,58688,1061248,988416
917,1119232,386240,171008,4096,2304,896,372992,46080,135616,118848,1000384,999488
918,1119616,388672,169856,4096,2432,832,360832,46016,146880,130048,989568,988736
919,1119552,386368,171584,4032,2368,832,357952,46656,149760,132736,986816,985984
920,1119744,392896,171520,4096,2368,896,366720,45440,135808,118656,1001088,1000192
921,1119488,394432,171392,4160,2368,896,366400,46016,133824,117056,1002432,1001536
922,1119296,389568,171008,4032,2304,960,392768,46592,112064,95552,1023744,1022784
923,1119744,391232,171456,3968,2368,960,413120,46400,90240,74048,1045696,1044736
924,1679936,389056,171200,4096,2304,960,528064,45952,538304,521664,1158272,1157312
