frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
521,1118976,386624,193024,4096,1408,960,332864,90304,109696,90880,1028096,1027136
522,1120128,386624,194560,4032,1408,1024,334848,91520,106112,87552,1032576,1031552
523,1119744,390592,195904,4032,1408,896,331968,90752,104192,85504,1034240,1033344
524,1119872,388544,193024,4160,1408,960,333632,90176,107968,89344,1030528,1029568
525,1119872,390656,196288,4032,1280,896,336704,90688,99328,80320,1039552,1038656
526,1120064,386560,193408,3968,1408,70144,337088,94272,33216,13888,1106176,1036032
527,1119104,388992,196736,4032,1408,896,334208,89536,103296,84928,1034176,1033280
528,1120320,391104,196096,3968,1408,896,335616,91584,99648,80448,1039872,1038976
529,1119040,393792,193408,3968,1408,896,336896,90688,97984,79936,1039104,1038208
530,1680704,388672,195968,4160,92608,960,345088,90688,562560,543360,1137344,1136384
531,1119872,388032,192384,4096,1408,960,326336,90688,115968,96960,1022912,1021952
532,1119232,388928,193536,3904,1472,960,331904,90368,108160,89856,1029376,1028416
533,1119936,388864,196544,4032,1408,896,334080,90112,104000,85440,1034496,1033600
534,1680576,390656,194624,4032,1408,326272,330304,88960,344320,325312,1355264,1028992
535,1119424,388736,195520,4160,1344,960,334208,90560,103936,85120,1034304,1033344
536,1120256,389632,193664,4032,1408,960,330368,91264,108928,89536,1030720,1029760
537,1119616,389184,195392,4032,1344,960,336256,90176,102272,83136,1036480,1035520
538,1119808,389184,193920,4096,1344,960,332864,90880,106560,87744,1032064,1031104
539,1119680,390336,197440,4032,1408,960,329920,90688,104896,85952,1033728,1032768
540,1119744,389120,194752,3968,1408,896,332928,90560,106112,87488,1032256,1031360
541,1119680,389504,197184,4160,1408,960,331840,90112,104512,85952,1033728,1032768
542,1119680,389696,195200,4096,1408,1024,332032,90560,105664,86976,1032704,1031680
543,1119744,387520,192896,4032,1408,960,334912,90176,107840,89344,1030400,1029440
544,1119808,388544,193472,4032,1408,960,349440,90816,91136,72704,1047104,1046144
545,1119936,390464,194880,4160,1344,896,325056,90752,112384,93568,1026368,1025472
546,1119680,390400,194496,4032,1408,896,335488,90560,102400,83840,1035840,1034944
547,1119936,386432,194304,4096,1472,960,349056,90816,92800,74112,1045824,1044864
548,1119872,388864,195456,4160,1408,1024,328768,91200,108992,90112,1029760,1028736
549,1680320,389888,193984,4032,1408,327232,329792,89728,344256,324544,1355776,1028544
