frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
581,1679808,392576,184128,3968,128320,1088,256768,186112,526848,507904,1171904,1170816
582,1119936,391680,180800,4032,4544,960,325376,145344,67200,48064,1071872,1070912
583,1119744,394112,179136,3968,2880,1024,309056,98368,131200,111808,1007936,1006912
584,1119808,392512,183104,4032,2880,1152,295872,91328,148928,129856,989952,988800
585,1119680,391488,182976,4032,2880,1088,291328,91200,154688,135552,984128,983040
586,1120320,393664,183232,4032,2944,71424,307520,93504,64000,44160,1076160,1004736
587,1119552,392128,177088,3968,4992,1152,280064,77952,182208,162816,956736,955584
588,1119616,393152,174144,4032,4928,1088,286464,79040,176768,157568,962048,960960
589,1680512,390976,175552,3968,4032,321536,286912,78016,419520,399680,1280832,959296
590,1119424,394176,177024,3904,2752,1024,289856,78784,171904,152576,966848,965824
591,1119744,397312,174976,3904,2688,1088,283136,77824,178816,159360,960384,959296
592,1119808,393536,174784,3904,2880,1024,281216,70016,192448,173376,946432,945408
593,1119744,396352,174656,3968,2752,1088,279168,59968,201792,182976,936768,935680
594,1119808,393984,174080,4032,2816,960,278848,60416,204672,185664,934144,933184
595,1119872,392960,173312,4032,2688,1024,259456,60096,226304,206912,912960,911936
596,1120128,393344,172992,3904,2880,1024,255232,59584,231168,211584,908544,907520
597,1119104,395008,174016,3968,2624,1152,236928,60608,244800,225856,893248,892096
598,1119808,393792,175104,3968,2880,1088,234368,58816,249792,230784,889024,887936
599,1119936,397312,174656,3968,2688,960,237120,60160,243072,223936,896000,895040
600,1120000,394432,175040,3904,2752,1024,237440,60416,244992,225792,894208,893184
601,1119552,395968,175424,4032,2688,1024,235264,59968,245184,225984,893568,892544
602,1680192,393920,173504,3904,128704,1024,479360,134208,365568,345856,1334336,1333312
603,2240512,393472,176448,3904,4992,318976,667200,133248,542272,522624,1717888,1398912
604,1119232,388992,175232,4032,3904,1088,309632,133248,103104,84160,1035072,1033984
605,1680192,391168,173184,4032,4992,1088,563200,134016,408512,389120,1291072,1289984
606,1119872,392704,176192,3904,5696,1024,338368,133824,68160,48896,1070976,1069952
607,1680064,392832,175552,3968,2688,1024,609344,88064,406592,387264,1292800,1291776
608,1119936,391936,176576,3968,2688,1024,387520,88832,67392,48064,1071872,1070848
609,1119552,391424,173120,3904,2688,960,374272,90048,83136,63872,1055680,1054720
610,1120192,391872,173760,3904,2688,1024,372096,89536,85312,65600,1054592,1053568
611,1119360,388928,174848,4032,2688,1088,377408,89600,80768,61504,1057856,1056768
612,1119808,393920,176256,4096,2624,1088,377728,89664,74432,54912,1064896,1063808
613,1119360,389888,174784,3904,2688,1024,383552,89408,74112,55424,1063936,1062912
614,1120448,391104,175552,3968,2560,1024,370624,88640,86976,67392,1053056,1052032
615,1119552,393664,175168,3968,2752,1152,360064,88576,94208,74816,1044736,1043584
616,1119872,389632,176000,3840,2688,71552,354624,86208,35328,15936,1103936,1032384
617,1680256,392768,175680,4032,2688,320576,358528,77760,348224,328512,1351744,1031168
618,1679616,393280,174912,3904,2752,1024,557440,85888,460416,441152,1238464,1237440
619,1119872,392000,176384,3904,4864,1088,335168,86016,120448,100992,1018880,1017792
620,1119680,393728,175936,3968,5440,1152,347008,85440,107008,87296,1032384,1031232
621,1680192,389504,175552,3968,125952,960,471424,79552,433280,414080,1266112,1265152
622,1119680,390976,173504,3968,1408,1024,348864,72960,126976,107840,1011840,1010816
623,1120256,393408,175296,4096,1408,1024,343040,73024,128960,109632,1010624,1009600
624,1119424,392704,175936,3968,1408,1152,346688,71680,125888,106944,1012480,1011328
625,1120256,391424,174784,3968,1344,1024,349376,73152,125184,105472,1014784,1013760
626,1119232,389696,174976,3968,1344,960,346560,59328,142400,123392,995840,994880
627,1120064,391488,174656,3968,1344,1088,449728,59776,38016,18752,1101312,1100224
628,1679872,392896,174848,4096,1920,1024,486016,71232,547840,529024,1150848,1149824
629,1119872,394880,177216,4032,4736,1088,309184,73280,155456,136320,983552,982464
