frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
874,1120128,393472,175744,4032,1280,1024,288704,46912,208960,192768,927360,926336
875,1119360,393600,175104,3968,1216,1024,288384,46144,209920,194432,924928,923904
876,1120000,391360,175424,3968,1216,1088,286592,45760,214592,198976,921024,919936
877,1120000,391872,174336,4032,1280,1152,291264,45952,210112,194240,925760,924608
878,1119616,396864,175168,4032,1280,1024,292032,46208,203008,187328,932288,931264
879,1119808,395392,175808,3968,1280,1024,292992,45568,203776,188352,931456,930432
880,1120000,388992,177472,4096,62400,1088,292160,45696,148096,132032,987968,986880
881,1120064,393984,177024,4032,1280,1088,294016,47616,201024,185088,934976,933888
882,1119808,390912,176960,3968,1280,1024,290560,46848,208256,192320,927488,926464
883,1119744,393024,176576,4032,1216,1024,294208,46016,203648,187584,932160,931136
884,1119616,390272,175872,4032,1280,1024,297024,46592,203520,187904,931712,930688
885,1120064,393344,176256,3968,1280,1024,442176,45568,56448,40448,1079616,1078592
886,1120192,391424,175296,4096,1216,74432,273280,48896,151552,134976,985216,910784
887,1679872,392576,174272,4096,1280,341632,275648,46528,443840,427392,1252480,910848
888,1120064,395008,174464,4096,1280,1088,272640,46016,225472,209344,910720,909632
889,1119488,393152,176960,4096,1280,1024,276928,46592,219456,203264,916224,915200
890,1680192,393792,175360,3968,1344,1024,549312,46144,509248,492928,1187264,1186240
891,1119744,392512,174528,4032,1216,1024,264192,46336,235904,219904,899840,898816
892,1119488,390720,175744,4032,1216,960,265920,46208,234688,218816,900672,899712
893,1119872,393600,176384,4096,1152,1088,264448,46016,233088,217408,902464,901376
894,1120064,392448,176448,4160,1344,1088,266496,46528,231552,215552,904512,903424
895,1119808,393664,175296,4096,1344,1088,271872,47360,225088,209216,910592,909504
896,1120576,395904,174656,4096,1344,1024,401216,45824,96512,79680,1040896,1039872
897,1119360,390464,175296,4032,1280,1024,405440,45696,96128,80256,1039104,1038080
898,1679680,393856,176640,4032,1344,1024,472000,120576,510208,494272,1185408,1184384
899,1120000,389952,184384,4160,1280,1024,373120,120640,45440,29248,1090752,1089728
900,1679616,395904,183680,4032,62144,1024,354816,121728,556288,540096,1139520,1138496
901,1681024,392832,184448,4160,1344,338432,363392,122240,274176,257024,1424000,1085568
902,1119040,388480,178240,4160,1344,1088,366208,46656,132864,117056,1001984,1000896
903,1120064,393856,183360,4160,1280,1152,361984,46720,127552,110976,1009088,1007936
904,1120128,389760,182272,4160,1216,1024,362560,46208,132928,116416,1003712,1002688
905,1119616,391552,184064,4160,1216,1024,333888,46720,156992,140800,978816,977792
906,1120064,391936,175488,4096,1408,1088,311296,46528,188224,171840,948224,947136
907,1119680,393984,173824,4096,1280,1088,478528,47616,19264,3136,1116544,1115456
908,1119808,393920,175040,4160,1280,1088,313600,46592,184128,167936,951872,950784
909,1680576,395968,178624,4032,2368,74944,775872,128192,120576,103360,1577216,1502272
910,1119296,394368,184704,4096,2304,1088,207744,127040,197952,181632,937664,936576
911,1120000,394112,183424,4160,2368,1024,207488,128064,199360,182784,937216,936192
912,1119616,392640,183296,4096,2304,1088,205632,127680,202880,186240,933376,932288
913,1119808,392576,181888,4160,2368,1088,294144,90368,153216,136896,982912,981824
914,1120000,389760,182144,4096,2496,1024,403968,48512,88000,71488,1048512,1047488
915,1119936,389504,182016,4096,2304,1024,375040,46912,119040,102400,1017536,1016512
916,1679936,389568,174848,4096,2368,404736,356224,49728,298368,281600,1398336,993600
917,1119360,390016,174592,4096,2304,1152,375360,47040,124800,109120,1010240,1009088
918,1120192,393600,175680,4096,2432,1024,362240,46720,134400,118272,1001920,1000896
919,1119936,391680,177152,4160,2368,1024,359488,46656,137408,121088,998848,997824
920,1119744,389312,179008,4160,2240,1088,366400,46912,130624,114560,1005184,1004096
921,1119744,393792,174528,4160,66304,1024,365440,47168,67328,51008,1068736,1067712
922,1119808,394240,174976,4032,2304,1088,391488,48256,103424,87168,1032640,1031552
