frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
879,1119872,390592,169664,3968,1280,1024,289920,45824,217600,201024,918848,917824
880,1119488,388544,169664,4096,1280,1024,292736,46784,215360,199104,920384,919360
881,1119680,394240,170304,4032,1280,960,291840,45888,211136,195072,924608,923648
882,1119680,390144,170496,4032,1344,1024,293312,46720,212608,196416,923264,922240
883,1119744,391552,171200,3968,1344,896,292160,45888,212736,196416,923328,922432
884,1119424,391552,170176,3968,1280,896,294144,45760,211648,195520,923904,923008
885,1119872,390400,168960,3968,1216,1024,296064,46336,211904,195264,924608,923584
886,1119616,389376,170112,4032,1280,896,439424,45824,68672,52416,1067200,1066304
887,1119872,388480,169408,3968,1280,74176,273664,48192,160704,143936,975936,901760
888,1119360,389312,169536,4032,1280,1088,275392,45440,233280,217152,902208,901120
889,1120128,391168,169920,4096,1344,960,274688,45376,232576,215808,904320,903360
890,1679936,397504,170304,4160,1280,337536,275904,46144,447104,430208,1249728,912192
891,1679360,389504,170368,3968,93248,1024,541440,45824,433984,417408,1261952,1260928
892,1119936,391232,169344,4032,1344,1088,263808,45888,243200,226560,893376,892288
893,1119488,391040,170368,3968,1280,960,265408,46272,240192,223616,895872,894912
894,1119616,390400,169408,3968,1216,960,264960,46528,242176,225728,893888,892928
895,1120064,387840,170624,4096,1280,1024,266432,46016,242752,226368,893696,892672
896,1119424,392448,169856,3968,1280,960,269952,45760,235200,218688,900736,899776
897,1120512,392512,170944,4096,1280,1088,399040,45760,105792,88448,1032064,1030976
898,1118848,390016,170880,3968,1280,1088,401216,44928,105472,89280,1029568,1028480
899,1680000,390720,171072,4032,1344,960,467520,120384,523968,507712,1172288,1171328
900,1119936,390912,178176,4032,1344,1024,369536,120384,54528,37696,1082240,1081216
901,1119232,386176,176960,3968,1280,960,347072,120256,82560,66496,1052736,1051776
902,1120000,389568,177344,4032,1280,1088,360320,119680,66688,50048,1069952,1068864
903,1119616,390464,172928,4032,1280,960,364224,45056,140672,124096,995520,994560
904,1680320,389568,175744,4160,1344,338240,361024,46144,364096,346880,1333440,995200
905,1119616,391104,177408,3968,1344,1024,360448,45184,139136,122496,997120,996096
906,1119296,387904,176128,4096,1344,896,332160,46016,170752,154560,964736,963840
907,1119744,386496,170880,4096,1280,1024,308672,45696,201600,185152,934592,933568
908,1119680,393728,170816,3968,1216,1024,473280,46784,28864,12416,1107264,1106240
909,1119680,393088,170368,4096,1280,960,311104,46656,192128,175552,944128,943168
910,2240192,394688,175232,4032,2432,73856,913728,131648,544576,527424,1712768,1638912
911,1119616,392192,178752,4032,127616,1024,207104,126656,82240,65280,1054336,1053312
912,1119488,392320,178048,4096,2304,1024,203648,127296,210752,194048,925440,924416
913,1119808,391872,177856,4032,2368,960,205376,128128,209216,192448,927360,926400
914,1119872,390976,175872,4032,2240,896,293824,89728,162304,145152,974720,973824
915,1119552,388480,176896,4160,2304,1024,402176,47488,97024,80256,1039296,1038272
916,1119616,388480,176384,4032,2368,960,372160,46336,128896,112448,1007168,1006208
917,1120064,391872,170240,3968,2368,74304,353664,49024,74624,57216,1062848,988544
918,1679680,387840,169920,3968,2432,335232,372992,46656,360640,343744,1335936,1000704
919,1119680,393088,171072,4032,2304,960,360576,46912,140736,124352,995328,994368
920,1119616,391104,169792,4160,2304,960,357440,46720,147136,130688,988928,987968
921,1119680,388608,169792,4032,2240,960,364352,47168,142528,126080,993600,992640
922,1119936,388928,169856,4096,2432,1024,363840,46336,143424,126976,992960,991936
923,1119232,388032,169472,4032,2240,960,390080,47232,117184,100544,1018688,1017728
924,1119744,387904,170816,4096,2240,1024,412160,47360,94144,77568,1042176,1041152
925,1680192,392384,169344,3968,2304,1024,520384,47360,543424,526656,1153536,1152512
926,1119232,392000,170368,3968,2368,960,341376,46144,162048,145664,973568,972608
