frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119936,394816,172352,4032,1344,896,289728,46080,210688,194240,925696,924800
879,1119424,393856,172032,3968,1344,960,292096,45952,209216,192832,926592,925632
880,1119424,398976,173056,4096,1344,896,291136,45568,204352,188224,931200,930304
881,1119552,394624,174144,4032,1344,896,290688,46016,207808,191296,928256,927360
882,1679808,397376,171456,4032,1280,338368,289664,45376,432256,415808,1264000,925632
883,1119424,395584,171008,4032,1280,896,292736,46080,207808,192000,927424,926528
884,1119936,396032,171456,4032,1280,896,295488,46336,204416,187904,932032,931136
885,1119488,395008,172864,4032,1344,896,450304,46208,48832,32512,1086976,1086080
886,1119808,393920,172352,4032,1280,72832,271552,48192,155648,138752,981056,908224
887,1119552,396352,171136,4032,93824,896,278848,46400,128064,111104,1008448,1007552
888,1119936,393792,172032,4096,1408,896,273984,46016,227712,211072,908864,907968
889,1119424,397760,172288,4096,1408,896,274624,46080,222272,205760,913664,912768
890,1679488,398400,171456,4032,1344,960,564928,45440,492928,476992,1202496,1201536
891,1120192,395264,173312,4032,1280,832,264000,45824,235648,218816,901376,900544
892,1118976,395648,171392,3968,1344,896,266304,46144,233280,217280,901696,900800
893,1119744,400640,171968,4032,1280,960,263872,45696,231296,214912,904832,903872
894,1119936,395200,171008,4096,1280,832,266752,45440,235328,218432,901504,900672
895,1119104,398784,170176,3968,1344,832,269760,45952,228288,211968,907136,906304
896,1680576,399040,172544,4032,1344,339648,410752,45952,307264,290240,1390336,1050688
897,1119040,395904,173760,3968,1344,896,413120,46016,84032,68032,1051008,1050112
898,1679744,394112,172864,3968,1344,896,481344,120832,504384,487872,1191872,1190976
899,1119744,394880,179712,4096,1280,896,370816,120256,47808,31296,1088448,1087552
900,1119232,395968,178240,4032,1344,960,348672,120192,69824,53696,1065536,1064576
901,1119872,394496,179456,4096,1280,896,362176,119808,57664,41024,1078848,1077952
902,1119680,396608,176000,4160,1280,896,365568,46016,129152,112256,1007424,1006528
903,1119488,394048,179712,4032,1408,896,360896,45888,132608,116288,1003200,1002304
904,1119424,396480,180288,4032,1408,896,360256,45824,130240,113920,1005504,1004608
905,1119744,392448,177856,4096,1408,960,332288,45888,164800,148096,971648,970688
906,1119808,392320,171840,4032,1344,896,307776,46720,194880,178368,941440,940544
907,1679552,398784,172992,4032,1408,896,488256,46528,566656,550272,1129280,1128384
908,1119744,396864,171008,4096,92416,960,312576,46400,95424,78656,1041088,1040128
909,2240256,401728,177216,4032,2432,400128,899648,127232,227840,210560,2029696,1629568
910,1119104,398144,177984,4096,2368,896,206656,126336,202624,186048,933056,932160
911,1119616,400384,180224,4032,2304,896,204480,125632,201664,184960,934656,933760
912,1119872,399552,180160,4096,2368,832,205248,127488,200128,183040,936832,936000
913,1119424,392000,181056,4032,2304,960,293440,90304,155328,138432,980992,980032
914,1119744,395584,179264,4096,2304,896,399360,46592,91648,74688,1045056,1044160
915,1119360,395776,177664,4160,2432,896,374208,46912,117312,100800,1018560,1017664
916,1120064,394688,173440,4288,2240,73280,355840,48320,67968,50560,1069504,996224
917,1119296,393280,173056,4032,2368,896,372672,47232,125760,109184,1010112,1009216
918,1119616,394304,172224,4096,2496,896,360512,47104,137984,121664,997952,997056
919,1119680,397760,171840,4096,2432,896,357952,46976,137728,121216,998464,997568
920,5874112,4590976,171712,4160,2368,338752,365952,46656,353536,336896,5537216,5198464
921,1119488,396032,172544,4096,2368,896,366912,47296,129344,113088,1006400,1005504
922,1119616,394368,171136,4096,2304,960,390336,46464,109952,93568,1026048,1025088
923,1119936,396864,173376,4032,2432,896,411520,47296,83520,67072,1052864,1051968
924,1679936,395200,172864,4032,2368,960,532736,47296,524480,507968,1171968,1171008
