frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
521,1119296,389824,193472,3904,1280,960,331968,91904,105984,86976,1032320,1031360
522,1120000,391168,192576,4032,1280,1024,331584,90496,107840,88640,1031360,1030336
523,1119808,392128,192064,3968,1280,896,328960,91776,108736,89856,1029952,1029056
524,1119808,390720,192064,3968,1280,1024,329024,90496,111232,92032,1027776,1026752
525,1119552,391168,192448,4032,1216,960,332096,91648,105984,86976,1032576,1031616
526,1120256,389824,192512,4032,1216,72960,334080,94592,31040,11776,1108480,1035520
527,1119488,389888,191744,4096,1280,832,331392,91648,108608,89920,1029568,1028736
528,1120256,389824,194752,4160,1216,960,332992,91392,104960,85888,1034368,1033408
529,1679616,391552,193088,3968,90560,896,335040,92096,572416,553472,1126144,1125248
530,1120256,394240,192576,3968,1280,896,340608,90944,95744,76672,1043584,1042688
531,1119808,388096,192192,4032,1216,896,324096,91328,117952,98688,1021120,1020224
532,1680064,393472,191552,3968,1344,329728,330304,91136,338560,319232,1360832,1031104
533,1119168,390720,193408,4096,1280,960,332544,92352,103808,84992,1034176,1033216
534,1120192,391232,192192,4032,1280,960,327360,92032,111104,91904,1028288,1027328
535,1119872,392768,191872,4032,1344,896,331968,92288,104704,85504,1034368,1033472
536,1120320,392384,194496,4032,1344,960,329728,91968,105408,85888,1034432,1033472
537,1119296,392128,191744,4096,1216,960,333440,90880,104832,85888,1033408,1032448
538,1119872,393856,193280,4032,1280,896,331648,91584,103296,84224,1035648,1034752
539,1119936,392448,192576,4032,1280,896,327936,91520,109248,90112,1029824,1028928
540,1119872,393856,193408,3904,1280,960,330624,91776,104064,85056,1034816,1033856
541,1119808,391232,191360,4096,1216,896,329920,90240,110848,91776,1028032,1027136
542,1119680,390848,191616,3968,1280,960,330496,91328,109184,89984,1029696,1028736
543,1120000,391104,193536,3904,1280,960,331264,91200,106752,87872,1032128,1031168
544,1119808,390592,192640,4032,1280,960,347200,91008,92096,73088,1046720,1045760
545,1119744,394688,193216,3904,1280,896,322752,91456,111552,92416,1027328,1026432
546,1119808,392192,192768,4096,1280,896,332608,91456,104512,85568,1034240,1033344
547,1680448,390208,191744,4032,1344,330240,346560,92160,324160,304640,1375808,1045568
548,1119424,391424,192128,4096,1280,896,327808,90944,110848,91520,1027904,1027008
549,1680064,390080,193408,4224,90496,960,334016,91392,575488,555904,1124160,1123200
550,1119616,394816,191680,4032,1280,960,327808,91200,107840,88896,1030720,1029760
551,1120000,391360,193728,4032,1280,1024,329856,90880,107840,89024,1030976,1029952
552,1119680,392064,192448,3904,1152,960,328832,92480,107840,88704,1030976,1030016
553,1120000,390016,192704,4032,1280,832,328448,91200,111488,92160,1027840,1027008
554,1119872,390080,199936,3968,1280,896,368384,93120,62208,43200,1076672,1075776
555,1119680,393536,199360,4032,1216,960,346688,93376,80512,61568,1058112,1057152
556,1680640,392192,199488,4032,1280,71296,346176,94528,571648,551744,1128896,1057600
557,1679680,390720,196608,3968,1856,960,639744,91328,354496,335360,1344320,1343360
558,1119552,393024,200128,3904,2496,960,346688,91136,81216,62528,1057024,1056064
559,1120000,390720,199808,4096,2432,896,356096,92160,73792,54784,1065216,1064320
560,1680384,394496,199808,3968,2496,328384,336384,91712,323136,303424,1376960,1048576
561,1119296,390592,193088,3840,2432,960,331968,91264,105152,86144,1033152,1032192
562,1120128,391232,191616,4032,2496,896,331584,91584,106688,87552,1032576,1031680
563,1119232,224704,192704,4032,2432,960,331456,92416,270528,251904,867328,866368
564,2800576,223296,196544,3904,3200,960,1220480,849920,302272,283200,2517376,2516416
565,1120064,225344,201856,4096,5120,960,317568,248384,116736,97344,1022720,1021760
566,1119936,223232,201344,4032,4224,896,325952,253504,106752,87296,1032640,1031744
567,1119808,223744,199872,4032,5184,960,323968,260864,101184,81536,1038272,1037312
568,1680064,223296,199360,4032,128128,896,331520,269632,523200,503936,1176128,1175232
