frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119616,392448,169984,4032,1216,896,289088,45952,216000,200000,919616,918720
879,1120000,392064,170240,3968,1216,960,293120,46016,212416,196160,923840,922880
880,1119424,390528,170304,4096,1216,960,291520,46464,214336,198400,921024,920064
881,1680192,390144,167488,3968,1152,345024,293568,45632,433216,416384,1263808,918784
882,1119552,394944,168640,4032,1152,1024,291840,45696,212224,195712,923840,922816
883,1119296,392064,168896,3968,1088,1024,292608,45760,213888,197632,921664,920640
884,1119872,391744,169344,3968,1152,960,295424,45952,211328,194816,925056,924096
885,1119616,391808,169664,3904,1152,960,443264,46528,62336,45888,1073728,1072768
886,1119808,394368,169472,3968,1152,75328,275584,49024,150912,134528,985280,909952
887,1119552,391296,169152,3968,1152,960,277888,46720,228416,211904,907648,906688
888,1119808,398720,169792,4032,1152,960,275776,45312,224064,207616,912192,911232
889,1119872,392832,167808,4032,92160,832,277504,46464,138240,121216,998656,997824
890,1679680,396224,169280,3904,1216,960,552192,46208,509696,493184,1186496,1185536
891,1119808,394368,168192,4032,1152,960,264448,46336,240320,223680,896128,895168
892,1119296,391808,170688,4096,1152,896,267008,45632,238016,221696,897600,896704
893,1119296,393728,170432,4096,1152,960,265024,46208,237696,221888,897408,896448
894,1120256,395776,170112,4032,1152,960,268032,45888,234304,217856,902400,901440
895,1679680,392256,169408,3968,1152,342720,270848,46016,453312,436608,1243072,900352
896,1119936,393792,170304,4032,1152,1024,404800,46848,97984,81024,1038912,1037888
897,1119232,392704,169088,3904,1152,960,405824,46272,99328,82880,1036352,1035392
898,1679616,391744,170560,4032,1216,960,474496,119808,516800,500352,1179264,1178304
899,1120128,391744,177472,4032,1152,960,372608,118848,53312,36544,1083584,1082624
900,1118912,392704,178496,4032,1152,960,350720,119488,71360,55424,1063488,1062528
901,1119872,392640,176320,4032,1152,1024,364288,120640,59776,43392,1076480,1075456
902,1119552,391616,171200,4032,1152,1024,367104,46592,136832,120320,999232,998208
903,1119744,392192,175744,4032,1152,832,363136,46400,136256,120128,999616,998784
904,1119424,392192,176192,4096,1216,896,363584,45504,135744,119616,999808,998912
905,1120064,391488,177024,4032,1152,896,334400,45760,165312,148992,971072,970176
906,1119488,391680,168640,4032,1216,896,309440,46080,197504,181184,938304,937408
907,1119744,391360,169344,4096,1088,960,478912,46848,27136,10432,1109312,1108352
908,1119360,396160,169600,3968,1152,960,313856,45824,187840,171456,947904,946944
909,2240448,394752,174016,4032,128576,406656,895296,126848,110272,93056,2147392,1740736
910,1119360,392576,175680,4032,2048,896,208448,127616,208064,191232,928128,927232
911,1119744,393728,175040,4096,2112,960,207616,126912,209280,192320,927424,926464
912,1119808,393280,176512,3968,2176,960,206528,125888,210496,193408,926400,925440
913,1119616,389440,176640,4032,2048,896,294592,89920,162048,144960,974656,973760
914,1119744,390912,177152,4096,2176,960,403776,46976,93696,76416,1043328,1042368
915,1119552,390400,177216,4032,2176,960,376192,46912,121664,104832,1014720,1013760
916,1119872,388928,168832,4032,2176,76160,356608,49024,74112,56832,1063040,986880
917,1119552,390656,169280,4032,2112,960,374464,47360,130688,113856,1005696,1004736
918,1119488,390912,168832,4032,2176,896,361792,46656,144192,128000,991488,990592
919,1119936,392512,169600,4032,2176,960,359488,47040,144128,127360,992576,991616
920,1119488,389888,169728,3968,2112,960,367360,47232,138240,121664,997824,996864
921,1119744,394560,169600,4096,2112,960,367488,47104,133824,117184,1002560,1001600
922,1119552,390784,169472,3968,2176,896,392768,46976,112512,96064,1023488,1022592
923,1119616,389888,170432,4032,2112,896,412928,46912,92416,75776,1043840,1042944
924,1679872,388096,166528,4032,2112,343296,527424,47232,201152,184384,1495488,1152192
