frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
878,1119616,393216,169856,4032,1280,896,297216,45568,207552,191488,928128,927232
879,1119552,392128,169664,4032,1152,896,298240,46528,206912,190400,929152,928256
880,1119744,390528,169472,4096,1280,960,300416,45952,207040,191040,928704,927744
881,1119680,389952,169920,4096,1280,896,298944,47040,207552,191488,928192,927296
882,1680256,391232,169600,4032,1216,337856,299840,46208,430272,413376,1266880,929024
883,1119488,392000,171200,4032,1216,896,297728,46656,205760,189504,929984,929088
884,1119680,391168,171072,4032,1216,1024,300608,46464,204096,188160,931520,930496
885,1119808,390144,171328,4032,1280,896,303488,46400,202240,185920,933888,932992
886,1119744,391872,169920,4032,1280,896,453184,46528,52032,35520,1084224,1083328
887,1119808,391168,169344,4160,1216,73152,281152,48704,150912,134080,985728,912576
888,1119616,392704,170112,4160,1344,896,282880,46656,220864,204608,915008,914112
889,1119872,397888,169600,4160,1280,896,280512,46144,219392,203072,916800,915904
890,1119680,390656,170496,4160,90752,960,285888,46976,129792,112832,1006848,1005888
891,1679872,392064,170240,4032,1280,896,563072,46656,501632,485248,1194624,1193728
892,1119936,391040,169856,4096,1280,896,271232,46720,234816,218432,901504,900608
893,1119552,387968,169216,4160,1280,1088,273728,46720,235392,219072,900480,899392
894,1119552,393280,170368,4096,1280,960,271104,46528,231936,216000,903552,902592
895,1120128,390912,171008,4096,1280,832,273280,45888,232832,216448,903680,902848
896,1679680,388032,170048,4096,1280,324352,276032,46592,469248,452800,1226880,902528
897,1120128,391424,169472,4032,1280,960,411840,45888,95232,78592,1041536,1040576
898,1119424,388992,170624,4032,1216,896,416896,46080,90688,74176,1045248,1044352
899,1679680,392000,170496,4032,1280,960,485120,122560,503232,486848,1192832,1191872
900,1119808,388992,179648,4160,1280,960,379904,122112,42752,26176,1093632,1092672
901,1119424,392384,178624,4032,1216,960,357568,121024,63616,47680,1071744,1070784
902,1119872,392832,177600,4096,1280,960,370496,122112,50496,34240,1085632,1084672
903,1119744,388736,174848,4160,1216,960,374208,45952,129664,113536,1006208,1005248
904,1119936,389440,177856,4032,1280,960,370432,46208,129728,113344,1006592,1005632
905,1119616,390848,176960,4032,1216,960,368256,46208,131136,114816,1004800,1003840
906,1120000,390400,176000,4032,1216,896,341312,46720,159424,142848,977152,976256
907,1119488,389248,171328,4096,1280,896,316672,46720,189248,172800,946688,945792
908,1680000,392512,170240,4160,1280,832,492544,46848,571584,555072,1124928,1124096
909,1119616,398400,170368,4160,1216,960,321984,46528,176000,159488,960128,959168
910,2240320,394304,174400,4160,129600,403648,930304,129216,74688,57216,2183104,1779456
911,1119552,391232,177088,4096,2112,896,206912,127744,209472,192384,927168,926272
