frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
876,1119808,388416,174784,3904,1344,896,284352,45376,220736,204352,915456,914560
877,1120000,391680,172928,3968,1216,960,284032,45312,219904,203456,916544,915584
878,1119872,389504,171136,3904,1280,960,288640,45056,219392,202624,917248,916288
879,1119552,388992,173120,3904,1280,896,288768,46208,216384,199936,919616,918720
880,1120064,391168,170560,3904,1344,960,291200,45312,215616,199168,920896,919936
881,1119936,392960,172032,3904,1280,896,289152,44608,215104,198592,921344,920448
882,1119680,392000,172160,3968,1280,960,291072,45312,212928,196480,923200,922240
883,1119680,396480,171008,3968,1344,1088,289600,45952,210240,193920,925760,924672
884,1119808,391296,170752,3968,62144,960,291712,45696,153280,136640,983168,982208
885,1119936,391232,169664,3968,1216,960,294720,46080,212096,195712,924224,923264
886,1680000,391040,170688,3904,1280,335872,441344,45056,290816,274048,1405952,1070080
887,1119808,389952,171776,3904,1344,73216,271872,47040,160704,144000,975808,902592
888,1119936,391488,173248,3968,1344,1024,273280,44544,231040,214528,905408,904384
889,1119680,389504,171776,3968,1280,960,270400,46656,235136,218432,901248,900288
890,1119808,390080,171712,3968,1280,960,274368,43712,233728,217216,902592,901632
891,1679744,390528,172224,3904,1152,1024,546816,45248,518848,502656,1177088,1176064
892,1120128,391424,171776,3968,1280,960,262144,46080,242496,225920,894208,893248
893,1119552,390336,170048,3968,1344,896,264576,45504,242880,226560,892992,892096
894,1119744,392064,172160,4032,1280,960,261056,45056,243136,226880,892864,891904
895,1120064,388672,170880,3968,1280,960,264512,45120,244672,227968,892096,891136
896,1119424,392576,172672,3904,1280,960,269312,46080,232640,216320,903104,902144
897,1120704,390272,171392,3968,1344,960,400576,44672,107520,90368,1030336,1029376
898,1119040,390976,172672,3904,1280,960,403200,46080,99968,83712,1035328,1034368
899,1680000,388032,173504,3968,1280,1024,472256,119744,520192,503744,1176256,1175232
900,1680320,387584,181568,4032,1216,335616,370368,119616,280320,263360,1416960,1081344
901,1119552,386688,180288,3904,1280,960,347328,119296,79808,62848,1056704,1055744
902,1119872,388928,180160,3968,1280,960,361600,118272,64704,48192,1071680,1070720
903,1119680,397824,174720,3904,1280,1024,365568,45696,129664,113088,1006592,1005568
904,1119808,392832,179584,3968,62528,1024,360256,45120,74496,57920,1061888,1060864
905,1120064,389568,179904,4032,1216,960,359680,45056,139648,122880,997184,996224
906,1119936,388800,180672,3968,1344,896,332928,45056,166272,149120,970816,969920
907,1119424,386176,171584,3968,1344,1024,306880,44672,203776,187264,932160,931136
908,1119808,392448,171968,4032,1344,1024,477568,45120,26304,9792,1110016,1108992
909,1119872,392896,171968,4032,1280,1024,311680,45696,191296,174592,945280,944256
910,1680192,393280,176832,4032,2240,73920,774400,125312,130176,112640,1567552,1493632
911,1119744,390912,177344,4032,2240,960,205760,125696,212800,195968,923776,922816
912,1119936,391360,180416,4096,2240,896,203648,124928,212352,195392,924544,923648
913,1119808,392768,181824,4032,2368,896,203648,126912,207360,190592,929216,928320
914,1119616,387392,181440,4032,2304,1024,291392,89088,162944,146112,973504,972480
915,1680448,387328,181312,4032,2240,336192,401536,46656,321152,303616,1376832,1040640
916,1119552,389568,178624,4032,2368,960,375680,46592,121728,104704,1014848,1013888
917,1120064,386624,174272,4032,2304,74816,354624,48832,74560,57408,1062656,987840
918,1119552,388480,173568,4032,2240,1024,372352,46656,131200,114752,1004800,1003776
919,1120000,388096,173120,4032,2240,960,361216,46720,143616,126912,993088,992128
920,1119488,389760,171456,4032,2304,1024,357696,46528,146688,130240,989248,988224
921,1120064,390080,171328,4032,2304,1088,364480,46464,140288,123840,996224,995136
922,1119808,390272,173504,4032,2304,960,365248,45952,137536,120896,998912,997952
