frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
876,1119616,390784,174400,4032,1216,1088,284672,46720,216704,200448,919168,918080
877,1119872,397120,172544,3968,1216,896,289408,46784,207936,191424,928448,927552
878,1119616,390272,174720,4096,1152,896,289024,46400,213056,196544,923072,922176
879,1119680,391552,174848,4096,1216,960,293504,46976,206528,190144,929536,928576
880,1119616,389504,173632,4096,1280,896,290560,46784,212864,196800,922816,921920
881,1119872,389632,173696,4032,1280,960,292160,46336,211776,195584,924288,923328
882,1679936,389568,176128,4096,1280,323456,291008,46336,448064,431424,1248512,925056
883,1119680,392448,175104,4032,1216,960,292096,46528,207296,191040,928640,927680
884,1119488,392448,175552,4032,1216,1024,294784,46976,203456,187008,932480,931456
885,1679872,389824,174656,4096,1280,896,548992,46528,513600,497088,1182784,1181888
886,1120064,388416,175104,3968,1280,74112,273216,48704,155264,138240,981824,907712
887,1119296,389888,175168,4032,124672,896,275776,46336,102528,86144,1033152,1032256
888,1120128,391488,173632,4096,1152,1024,272064,46592,230080,213376,906752,905728
889,1119424,391616,173888,4096,1216,960,274880,46528,226240,209920,909504,908544
890,1679552,390016,173760,4032,1280,1024,656768,46272,406400,390656,1288896,1287872
891,1120064,393024,175680,4096,1280,1024,264320,45632,235008,218624,901440,900416
892,1119616,392192,176000,4096,1280,1024,266816,46400,231808,215488,904128,903104
893,1119616,390976,174336,4096,1152,960,264512,46848,236736,220288,899328,898368
894,1120320,394432,175616,4096,1216,960,266112,46656,231232,214336,905984,905024
895,1119424,392192,174272,3968,1216,960,268736,47360,230720,213952,905472,904512
896,1680640,390720,174336,4160,1280,339712,402624,45952,321856,304000,1376640,1036928
897,1678848,391104,174848,4032,1216,960,549888,46400,510400,494336,1184512,1183552
898,1679936,389504,175744,4032,1216,896,646016,121536,340992,324416,1355520,1354624
899,1119872,386944,183680,4096,1152,1024,370432,121280,51264,34240,1085632,1084608
900,1119296,393280,181248,3968,1216,960,348736,121856,68032,51776,1067520,1066560
901,1120000,386624,181248,4096,1280,1024,362048,121216,62464,45888,1074112,1073088
902,1119680,388416,178944,4096,1280,896,364032,46592,135424,118464,1001216,1000320
903,1119680,393728,182336,4096,1216,1024,359168,45824,132288,115968,1003712,1002688
904,1119808,390464,180352,4096,1280,1024,359616,46144,136832,120320,999488,998464
905,1119296,390144,179840,4032,1280,896,331840,45632,165632,149568,969728,968832
906,1120064,389504,174912,4096,1280,960,307264,46528,195520,179008,941056,940096
907,1679936,392000,177088,4096,126912,1024,831872,46976,99968,82816,1597120,1596096
908,1119744,388480,174144,4160,1216,960,312448,46592,191744,174848,944896,943936
909,2240128,392832,179584,4096,2176,402048,916928,129600,212864,195648,2044480,1642432
910,1119232,393216,182656,4160,2176,960,205184,130176,200704,183936,935296,934336
911,1119872,394112,184640,4160,2176,1024,204800,128384,200576,183552,936320,935296
912,1119552,394432,181440,4032,2112,960,204160,128000,204416,187584,931968,931008
913,1119808,388352,181440,4224,2240,896,291776,90624,160256,143360,976448,975552
914,1119872,390400,183680,4160,2240,960,400320,47232,90880,73856,1046016,1045056
915,1119744,390784,183872,4032,2176,896,372480,47232,118272,101056,1018688,1017792
916,1119808,390976,176896,4096,2240,74752,353728,50112,67008,49536,1070272,995520
917,1119552,387584,175040,4096,2176,960,372736,47296,129664,112960,1006592,1005632
918,1119680,390784,173248,4032,2176,960,360256,47488,140736,124096,995584,994624
919,1119744,390656,175168,4096,2176,960,356608,47296,142784,126144,993600,992640
920,1119872,389824,175488,4096,2240,960,364928,47872,134464,117376,1002496,1001536
921,1119616,389184,175232,4096,2176,960,364672,47680,135616,118848,1000768,999808
922,1119552,389056,175488,4032,2176,960,388864,48384,110592,93888,1025664,1024704
923,1119808,390016,174400,4096,2112,896,408832,47168,92288,75840,1043968,1043072
