frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,WORK-H
876,1119616,385920,171712,3904,1280,960,283136,46336,226368,210240,909376,908416
877,1119872,384384,170880,3968,1216,960,286016,46720,225728,209728,910144,909184
878,1119936,383616,171520,3968,1216,960,287296,45952,225408,209344,910592,909632
879,1120000,385856,169984,3904,1216,960,290432,45696,221952,205760,914240,913280
880,1119808,387840,169536,3968,1216,1024,289664,45120,221440,205184,914624,913600
881,1119552,384128,171904,3968,1216,960,290176,45952,221248,205376,914176,913216
882,1119936,386688,171776,3968,1280,960,288384,46528,220352,204224,915712,914752
883,1119744,386176,171584,3968,62336,960,291264,45760,157696,141056,978688,977728
884,1119808,382592,171200,3968,1216,896,293312,45824,220800,204672,915136,914240
885,1680192,383488,168896,3968,1280,337408,440320,46080,298752,282624,1397568,1060160
886,1119872,384896,171584,3968,1216,73792,271744,47616,165056,148672,971200,897408
887,1119680,384320,172096,4032,1216,1024,272000,46336,238656,222848,896832,895808
888,1120064,383424,171584,4032,1280,896,270784,45440,242624,226304,893760,892864
889,1119936,382912,169920,4032,1152,896,272064,45632,243328,226752,893184,892288
890,1679680,387520,172224,3968,1152,960,546496,46080,521280,505088,1174592,1173632
891,1120256,385600,170240,3968,1280,896,261184,46464,250624,234240,886016,885120
892,1119296,385344,171264,4032,1280,896,261888,45760,248832,232768,886528,885632
893,1119936,384128,170176,3968,1344,1088,260928,45952,252352,236416,883520,882432
894,1120064,382720,170880,4096,1216,960,263296,45824,251072,234560,885504,884544
895,1119552,383616,171648,3904,1216,896,266560,46144,245568,229376,890176,889280
896,1120576,384192,171392,4096,1280,896,397952,45888,114880,98112,1022464,1021568
897,1119104,382080,171840,4032,1216,1024,400768,45760,112384,96320,1022784,1021760
898,1679936,384320,171392,4032,1344,960,469760,118912,529216,513152,1166784,1165824
899,1680320,384512,178112,3968,1280,337728,369216,121216,284288,267712,1412608,1074880
900,1119488,384960,177984,3968,1152,896,346816,120192,83520,67200,1052288,1051392
901,1119936,384768,178176,3968,1216,960,360192,119936,70720,54528,1065408,1064448
902,1119936,390784,174592,3904,1216,896,364224,44800,139520,123072,996864,995968
903,1119872,382400,177536,4032,63040,896,359552,45440,86976,70272,1049600,1048704
904,1119616,386624,177920,3968,1216,896,359424,46016,143552,127360,992256,991360
905,1119808,382336,177600,4032,1152,1024,330240,46336,177088,161024,958784,957760
906,1120000,382912,172480,4032,1216,960,305472,46272,206656,190464,929536,928576
907,1119872,384064,170944,3968,1216,960,473920,46336,38464,22144,1097728,1096768
908,1119680,387392,170752,4032,1152,896,310080,46016,199360,183168,936512,935616
909,1680064,388288,174400,3968,2432,75392,773184,125760,136640,119488,1560576,1485184
910,1119872,384320,177280,4032,2304,896,204736,126528,219776,203136,916736,915840
911,1119936,384064,176960,3968,2368,896,203200,126656,221824,204928,915008,914112
912,1119552,386432,178944,3968,2368,960,202432,125888,218560,202048,917504,916544
913,1119808,385344,178112,4032,2368,960,290944,89728,168320,152000,967808,966848
914,1680192,385152,178368,4032,2240,336512,400000,46464,327424,310656,1369536,1033024
915,1119552,384256,178176,4032,2304,960,371840,46720,131264,114752,1004800,1003840
916,1120256,383936,171456,3968,2304,75968,352128,49408,81088,63872,1056384,980416
917,1119424,386176,171072,4032,2240,960,371136,46976,136832,120640,998784,997824
918,1119936,382912,171712,4032,2304,960,358272,47104,152640,136448,983488,982528
919,1119680,383744,170240,4032,2304,896,354496,46720,157248,141120,978560,977664
920,1119808,386560,172224,4032,2368,896,364288,46848,142592,126400,993408,992512
921,1119936,380928,170624,4032,2304,960,362752,46848,151488,134912,985024,984064
922,1119488,387072,169664,4032,2304,960,388800,45952,120704,104640,1014848,1013888
