frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
600,2237632,637312,347904,0,142016,5696,518208,134080,452416,425280,1812352,10112,1600,512256,134912,1856,3136,312512,94912,1152,1806656,0
601,1678016,642368,353280,0,3136,5952,521664,123520,28096,832,1677184,10048,1536,516032,137152,1920,3520,316992,94976,1088,1671232,0
602,2237696,638144,351360,0,3136,5824,530496,125184,583552,556672,1681024,9920,1664,524480,139968,1664,3264,320640,101376,1216,1675200,0
603,1677824,636736,350080,0,5184,5632,522752,109376,48064,21312,1656512,9664,1408,516992,133952,1664,3136,311424,101632,1344,1650880,0
604,2237760,638848,350272,0,3712,5760,556608,121920,560640,533952,1703808,9792,1600,550656,154496,1792,3072,349376,100928,1216,1698048,0
605,2238080,652800,351616,0,1728,5696,548224,120640,557376,530752,1707328,10368,1600,542336,154880,1792,3264,337856,102016,1280,1701632,0
606,3358720,656256,349632,0,1728,433600,1616384,120640,180480,153088,3205632,10496,1664,1610368,175872,1600,3456,1404224,102720,1088,2772032,0
607,2237632,659904,349120,0,1728,5952,1069824,109440,41664,15104,2222528,10368,1536,1064064,163968,1920,3456,860480,101120,1088,2216576,0
