frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
49,1117376,27776,341568,0,3200,16832,278016,177728,272256,237760,879616,512,1600,272448,0,1216,3136,141184,33152,960,862784,0
50,1117760,28352,340544,0,3200,16704,275392,176512,277056,242176,875584,576,1472,270080,0,1152,3008,140032,33344,896,858880,0
51,1117504,28800,340608,0,3200,16768,278016,178752,271360,236864,880640,704,1536,272512,0,1088,3008,142208,32768,1152,863872,0
52,1117440,28288,342656,0,2944,16832,276736,178176,271808,237760,879680,576,1408,271360,0,1216,3008,140416,33280,1024,862848,0
53,1117504,28288,340544,0,3200,16448,276736,179200,273088,239232,878272,640,1536,271104,0,1344,3328,140480,33088,1024,861824,0
54,1117376,27648,344064,0,3136,16640,276736,180096,269056,235264,882112,576,1536,271232,0,1152,3136,141504,33280,960,865472,0
55,1117440,28224,342720,0,3200,16832,275520,178880,272064,237504,879936,768,1536,269888,0,1216,3136,140672,33088,960,863104,0
56,1117760,28224,341760,0,3200,16512,278144,177920,272000,238464,879296,576,1600,272512,0,1088,3264,142656,33600,1024,862784,0
57,1117952,27712,341888,0,3072,16576,277760,180160,270784,236800,881152,576,1536,272256,0,1216,3072,140992,33280,1024,864576,0
58,1117056,28416,344192,0,3072,16704,275968,178816,269888,236352,880704,640,1536,270336,0,1216,3200,141440,32704,1024,864000,0
59,1677696,28416,341824,0,3136,309120,279104,180032,536064,502336,1175360,576,1600,273408,0,1280,3264,143296,33024,960,866240,0
60,1117440,28224,342720,0,3136,16768,280512,179520,266560,233344,884096,768,1600,274944,0,1344,3328,144896,32768,1024,867328,0
61,1117760,28160,341376,0,3200,17024,284480,178432,265088,232000,885760,640,1536,278848,0,1216,3136,147840,33280,896,868736,0
62,1117504,28352,402432,0,3136,17024,269632,180288,216640,182272,935232,640,1600,264000,0,1152,3456,146688,33216,1152,918208,0
63,1117376,28352,402432,0,3200,16704,268928,180096,217664,184512,932864,832,1600,263360,0,1280,3328,146240,33664,1088,916160,0
64,1117632,28096,400960,0,3072,17088,267520,179840,221056,187904,929728,640,1536,262080,0,1344,3328,144704,33408,1024,912640,0
65,1117632,27776,404736,0,3136,16448,267456,180800,217280,184512,933120,832,1472,261952,0,1216,3456,146112,32832,896,916672,0
66,1117504,27776,400320,0,3136,16832,265280,181504,222656,189888,927616,640,1536,259712,0,1152,3328,143360,33536,1024,910784,0
67,1117568,27328,401472,0,3136,16960,266880,179648,222144,188224,929344,704,1408,261440,0,1216,3136,144512,33344,1024,912384,0
68,1117696,27392,400384,0,3136,16704,263424,178944,227712,193664,924032,640,1472,258048,0,1280,3328,142400,32768,1088,907328,0
69,1117632,27584,400256,0,96448,16640,266240,180160,130304,97728,1019904,576,1536,260736,0,1216,3136,144064,32896,1024,1003264,0
70,1117632,27584,398528,0,3200,16576,264384,179136,228224,195200,922432,576,1600,258752,0,1280,3136,143232,32640,1024,905856,0
71,1117504,27648,403264,0,3072,16768,266688,179392,220672,187968,929536,576,1664,261248,0,1536,3136,145152,32896,960,912768,0
72,1117504,27520,399808,0,3136,16448,264384,179328,226880,194176,923328,768,1536,258880,0,1408,3264,142336,32640,960,906880,0
73,1117504,27008,402688,0,3136,16640,265472,178112,224448,190656,926848,640,1472,260032,0,1280,3200,143808,32832,960,910208,0
74,1677888,27840,399424,0,3200,331712,263616,178624,473472,439424,1238464,640,1600,258176,0,1216,3264,141888,32832,896,906752,0
75,1677696,27328,400768,0,3264,16640,469440,199936,560320,527104,1150592,832,1472,463744,0,1344,3328,323264,41152,1088,1133952,0
76,1117504,27392,402624,0,3328,16768,272640,195840,198912,166144,951360,640,1472,267328,0,1216,3392,149056,32832,1024,934592,0
77,7279872,4585344,405888,0,3392,16512,1655680,261888,351168,317824,6962048,704,1536,1650112,0,1472,3392,375104,37760,1088,6945536,0
78,1677504,143680,405760,0,3328,16384,288256,267712,552384,519552,1157952,576,1536,282688,0,1216,3264,148224,36288,1088,1141568,0
79,1678016,143936,403072,0,3456,16704,288576,271296,550976,518080,1159936,576,1536,283072,0,1280,3328,148032,36800,1024,1143232,0
80,1677696,143552,399872,0,3456,16704,276864,266944,570304,536448,1141248,768,1600,271424,0,1344,3328,148928,36288,1152,1124544,0
81,1677632,142912,402496,0,3456,341440,318528,271680,197120,162880,1514752,704,1600,312960,0,1408,3392,176896,36736,1024,1173312,0
82,1677952,142784,399808,0,3456,16704,290624,281792,542784,509952,1168000,576,1536,285248,0,1344,3264,143296,36160,1024,1151296,0
83,1677632,142976,402432,0,139200,16704,275904,274752,425664,391616,1286016,640,1536,270016,0,1344,3200,147008,35904,1088,1269312,0
84,1677888,143936,404096,0,3584,16512,276032,270272,563456,529792,1148096,704,1472,270528,0,1216,3328,146560,37056,1152,1131584,0
85,1677824,143680,402944,0,3520,16576,275200,269952,565952,532096,1145728,768,1536,269824,0,1280,3328,147136,36288,960,1129152,0
86,1677760,144000,404096,0,3456,16640,276800,259328,573440,539648,1138112,768,1536,271360,0,1216,3136,149568,36352,960,1121472,0
87,1677888,144320,401984,0,3392,16384,280000,256064,575744,542784,1135104,640,1536,274432,0,1152,3520,152768,36736,896,1118720,0
88,1677504,144256,400064,0,3328,16832,275904,244736,592384,559488,1118016,832,1600,270400,0,1344,3456,150080,36352,1088,1101184,0
89,1117696,143808,400832,0,3392,17024,273344,245312,33984,1472,1116224,576,1472,267712,0,1152,3392,149440,36544,960,1099200,0
90,1677440,144320,402816,0,5376,16448,273024,244864,590592,557952,1119488,704,1472,267584,0,1280,3264,149312,36288,896,1103040,0
