frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
1444,1677696,311488,346304,0,3328,12160,520512,370496,113408,85120,1592576,11072,1344,514624,56896,2112,3392,214848,134592,1024,1580416,0
1445,1677824,312576,348096,0,3136,11584,518528,360192,123712,95360,1582464,11264,1344,512576,57472,1728,3200,215040,133056,1024,1570880,0
1446,1677568,311616,347200,0,3264,11392,573056,364352,66688,38144,1639424,10880,1152,567296,103744,1920,3136,271104,133568,1152,1628032,0
1447,1677888,312064,346880,0,3200,11712,568768,359168,76096,47424,1630464,11264,1216,563008,103232,1984,3328,263744,133952,1216,1618752,0
1448,2798208,336512,344384,0,3328,444416,725504,369856,574208,545792,2252416,11008,1216,719744,38080,2048,3328,419968,136192,1152,1808000,0
1449,2237824,331264,345216,0,3264,5824,676672,363520,512064,484032,1753792,11392,1152,670976,18688,2048,3456,371328,134784,1216,1747968,0
1450,2236352,656128,344128,0,5440,5696,728704,361792,134464,108160,2128192,10880,1152,723072,45312,1792,3200,425856,134208,1216,2122496,0
1451,2238144,326912,343488,0,4352,5632,780032,345280,432448,405952,1832192,10624,1280,774208,59840,1920,3456,232128,133248,1216,1826560,0
1452,1677696,329280,340480,0,6720,5504,467392,330752,197568,171264,1506432,10816,1216,461824,18304,1920,3200,174720,133248,1216,1500928,0
1453,1677760,337216,339776,0,4800,5568,478016,345152,167232,140736,1537024,10688,1152,472256,18496,1600,2944,182976,135360,1152,1531456,0
1454,2798144,791680,339200,0,4992,27456,983744,357632,293440,266688,2531456,57024,1152,977728,59840,1856,222208,401024,129664,1216,2504000,0
1455,1677632,332224,337472,0,121088,5504,404736,358592,118016,91520,1586112,13888,1280,399040,18176,1600,2688,117568,116032,1152,1580608,0
1456,2238336,334528,337216,0,6272,462848,423616,360576,313280,286400,1951936,13952,1152,417984,44032,1600,2752,137408,118592,1088,1489088,0
1457,1677504,335040,339200,0,5056,27328,459008,354816,157056,130176,1547328,13568,1216,453376,70656,1664,2880,169344,118336,1280,1520000,0
1458,1677504,359552,341312,0,5120,5632,533184,352576,80128,53440,1624064,13504,1152,527296,62208,1920,3072,223040,134656,1216,1618432,0
1459,2237952,357632,342080,0,5184,5824,969024,364096,194112,167488,2070464,100672,1152,963456,80768,1984,3200,253632,449664,1344,2064640,0
1460,2798208,658368,342976,0,7232,5696,1020480,376832,386624,360576,2437632,422912,1088,1014656,64896,1728,3392,252096,152128,1152,2431936,0
1461,2238016,326400,344320,0,5184,5824,757504,382336,416448,389952,1848064,10496,1216,751680,17856,2048,3072,189696,112960,1088,1842240,0
1462,1677888,309696,346496,0,5312,5696,510016,379456,121216,94592,1583296,16256,1216,504192,18112,2048,3136,184256,141184,1152,1577600,0
1463,1677504,311104,346944,0,8000,5632,499776,353792,152256,126400,1551104,16576,1152,494016,18240,1984,3200,176192,133824,1152,1545472,0
1464,1677888,312384,349760,0,6912,5568,515008,355712,132544,105792,1572096,14464,1152,509376,55168,1984,2944,214336,120960,1024,1566528,0
1465,2238144,312064,347456,0,6080,440768,530432,350080,251264,224640,2013504,11008,1216,524672,55232,1856,3072,212096,110848,1024,1572736,0
1466,2237696,310208,344128,0,6400,27520,993408,383808,172224,145536,2092160,9728,1216,987520,45120,2112,2944,221504,597056,1152,2064640,0
1467,1677824,310976,344640,0,6464,27776,481152,373440,133376,106944,1570880,8896,1216,475136,15232,1920,3200,179008,85248,1152,1543104,0
1468,2237760,311808,343744,0,138048,27520,480768,417344,518528,491520,1746240,8960,1152,475200,15232,1728,3328,182016,85504,1280,1718720,0
1469,2238016,327104,346368,0,6336,27648,740608,450688,339264,312768,1925248,8832,1216,734912,15424,1728,3136,341248,87936,960,1897600,0
1470,2239424,311680,347840,0,5504,43328,531584,441984,557504,529344,1710080,8960,1152,526016,64256,1920,3072,229760,84160,1152,1666752,0
1471,2238080,309760,345984,0,7424,42432,556224,516224,460032,431872,1806208,9216,1216,550464,63936,1856,3136,230848,86208,1216,1763776,0
1472,2237632,310144,344512,0,6592,42496,533504,469312,531072,502464,1735168,8896,1216,527808,75200,1984,3392,235712,86016,1216,1692672,0
1473,2238144,307904,348800,0,7232,473280,514048,530816,56064,27776,2210368,9088,1216,508224,58752,1792,3136,204864,85248,1152,1737088,0
1474,3358400,680448,344768,0,7040,42688,1230592,546624,506240,477760,2880640,8512,1152,1224896,57856,1984,3200,904320,88320,1088,2837952,0
1475,2237760,314944,344768,0,5248,41984,543232,523968,463616,434752,1803008,9152,1280,537408,56512,1792,3264,239168,86272,1024,1761024,0
1476,2798208,338048,346368,0,5312,42496,1108160,518976,438848,410304,2387904,204672,1152,1102464,125824,1920,3136,540992,113856,1216,2345408,0
1477,2238016,313664,345920,0,5376,42816,941504,536704,52032,23232,2214784,209600,1280,935488,129920,2048,3200,400704,108480,1152,2171968,0
1478,2797952,313216,346752,0,133248,44736,984000,552384,423616,394944,2403008,210240,1152,978176,133312,1792,3328,417344,108672,1216,2358272,0
1479,2238080,315072,345984,0,8832,45248,849152,516416,157376,128704,2109376,109568,1216,843392,130432,1856,3264,400448,94016,1216,2064128,0
1480,2798080,315904,346880,0,6336,482240,675840,509120,461760,433024,2365056,8832,1152,670016,115136,1984,3264,379904,84992,1088,1882816,0
1481,2797952,345920,349952,0,5120,42880,1018176,595904,440000,411584,2386368,8960,1216,1012736,137728,1920,3136,418560,350208,1280,2343488,0
1482,2238144,314560,347328,0,6080,42304,725248,583104,219520,190656,2047488,9536,1088,719616,129664,1920,3392,421120,82560,1216,2005184,0
1483,2237696,314752,346240,0,4992,42176,742336,602752,184448,156096,2081600,9152,1216,736448,129088,1664,3136,425088,82560,1152,2039424,0
1484,2238016,315200,345600,0,4864,41280,743104,464512,323456,295040,1942976,9280,1216,737280,129408,1856,3008,433088,81344,1216,1901696,0
1485,2237888,316032,347968,0,6080,42752,712384,498560,314112,285824,1952064,8640,1152,706688,129216,1792,3008,419904,81856,1024,1909312,0
1486,2238080,316928,349888,0,4864,42112,714048,447040,363200,334656,1903424,9152,1216,708288,128768,1920,3008,422848,80832,1216,1861312,0
1487,2237952,315456,346816,0,5824,42048,689152,409984,428672,400512,1837440,9280,1088,683328,89792,1600,3264,379264,82368,1088,1795392,0
1488,2238016,319296,343552,0,5952,478336,649856,367360,73664,44928,2193088,8832,1152,644352,88448,1792,3136,379264,81344,960,1714752,0
1489,2797888,330176,346432,0,119168,43776,1391680,420416,146240,117248,2680640,9024,1152,1385856,101888,1600,2944,1097920,83456,1088,2636864,0
1490,2237888,340800,346624,0,5248,23104,788928,385984,347200,318912,1918976,8960,1280,783040,74560,1600,3136,523712,83072,1152,1895872,0
1491,1677952,314368,349888,0,5760,23232,436352,400320,148032,119744,1558208,8832,1216,430592,9600,1984,3392,156608,82496,1024,1534976,0
1492,1677632,313216,347136,0,7040,22784,415552,354560,217344,188736,1488896,8960,1280,409728,1920,1792,3136,151552,82304,960,1466112,0
1493,1677824,315584,345472,0,4352,22592,422976,364032,202816,174784,1503040,9408,1344,416768,1856,1664,3264,148736,83904,1280,1480448,0
1494,2798144,764800,343104,0,3328,23424,754240,373120,536128,507712,2290432,8960,1216,748352,1664,1920,3264,470592,95808,1088,2267008,0
1495,1677760,333952,347840,0,3392,23424,418240,384128,166784,138304,1539456,8896,1216,412480,1728,1920,3264,148096,84352,1024,1516032,0
1496,2238080,355520,343360,0,3264,461376,669696,349632,55232,26624,2211456,9024,1152,664000,3520,1984,3264,376000,83200,1280,1750080,0
1497,1678208,345024,345984,0,3136,8192,586944,338688,50240,21312,1656896,8448,1152,581056,23872,1920,3328,323584,86336,1152,1648704,0
1498,2237248,353024,342848,0,3200,8192,652672,335488,541824,513728,1723520,8768,1280,646784,46656,1728,3392,392064,83328,1216,1715328,0
1499,1677952,331328,343552,0,3200,8128,500352,337024,154368,126208,1551744,9024,1216,494464,81216,1856,3456,234688,84608,832,1543616,0
1500,1677568,333824,344896,0,3264,8256,530432,356096,100800,72704,1604864,9088,1216,524672,116864,1664,3200,275264,82560,1152,1596608,0
1501,2798208,331136,343936,0,162432,8192,1070016,382976,499520,471360,2326848,228352,1280,1064256,63744,1664,3136,512064,136000,1088,2318656,0
1502,2798144,686848,345728,0,4608,28800,1029504,354560,348096,319936,2478208,347200,1216,1023680,49856,1792,193856,200384,114368,1152,2449408,0
1503,1677568,351552,342976,0,4928,26560,493824,343680,114048,85696,1591872,91392,1152,488000,1792,1728,3072,73984,98752,1152,1565312,0
1504,1676352,321792,345088,0,3392,26560,511936,320704,146880,120256,1556096,156096,1216,506176,1664,1472,3136,69888,100992,1280,1529536,0
1505,2238080,322560,346240,0,4480,463616,542528,343936,214720,187840,2050240,155456,1216,536768,1472,1664,3008,71104,101376,1280,1586624,0
1506,1677504,346880,347072,0,4608,5632,522240,327680,123392,96768,1580736,158272,1152,516544,1536,1600,3008,70848,101120,1152,1575104,0
1507,1677824,317696,345984,0,3264,5696,522112,328128,154944,128128,1549696,158336,1280,516160,1472,1600,3072,69056,100480,1280,1544000,0
1508,1677440,316416,343488,0,3200,5568,620480,327232,61056,34880,1642560,163264,1216,614720,1600,1984,3200,147136,123840,1280,1636992,0
1509,1678016,327680,345216,0,3264,5760,549312,322624,124160,97600,1580416,95104,1152,543488,2112,1920,3072,145600,121920,1088,1574656,0
1510,1677568,311744,346944,0,3264,5568,606144,322432,81472,55424,1622144,167424,1216,600448,4416,1728,3072,144768,116608,1344,1616576,0
1511,2239616,339968,345408,0,3264,8512,1033792,309376,199296,171136,2068480,183936,1152,1028032,79872,1856,3264,534720,117120,960,2059968,0
1512,2237952,340224,343744,0,3456,8448,836352,308928,396800,368576,1869376,177472,1152,830400,73536,1600,3072,218880,263552,1280,1860928,0
1513,2238144,313280,346688,0,111808,8192,705152,307200,445824,417728,1820416,164672,1280,699264,87872,1792,3008,239680,116096,1216,1812224,0
1514,2798016,337728,341504,0,3392,444736,1023360,306560,340736,312192,2485824,177344,1216,1017408,106432,1728,3328,393536,254784,1152,2041088,0
1515,1677504,311168,344064,0,3136,8128,685376,295104,30528,2240,1675264,166080,1216,679552,84992,1792,3456,226432,116544,1088,1667136,0
1516,1677952,430912,347008,0,3328,8448,496704,286080,105472,77184,1600768,8768,1152,490944,83520,1792,3008,227072,86336,1152,1592320,0
1517,2238080,416896,344896,0,5376,29440,600512,288768,552192,524608,1713472,8704,1344,594624,70592,1600,3200,220096,206720,1088,1684032,0
1518,1677568,392256,344128,0,3968,8192,459712,284224,185088,156864,1520704,9024,1152,454016,54400,1664,2880,201600,83712,1216,1512512,0
1519,2237760,417408,344000,0,1792,8384,634368,284480,547328,519296,1718464,8576,1216,628672,56192,1984,3264,367040,90496,1024,1710080,0
1520,1677760,393920,345984,0,1920,8448,501376,285376,140736,112768,1564992,8768,1280,495552,94784,1664,3072,249984,83584,1280,1556544,0
1521,1677760,392896,343744,0,1856,8512,515584,288064,127104,98688,1579072,8640,1280,510016,94208,1728,3072,247808,83136,1152,1570560,0
1522,2238016,417984,345728,0,2560,8192,971392,296128,196032,167808,2070208,8576,1216,965696,95104,1600,2944,697984,106112,1088,2062016,0
1523,2237952,391040,344448,0,3520,446592,527232,312256,212864,184640,2053312,8448,1152,521408,92608,1600,2944,216640,105408,1152,1606720,0
1524,1677824,391296,343168,0,3392,11712,507328,310144,110784,82560,1595264,8384,1152,501568,98176,1600,3264,222656,106112,1344,1583552,0
1525,1677824,395968,347136,0,3264,11776,527744,311680,80256,52224,1625600,8640,1280,521856,123200,1792,3072,247744,103680,1216,1613824,0
1526,2237760,417280,346240,0,139776,11904,657024,313216,352320,324096,1913664,8576,1280,651328,61248,1792,3008,354496,104896,1216,1901760,0
1527,1677888,391936,344960,0,4672,11840,508096,313536,102848,74560,1603328,8576,1152,502464,85824,1856,3008,227008,103552,1152,1591488,0
