region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
1389,711261,3361540,4.726,0,934109,476611,850314,649371,121470,75099,16834,0,98581,1073260,0,0
324,986169,3361532,3.409,0,533501,648896,1046898,738699,128236,77330,17322,0,120743,583408,0,0
151,939521,3361520,3.578,0,1038005,725104,757071,560826,96154,80278,16470,0,87618,1037999,0,0
1295,623150,3361506,5.394,0,957139,431194,704842,609474,106885,74038,16470,0,86249,1332354,0,0
366,885654,3361498,3.795,0,894391,622682,883954,639269,119444,77159,17706,0,104747,896537,0,0
1140,737146,3361482,4.560,0,1023447,473346,883715,648153,126283,81680,16470,0,106606,1025229,0,0
757,752195,3361480,4.469,0,1091695,476413,833302,647449,112487,73642,16502,0,109996,1091689,0,0
406,916934,3361450,3.666,0,967911,700658,817872,584845,99447,80677,17790,0,92256,967905,0,0
1153,708691,3361444,4.743,0,976433,451891,824735,651157,123932,74971,16470,0,101865,1116423,0,0
501,738599,3361434,4.551,0,1081309,462556,811001,609570,113814,74797,16470,0,100951,1172275,0,0
1190,1000964,3361434,3.358,0,395695,514029,1116296,808305,148937,73112,16470,0,148069,536216,0,0
1368,690198,3361428,4.870,0,841301,412055,867238,670314,144673,76197,19602,0,98083,1073266,0,0
249,794452,3361424,4.231,0,992855,526842,892273,637253,113602,76416,16470,0,104055,994513,0,0
671,811317,3361400,4.143,0,901291,501040,872041,664445,128002,74509,16470,0,111574,993319,0,0
1029,1044404,3361398,3.218,0,441031,526189,1159923,808629,141816,73234,16470,0,148749,486388,0,0
903,751872,3361388,4.471,0,1101807,483980,830642,637559,110883,72891,16470,0,107162,1101801,0,0
153,950835,3361382,3.535,0,989363,738605,780435,575291,91698,80203,16470,0,89323,989357,0,0
726,756941,3361382,4.441,0,1035603,479550,866535,662612,115195,74257,16470,0,111166,1035597,0,0
529,713430,3361370,4.712,0,566481,451450,844484,652197,130965,77446,16470,0,101754,1086604,0,0
1436,1007842,3361370,3.335,0,480181,520954,1130723,773805,124168,74147,17554,0,148440,571579,0,0
11,773609,3361346,4.345,0,836429,525979,851330,650136,119219,77080,16470,0,97884,1023248,0,0
794,929483,3361342,3.616,0,699419,655564,854391,647236,114842,79933,16470,0,101176,891730,0,0
438,711955,3361340,4.721,0,1102465,459907,810374,599837,110836,74782,16790,0,94313,1194501,0,0
493,743182,3361332,4.523,0,590779,458484,901098,697004,132996,75581,16470,0,111269,968430,0,0
1417,791698,3361326,4.246,0,861261,488211,908431,647783,109182,75777,17438,0,108174,1006330,0,0
1448,767149,3361326,4.382,0,1023077,502322,824007,613337,115242,75742,17798,0,95297,1117581,0,0
771,955066,3361318,3.519,0,1018683,724933,756367,575879,94913,78268,16470,0,95811,1018677,0,0
1507,669910,3361302,5.018,0,1093957,447105,803548,574216,93420,57315,17774,0,86894,1281030,0,0
536,776629,3361286,4.328,0,546447,492009,869761,700139,138250,74738,16470,0,112857,957062,0,0
393,751064,3361276,4.475,0,1006487,480942,884726,656618,133142,76385,17750,0,103078,1008635,0,0
712,737967,3361260,4.555,0,1014757,474709,843612,632457,112576,77594,16470,0,98141,1105701,0,0
1306,707737,3361246,4.749,0,1081459,446937,840283,601609,120786,69507,16470,0,92593,1173061,0,0
154,916895,3361234,3.666,0,1020301,703407,780658,573030,97356,80385,16470,0,89633,1020295,0,0
67,762175,3361218,4.410,0,991849,479713,843708,641686,115040,73872,16470,0,106990,1083739,0,0
720,906571,3361214,3.708,0,788185,681559,821663,606640,102357,81607,16470,0,96094,954824,0,0
1373,724342,3361202,4.640,0,1070615,441684,864732,668255,114423,73524,16630,0,111345,1070609,0,0
610,757954,3361190,4.435,0,1096093,471960,832086,645898,114618,73400,16470,0,110671,1096087,0,0
1122,961467,3361184,3.496,0,123929,627196,1035672,794409,143806,80111,16470,0,119606,543914,0,0
417,751070,3361176,4.475,0,955853,485121,853680,654045,127433,76401,17706,0,99813,1046977,0,0
905,665249,3361160,5.052,0,876647,454266,740831,625924,107908,73945,16470,0,90398,1251418,0,0
1443,1015228,3361158,3.311,0,345267,636783,1137503,767034,145446,83699,17804,0,131769,441120,0,0
1268,750830,3361120,4.477,0,1089121,507438,832925,629263,110562,74605,16502,0,100710,1089115,0,0
44,784697,3361112,4.283,0,664059,503188,853476,650584,113384,73700,16470,0,112330,1037980,0,0
431,801096,3361106,4.196,0,868747,477398,957002,709458,137183,75778,16802,0,116050,871435,0,0
152,938679,3361104,3.581,0,1039679,727687,757239,559491,93675,80249,16470,0,86620,1039673,0,0
798,966429,3361094,3.478,0,169803,686851,969357,771867,135269,81065,16470,0,111975,588240,0,0
18,857611,3361092,3.919,0,841333,525422,966413,692636,124041,75138,16470,0,116441,844531,0,0
644,789047,3361080,4.260,0,853441,576728,776187,623868,112478,78003,16470,0,90107,1087239,0,0
374,1013962,3361072,3.315,0,731255,750702,914962,646546,113830,80011,17806,0,105966,731249,0,0
680,862198,3361068,3.898,0,648911,604485,914739,676308,125557,78984,16470,0,105711,838814,0,0
1363,726323,3361060,4.628,0,1035399,447241,850393,650256,134241,75023,19602,0,106570,1077734,0,0
1254,780110,3361058,4.308,0,1023643,508006,862501,654521,113538,73694,16470,0,108691,1023637,0,0
343,748401,3361054,4.491,0,1115861,487325,833616,625790,105190,73587,17642,0,102049,1115855,0,0
166,765930,3361040,4.388,0,1032877,518212,842099,651967,121021,76317,16470,0,102083,1032871,0,0
770,945415,3361038,3.555,0,1036543,720070,749131,572210,93550,78255,16470,0,94815,1036537,0,0
396,812948,3361032,4.134,0,724843,467755,952713,692213,127447,75249,17726,0,112177,915752,0,0
695,714983,3361026,4.701,0,1069887,451979,862324,642977,130687,80970,16470,0,103442,1072177,0,0
212,774712,3361024,4.338,0,756603,494081,882663,672322,126287,75407,16470,0,105199,988595,0,0
835,685205,3361022,4.905,0,1101333,458243,788647,616234,115012,73831,16470,0,94931,1197654,0,0
341,1058318,3361018,3.176,0,202445,560958,1266504,865849,166382,76416,20764,0,153503,250642,0,0
1287,693585,3361006,4.846,0,819327,459783,794721,659492,115159,73874,16470,0,97707,1143800,0,0
414,735661,3361002,4.569,0,1093065,498677,828197,630118,118391,76655,17788,0,98117,1093059,0,0
364,760741,3361000,4.418,0,1093207,476415,842741,635644,115977,73193,17782,0,106047,1093201,0,0
795,853905,3360996,3.936,0,990659,615231,767129,595661,111403,79260,16470,0,90742,1085100,0,0
227,893458,3360990,3.762,0,959635,674812,762390,581286,102519,80076,16502,0,88908,1054497,0,0
699,801643,3360990,4.193,0,908103,501823,915546,684496,137019,82363,16470,0,115176,908097,0,0
150,1299625,3360968,2.586,0,175669,988985,975875,701418,123856,86285,16470,0,107738,360341,0,0
168,847783,3360950,3.964,0,658233,545589,931019,693877,123956,76793,16470,0,112911,860335,0,0
131,888989,3360886,3.781,0,534767,533156,1012901,775233,146596,74206,16470,0,125476,676848,0,0
