pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x02096aca,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096acc,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096ad0,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096ad2,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096ad4,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096ad6,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096aea,3200,3200,0,0,3200,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02096aee,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096af2,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096af6,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096b46,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096b4c,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096b4e,3200,3200,3200,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096b50,3200,3200,0,3200,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096ec6,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096eca,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096ecc,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096ed4,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096eda,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096ede,3116,3116,863,0,0,2253,0,0,0,0,158,158,69,0,0,89,0,0,0,0
0x02096ee6,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02096ee8,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096eea,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096eec,3116,3116,-12,12,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02096eee,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096ef0,3116,3116,-2736,3116,0,2736,0,0,0,0,158,158,-132,158,0,132,0,0,0,0
0x02096ef2,3116,3116,3116,0,0,0,0,0,0,0,158,158,158,0,0,0,0,0,0,0
0x02096ef4,3116,3116,-2253,3116,0,2253,0,0,0,0,158,158,-89,158,0,89,0,0,0,0
0x02096f7e,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
0x02096f88,3116,3116,0,3116,0,0,0,0,0,0,158,158,0,158,0,0,0,0,0,0
0x02096f96,3116,3116,0,0,3116,0,0,0,0,0,158,158,0,0,158,0,0,0,0,0
