frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H,WRAPFIX
438,2237760,407232,353536,0,3456,27328,1261184,136896,48128,20032,2217728,375872,1216,1255616,2112,1728,315136,275840,160832,1024,2190400,0
439,1676864,394048,355968,0,3456,5696,463552,135488,318656,292032,1384832,105344,1408,457856,1984,1472,3072,85760,156480,1216,1379136,0
440,2237952,415808,354432,0,3328,27200,909120,141184,386880,360704,1877248,205184,1280,903296,29120,1728,2944,422208,170880,1088,1850048,0
441,2238016,389056,349248,0,3392,437952,486848,135872,435648,408704,1829312,104384,1280,481152,32576,1664,3008,119680,162496,1088,1391360,0
442,1677888,400960,347200,0,3392,5696,507648,137984,275008,248448,1429440,105792,1280,502144,1728,1664,3136,132096,170432,1152,1423744,0
443,2238144,430016,349696,0,3520,6016,919296,135104,394496,367744,1870400,281664,1344,913664,3136,1792,13312,314048,211840,1280,1864384,0
444,2798272,445504,353408,0,3456,27008,1268544,310208,390144,363072,2435200,466752,1216,1262848,2880,1856,308416,177344,194048,1216,2408192,0
445,1677568,429056,356096,0,3328,27328,421056,308480,132224,105536,1572032,14464,1472,415168,61760,1856,3264,149952,132096,1216,1544704,0
