pc,all_instructions,all_total_cycles,all_issue,all_icache_fill,all_dcache_fill,all_write_buffer,all_bus_contention,all_dma_hold,all_interlock,all_halt_wait,marg_instructions,marg_total_cycles,marg_issue,marg_icache_fill,marg_dcache_fill,marg_write_buffer,marg_bus_contention,marg_dma_hold,marg_interlock,marg_halt_wait
0x020133ac,256,514,0,258,0,0,0,0,256,0,256,514,0,258,0,0,0,0,256,0
0x02067e00,15645,320157,-12579,74799,226037,6969,0,0,24931,0,806,17924,-701,4877,11942,484,0,0,1322,0
0x020b17bc,656,22995,-2793,6093,18911,784,0,0,0,0,75,2962,-325,726,2381,180,0,0,0,0
0x0206be9c,13268,323773,129109,194664,0,0,0,0,0,0,713,19830,8091,11739,0,0,0,0,0,0
0x0207f9dc,1413,22199,0,9108,0,13091,0,0,0,0,908,14630,0,5993,0,8637,0,0,0,0
0x02013838,88062,368902,-16163,295089,89562,414,0,0,0,0,4542,20618,-946,16416,5014,134,0,0,0,0
0x02061942,11914,383393,147904,234293,0,1196,0,0,0,0,696,21239,8160,13058,0,21,0,0,0,0
0x0200efe4,462,513,-12,46,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x02042250,47656,149851,-13961,14556,131833,17423,0,0,0,0,2784,7461,-587,876,6329,843,0,0,0,0
0x01ffe8a4,77992,420670,-23835,0,274859,169646,0,0,0,0,4080,21768,-1290,0,14512,8546,0,0,0,0
0x02024398,3360,39371,-3360,23726,0,19005,0,0,0,0,125,2133,-125,1228,0,1030,0,0,0,0
0x020446fe,59553,423688,142579,276187,0,4922,0,0,0,0,2408,20343,6832,13228,0,283,0,0,0,0
0x02056342,33,1346,-165,0,1435,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0208dc5e,23697,273492,111507,161985,0,0,0,0,0,0,2555,19111,8043,11068,0,0,0,0,0,0
0x02044ac0,45136,529426,-116633,23524,585182,37353,0,0,0,0,2277,26380,-5818,1202,29084,1912,0,0,0,0
0x01ffb010,1752,29242,-2300,0,22885,8657,0,0,0,0,323,3813,-405,0,3506,712,0,0,0,0
0x0202f530,6385,288909,-37866,133870,149580,5056,0,0,38269,0,368,16814,-2124,7696,8767,272,0,0,2203,0
0x02039a2e,1289,7324,1301,6008,0,15,0,0,0,0,101,563,101,462,0,0,0,0,0,0
0x020aae72,4734,100623,-23650,0,117614,6659,0,0,0,0,260,5856,-1300,0,6737,419,0,0,0,0
0x0200143e,137079,273577,137079,136498,0,0,0,0,0,0,8183,16326,8183,8143,0,0,0,0,0,0
0x020ccfd6,14120,44300,16060,28240,0,0,0,0,0,0,3466,10774,3842,6932,0,0,0,0,0,0
0x02017510,78400,481340,0,463636,0,17704,0,0,0,0,3920,24737,0,23827,0,910,0,0,0,0
0x02058894,34832,591172,-18313,486323,123046,116,0,0,0,0,1840,31112,-912,25752,6272,0,0,0,0,0
0x02013038,70268,322264,-958,323222,0,0,0,0,0,0,3544,16440,-46,16486,0,0,0,0,0,0
0x0202e1d8,81600,558769,-65173,94727,525045,4170,0,0,0,0,4080,28470,-3209,5176,26283,220,0,0,0,0
0x02017478,28800,503464,139018,162846,0,0,201600,0,0,0,1440,25592,7127,8385,0,0,10080,0,0,0
0x020c326c,62199,168252,0,168252,0,0,0,0,0,0,5697,15150,0,15150,0,0,0,0,0,0
0x020a5b30,930,29442,-4586,4492,28563,973,0,0,0,0,31,1081,-150,241,950,40,0,0,0,0
0x0205f06a,79367,575984,28683,79367,381558,2416,0,0,83960,0,4179,30781,1560,4179,20501,110,0,0,4431,0
0x020be4f0,47788,504510,-1861,505078,0,1293,0,0,0,0,2442,26310,-87,26331,0,66,0,0,0,0
0x0205f43c,43825,512158,62,329467,0,171,0,0,182458,0,2216,26781,0,17646,0,44,0,0,9091,0
0x0208dd58,31461,91321,-17490,19030,83885,5896,0,0,0,0,3252,8591,-1702,1424,8209,660,0,0,0,0
0x020c34c4,136964,203086,2,203084,0,0,0,0,0,0,8665,15203,0,15203,0,0,0,0,0,0
0x0200159c,110786,318938,754,318184,0,0,0,0,0,0,7355,21659,58,21601,0,0,0,0,0,0
0x0208d642,17522,52560,17522,35038,0,0,0,0,0,0,3126,9378,3126,6252,0,0,0,0,0,0
0x0200e3e8,6892,11572,-61,4741,6892,0,0,0,0,0,2077,3117,-13,1053,2077,0,0,0,0,0
0x0206084c,51498,244151,-806,194228,0,481,0,0,50248,0,4094,15772,-60,11765,0,24,0,0,4043,0
0x01ff8830,112124,554743,40642,0,0,514101,0,0,0,0,5883,28752,2124,0,0,26628,0,0,0,0
0x0200159e,85540,359554,235958,123580,0,16,0,0,0,0,5719,24324,16191,8133,0,0,0,0,0,0
0x02048f3e,350,506,-10,0,488,28,0,0,0,0,350,506,-10,0,488,28,0,0,0,0
0x02048f74,350,506,-65,15,556,0,0,0,0,0,350,506,-65,15,556,0,0,0,0,0
0x02041682,9777,159779,55401,104378,0,0,0,0,0,0,741,11209,3597,7612,0,0,0,0,0,0
0x01ffd404,75449,430861,355413,0,75448,0,0,0,0,0,3920,21488,17568,0,3920,0,0,0,0,0
0x02069a38,492,8128,-1251,241,8726,412,0,0,0,0,148,2429,-373,79,2597,126,0,0,0,0
0x0208d81c,51377,201016,-22549,100034,117243,6288,0,0,0,0,6262,17108,-2086,6562,11980,652,0,0,0,0
0x01ff8814,112124,139021,-1240,0,122940,17321,0,0,0,0,5883,9162,-155,0,7210,2107,0,0,0,0
0x02060ae0,23680,315477,365,315112,0,0,0,0,0,0,1838,16803,32,16771,0,0,0,0,0,0
0x0202e22c,76800,491351,-105361,32674,543466,20572,0,0,0,0,3840,24716,-5277,1625,27316,1052,0,0,0,0
0x0203ec7c,30103,286419,-24614,131931,177858,1244,0,0,0,0,1944,13064,-1040,6414,7586,104,0,0,0,0
0x020117fc,14398,635851,-83867,42809,652589,24320,0,0,0,0,717,32028,-4188,2174,32838,1204,0,0,0,0
0x0203ece2,30103,295803,295803,0,0,0,0,0,0,0,1944,16896,16896,0,0,0,0,0,0,0
0x0205b53e,1971,41535,15590,0,25777,168,0,0,0,0,343,6024,2719,0,3285,20,0,0,0,0
0x01ff8c84,1908,13866,13866,0,0,0,0,0,0,0,36,252,252,0,0,0,0,0,0,0
0x02019818,260,38866,7453,19122,0,12291,0,0,0,0,26,4230,754,1947,0,1529,0,0,0,0
0x0200f170,114,503,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200e4dc,6476,11694,-874,187,12057,324,0,0,0,0,1985,3364,-229,49,3460,84,0,0,0,0
0x0204292e,7074,187186,48114,129835,0,9237,0,0,0,0,496,11236,3424,7400,0,412,0,0,0,0
0x02003494,75202,620091,-18654,381583,251026,6136,0,0,0,0,3760,31085,-945,19082,12636,312,0,0,0,0
0x020b6150,1845,15364,0,15364,0,0,0,0,0,0,762,6924,0,6924,0,0,0,0,0,0
0x0200fb40,60800,520167,0,520167,0,0,0,0,0,0,3040,26286,0,26286,0,0,0,0,0,0
0x0202f508,6384,297385,0,297291,0,94,0,0,0,0,368,17238,0,17238,0,0,0,0,0,0
0x0202e7a4,24000,520680,0,520680,0,0,0,0,0,0,1200,26418,0,26418,0,0,0,0,0,0
0x020c397a,498,1992,0,0,1992,0,0,0,0,0,498,1992,0,0,1992,0,0,0,0,0
0x02058cb2,48904,635001,-45535,0,529117,151419,0,0,0,0,2560,33736,-2400,0,27836,8300,0,0,0,0
0x02038cb4,109448,329386,-35028,49538,304420,10456,0,0,0,0,5504,17410,-1855,2629,16037,599,0,0,0,0
0x0205683e,113141,374636,148311,226325,0,0,0,0,0,0,7471,25060,10075,14985,0,0,0,0,0,0
0x020c1f7c,460,15756,0,15756,0,0,0,0,0,0,227,7158,0,7158,0,0,0,0,0,0
0x01ffd7e0,75450,379304,379304,0,0,0,0,0,0,0,3920,19400,19400,0,0,0,0,0,0,0
0x020220d8,6567,546021,-13856,261196,76156,222525,0,0,0,0,350,28460,-721,13161,3975,12045,0,0,0,0
0x02082a7c,2358,11285,-10,11295,0,0,0,0,0,0,1695,7518,-8,7526,0,0,0,0,0,0
0x01ffa0c8,467089,511509,-15417,0,524502,2424,0,0,0,0,23744,26375,-840,0,27093,122,0,0,0,0
0x020399c6,12764,436271,12884,423387,0,0,0,0,0,0,735,23807,735,23072,0,0,0,0,0,0
0x020013e8,113148,334705,0,334705,0,0,0,0,0,0,7476,21773,0,21773,0,0,0,0,0,0
0x020421d8,11914,265219,0,244492,0,20727,0,0,0,0,696,14733,0,13597,0,1136,0,0,0,0
0x02069d90,5497,18558,0,18558,0,0,0,0,0,0,301,1217,0,1217,0,0,0,0,0,0
0x0208b6d4,73186,268637,0,268637,0,0,0,0,0,0,6420,20355,0,20355,0,0,0,0,0,0
0x02068e78,288198,371636,0,371636,0,0,0,0,0,0,19150,24259,0,24259,0,0,0,0,0,0
0x0201742c,57600,377319,-36339,-134549,0,84167,403200,0,60840,0,2880,18999,-1818,-6805,0,4437,20160,0,3025,0
0x020bcb3e,15035,42873,-1040,0,28762,116,0,0,15035,0,3565,9198,-170,0,5783,20,0,0,3565,0
0x020564c8,41,587,-84,35,584,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0200f110,462,496,-26,498,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x020146a4,2266,10433,0,10433,0,0,0,0,0,0,208,1242,0,1242,0,0,0,0,0,0
