frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,MWPN,MEFX,MPRT,MTEX,GPOL,GVTX,DGSA,DGSB,WORK-H,WRAPFIX
138,1677248,433024,375616,0,3392,16576,576448,174720,97472,52352,1624896,6144,1344,571136,0,1728,3392,377024,85120,1024,128,91648,22784,0,183,457,2578086057,1693896319,1608320,0
139,1677376,435200,368768,0,3264,16704,341440,175744,336256,291072,1386304,6336,1280,335936,0,1728,3328,162624,82176,1024,192,91008,23168,0,182,453,1272972764,690453735,1369600,0
140,2237696,436544,368640,0,3328,16640,863232,176384,372928,326592,1911104,6208,1408,857664,0,1728,3456,164480,85952,1024,192,90880,23232,0,179,442,2746356360,4130769844,1894464,0
141,1677056,435712,366464,0,136512,16576,358272,175680,187840,142272,1534784,6400,1280,352768,0,1856,3200,175936,83712,1152,256,90816,23040,0,171,423,1893414578,1182232897,1518208,0
142,1677440,436928,368960,0,3328,16448,357440,176128,318208,272128,1405312,6592,1280,352192,0,1792,3264,178432,84160,960,128,91200,23104,0,175,438,3406972557,550238838,1388864,0
143,1677184,437248,367872,0,3264,16704,356416,176832,318848,273792,1403392,6272,1408,350912,0,1856,3264,176896,83072,1216,192,91200,23296,0,181,459,1764956090,849783966,1386688,0
144,1677504,436800,370688,0,3328,38336,357696,175424,295232,250112,1427392,5888,1216,352320,0,1664,3264,179904,82688,896,192,90496,23168,0,191,485,2477894143,2674099009,1389056,0
145,1677184,435968,370688,0,3328,16576,352000,176896,321728,276480,1400704,6080,1344,346624,0,1728,3456,173120,83200,1216,192,90688,22784,0,193,490,4240782575,2648927249,1384128,0
146,1677184,435648,366976,0,3456,16576,354688,175744,324096,277888,1399296,6464,1408,349120,0,1792,3328,174848,83712,1024,256,91136,22592,0,194,493,3135091090,2894269924,1382720,0
147,1677568,437440,369024,0,3456,16384,356352,175104,319808,274560,1403008,6208,1344,351040,0,1792,3456,177600,82880,1024,128,90752,22912,0,192,494,3293875493,3869795756,1386624,0
148,1677184,435392,367552,0,3392,16704,358144,176000,320000,275264,1401920,6400,1472,352640,0,1856,3392,178496,83520,1024,192,91136,23040,0,191,488,3704341125,1660719436,1385216,0
149,1677312,436288,369600,0,5312,15936,359552,175872,314752,268480,1408832,6272,1280,354240,0,1792,3136,180416,82752,960,192,91008,23104,0,193,490,2590737653,2471294857,1392896,0
150,1677312,435584,369024,0,4608,16384,354816,176448,320448,275520,1401792,6208,1344,349440,0,1856,3328,176192,82304,1088,192,90112,23360,0,190,496,3227399496,2726745634,1385408,0
151,1677376,436544,370496,0,3264,16448,356288,175040,319296,274240,1403136,6528,1216,350784,0,1792,3136,178752,82432,1216,192,90240,23040,0,190,500,3343954091,3322301593,1386688,0
152,3357760,1918272,369920,0,3264,16448,503936,174208,371712,325504,3032256,6144,1280,498368,0,1664,3392,325440,82816,1152,128,90496,22912,0,202,532,279111761,2727876700,3015808,0
153,1677440,470016,369984,0,3328,37632,358144,176960,261376,215680,1461760,6272,1344,352768,0,1856,3200,180032,82944,1024,128,91648,22848,0,195,517,2693521471,2436490351,1424128,0
154,1677056,473024,368064,0,3264,16576,358016,176576,281536,235520,1441536,6208,1344,352448,0,1664,3456,179136,81920,1280,192,91200,22656,0,198,522,1078946091,1215449765,1424960,0
155,2237632,470976,369152,0,135744,16640,491776,176448,576896,531520,1706112,6144,1344,486272,0,1792,3200,305856,83520,1152,192,90496,23424,0,208,543,3402657298,170728687,1689472,0
