frame,ALL,FTR,STG,BG,AUD,HUD,SRC,MISC,OTHR,WAIT,WORK,SHDT,SWRM,GCRA,SCPU,SCAT,SPRM,SINT,SPHD,SPHC,WORK-H
486,1678336,299584,173120,4288,2112,1088,777408,94464,326272,306624,1371712,4480,1024,771840,34496,1472,1856,147648,540288,704,1370624
487,1118528,302144,172864,4352,4864,960,291456,95168,246720,226432,892096,4544,1024,285952,34816,1280,2048,142848,56832,704,891136
488,1117952,301120,173696,4352,4800,1088,293056,95680,244160,224832,893120,4352,960,287744,35584,1280,1856,145088,56512,704,892032
489,4479424,302208,173376,4544,3328,1024,3326720,94656,573568,553792,3925632,4160,1024,3321216,114816,1472,1920,3179584,55360,704,3924608
490,1118464,305024,171648,4288,1600,1024,439936,94016,100928,81408,1037056,4544,896,434368,114816,1472,1856,290240,57216,704,1036032
491,1118144,302976,172992,4288,1600,1024,359424,95040,180800,161024,957120,4288,896,354240,114176,1280,1920,212800,56192,704,956096
492,1118336,305664,172672,4352,1600,1024,360512,94720,177792,157952,960384,4224,1024,355136,114048,1344,1920,213056,56512,640,959360
493,1118144,302528,174784,4288,1472,1024,362048,94784,177216,157632,960512,4480,1024,356544,113536,1280,1792,215104,55744,704,959488
494,1678912,303552,171584,4288,1536,416000,361984,80320,339648,319360,1359552,4544,896,356544,112640,1344,1920,213632,55936,576,943552
495,1117824,302784,172160,4352,1472,1024,360576,80320,195136,175744,942080,4544,1024,355072,114112,1344,1984,216640,55424,704,941056
496,1118144,306304,171328,4352,1472,1088,278272,81472,273856,254528,863616,4352,1024,272704,33600,1344,1984,133504,55744,704,862528
497,1118400,303040,172992,4224,127744,70976,284032,83648,71744,51328,1067072,4416,1024,278464,34112,1408,2048,134336,60480,640,996096
498,1117824,302912,171136,4352,1536,1024,280000,81856,275008,255424,862400,4352,1024,274688,33408,1344,1792,135552,55936,704,861376
499,1118400,305792,170304,4224,1472,960,280064,80512,275072,255232,863168,4416,960,274752,33984,1408,1792,134720,56640,640,862208
500,1118272,306752,174784,4352,1536,1088,279040,81728,268992,249408,868864,4224,960,273728,33088,1280,1856,134464,55424,704,867776
501,1118144,303424,172352,4288,1472,960,279808,81472,274368,254848,863296,4608,960,274176,33408,1344,1984,133248,56832,704,862336
