region,instructions,total_cycles,average_cycles,min_cycles,max_cycles,issue,icache_fill,dcache_fill,write_buffer,bus_contention,dma_hold,cart_spin,interlock,halt_wait,gx_paid,gx_blamed
959,1029922,3360718,3.263,0,740453,602554,1059995,647140,110292,79393,16470,0,104427,740447,0,0
749,894484,3360696,3.757,0,452001,555248,984417,754955,115800,79600,16534,0,121968,732174,0,0
759,1084484,3360694,3.099,0,666359,652504,1068930,660430,107318,79318,16470,0,109371,666353,0,0
725,1055473,3360678,3.184,0,475499,797299,893316,686912,117238,82395,16470,0,104771,662277,0,0
515,789463,3360672,4.257,0,908761,530178,905410,686683,115023,82271,16470,0,115882,908755,0,0
1256,905684,3360666,3.711,0,1112011,707801,709230,558764,85430,80164,16470,0,90802,1112005,0,0
159,696424,3360646,4.826,0,1041087,471378,749982,613171,106170,77051,16470,0,97948,1228476,0,0
101,774874,3360636,4.337,0,1069119,509802,853283,631036,95192,78106,16470,0,105338,1071409,0,0
574,824866,3360634,4.074,0,390753,572465,862616,672451,111111,79382,16470,0,108706,937433,0,0
1466,715954,3360626,4.694,0,1073507,469114,809920,616100,107893,77254,16470,0,97916,1165959,0,0
82,774733,3360618,4.338,0,880979,504708,833592,646189,107958,77930,16470,0,106536,1067235,0,0
794,764703,3360616,4.395,0,1105559,517308,808692,625245,105455,79191,16470,0,102702,1105553,0,0
88,1260097,3360604,2.667,0,263451,777889,1215222,706347,113445,83583,16502,0,121064,326552,0,0
1232,702907,3360564,4.781,0,1033983,483168,745915,612492,105781,77372,16470,0,98324,1221042,0,0
583,960546,3360520,3.499,0,931687,747484,792363,601354,90829,82419,16470,0,97920,931681,0,0
14,926644,3360442,3.626,0,720661,676938,915227,685806,143218,94257,16470,0,107871,720655,0,0
8,865812,3360406,3.881,0,738621,604268,893023,689120,126093,85434,17260,0,112627,832581,0,0
1053,801220,3360386,4.194,0,1060247,561795,756971,597168,102844,79776,16470,0,93340,1152022,0,0
1493,1100541,3360372,3.053,0,758461,891500,809311,612730,92067,81353,16470,0,98486,758455,0,0
559,758702,3360368,4.429,0,1117355,532901,797084,621484,93702,78424,16470,0,102954,1117349,0,0
1218,1331225,3360336,2.524,0,275017,1062632,920268,688442,107423,85688,16470,0,109730,369683,0,0
6,835474,3360332,4.022,0,960651,641590,783560,594951,96724,82496,16470,0,89554,1054987,0,0
12,893407,3360328,3.761,0,841333,656573,871672,640696,139423,94222,16470,0,99945,841327,0,0
